Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2010" ,Report Creation Timestamp (EPT):, 11/02/2012 08:57:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/04/2010 03,09/04/2010 07,.000,63075.462000,4944.000,.00,4944.000
09/04/2010 04,09/04/2010 08,.000,60878.546000,4901.200,.00,4901.200
09/04/2010 05,09/04/2010 09,.000,59488.699000,4961.200,.00,4961.200
09/04/2010 06,09/04/2010 10,.000,59347.716000,4911.200,.00,4911.200
09/04/2010 07,09/04/2010 11,.000,59814.133000,5085.400,.00,5085.400
09/04/2010 08,09/04/2010 12,.000,61442.006000,5111.200,.00,5111.200
09/04/2010 09,09/04/2010 13,.000,66172.056000,5111.200,.00,5111.200
09/04/2010 10,09/04/2010 14,.000,70548.603000,5154.000,.00,5154.000
09/04/2010 11,09/04/2010 15,.000,73500.780000,5122.400,.00,5122.400
09/04/2010 12,09/04/2010 16,.000,75292.137000,5128.700,.00,5128.700
09/04/2010 13,09/04/2010 17,.010,75988.812000,5111.300,51.13,5111.300
09/04/2010 14,09/04/2010 18,.010,76454.376000,5051.400,50.55,5051.400
09/04/2010 15,09/04/2010 19,.000,76629.759000,5044.900,.00,5044.900
09/04/2010 16,09/04/2010 20,.010,76758.723000,5111.300,51.15,5111.300
09/04/2010 17,09/04/2010 21,.020,76886.454000,5111.100,102.21,5111.100
09/04/2010 18,09/04/2010 22,.000,76412.582000,5125.100,.00,5125.100
09/04/2010 19,09/04/2010 23,.000,74510.043000,5138.200,.00,5138.200
09/04/2010 20,09/05/2010 00,.000,72791.860000,5125.200,.00,5125.200
09/04/2010 21,09/05/2010 01,.000,73678.554000,5147.400,.00,5147.400
09/04/2010 22,09/05/2010 02,.000,71451.689000,5136.900,.00,5136.900
09/04/2010 23,09/05/2010 03,.000,67281.474000,5111.200,.00,5111.200
09/04/2010 24,09/05/2010 04,.000,62403.298000,5111.300,.00,5111.300
09/05/2010 01,09/05/2010 05,.000,58109.032000,4778.400,.00,4778.400
09/05/2010 02,09/05/2010 06,.000,54875.794000,4924.300,.00,4924.300
09/05/2010 03,09/05/2010 07,.000,52923.985000,4924.300,.00,4924.300
09/05/2010 04,09/05/2010 08,.000,51664.101000,4913.900,.00,4913.900
09/05/2010 05,09/05/2010 09,.000,51203.981000,4924.300,.00,4924.300
09/05/2010 06,09/05/2010 10,.000,51422.257000,4924.300,.00,4924.300
09/05/2010 07,09/05/2010 11,.000,51991.426000,4924.300,.00,4924.300
09/05/2010 08,09/05/2010 12,.000,53175.165000,4915.400,.00,4915.400
09/05/2010 09,09/05/2010 13,.000,57053.849000,4718.800,.00,4718.800
09/05/2010 10,09/05/2010 14,.000,61111.214000,4780.300,.00,4780.300
09/05/2010 11,09/05/2010 15,.000,63760.154000,4900.000,.00,4900.000
09/05/2010 12,09/05/2010 16,.000,65953.559000,4874.100,.00,4874.100
09/05/2010 13,09/05/2010 17,.000,67401.129000,4866.400,.00,4866.400
09/05/2010 14,09/05/2010 18,.000,68573.238000,4888.100,.00,4888.100
09/05/2010 15,09/05/2010 19,.010,69319.544000,4872.200,48.74,4872.200
09/05/2010 16,09/05/2010 20,.040,70584.397000,4822.400,192.92,4822.400
09/05/2010 17,09/05/2010 21,.040,71845.947000,4761.100,190.47,4761.100
09/05/2010 18,09/05/2010 22,.040,72360.058000,4752.800,190.17,4752.800
09/05/2010 19,09/05/2010 23,.040,71246.417000,4864.400,194.61,4864.400
09/05/2010 20,09/06/2010 00,.000,70132.528000,4875.400,.00,4875.400
09/05/2010 21,09/06/2010 01,.010,71106.125000,4881.300,48.84,4881.300
09/05/2010 22,09/06/2010 02,.000,68892.926000,4884.600,.00,4884.600
09/05/2010 23,09/06/2010 03,.000,65151.509000,4918.100,.00,4918.100
09/05/2010 24,09/06/2010 04,.000,60933.878000,4864.300,.00,4864.300
09/06/2010 01,09/06/2010 05,.000,56945.357000,4776.600,.00,4776.600
09/06/2010 02,09/06/2010 06,.000,54114.898000,4910.900,.00,4910.900
09/06/2010 03,09/06/2010 07,.000,52384.936000,4885.700,.00,4885.700
09/06/2010 04,09/06/2010 08,.000,51437.143000,4886.000,.00,4886.000
09/06/2010 05,09/06/2010 09,.000,51296.169000,4884.700,.00,4884.700
09/06/2010 06,09/06/2010 10,.000,51940.459000,4887.700,.00,4887.700
09/06/2010 07,09/06/2010 11,.000,53077.692000,4885.200,.00,4885.200
09/06/2010 08,09/06/2010 12,.000,54262.243000,5115.600,.00,5115.600
09/06/2010 09,09/06/2010 13,.000,58349.874000,5115.700,.00,5115.700
09/06/2010 10,09/06/2010 14,.000,63197.229000,5170.500,.00,5170.500
09/06/2010 11,09/06/2010 15,.000,67603.207000,5158.000,.00,5158.000
09/06/2010 12,09/06/2010 16,.000,70830.340000,5138.400,.00,5138.400
09/06/2010 13,09/06/2010 17,.010,73125.783000,5138.800,51.43,5138.800
09/06/2010 14,09/06/2010 18,.020,75002.251000,5138.400,102.78,5138.400
09/06/2010 15,09/06/2010 19,.020,76555.498000,5138.700,102.78,5138.700
09/06/2010 16,09/06/2010 20,.040,78496.634000,4982.100,199.30,4982.100
09/06/2010 17,09/06/2010 21,.050,80326.018000,4966.900,248.48,4966.900
09/06/2010 18,09/06/2010 22,.050,81669.628000,4966.500,248.48,4966.500
09/06/2010 19,09/06/2010 23,.050,81020.509000,4966.700,248.45,4966.700
09/06/2010 20,09/07/2010 00,.040,80899.591000,5070.800,202.85,5070.800
09/06/2010 21,09/07/2010 01,.040,82802.123000,5052.700,202.12,5052.700
09/06/2010 22,09/07/2010 02,.020,79619.180000,5138.600,102.78,5138.600
09/06/2010 23,09/07/2010 03,.000,73922.712000,5138.400,.00,5138.400
09/06/2010 24,09/07/2010 04,.000,68081.128000,5119.800,.00,5119.800
09/07/2010 01,09/07/2010 05,.000,63302.518000,5919.000,.00,5919.000
09/07/2010 02,09/07/2010 06,.000,60113.624000,6249.000,.00,6249.000
09/07/2010 03,09/07/2010 07,.000,58225.335000,6249.000,.00,6249.000
09/07/2010 04,09/07/2010 08,.000,57412.298000,6249.000,.00,6249.000
09/07/2010 05,09/07/2010 09,.000,58228.823000,6237.900,.00,6237.900
09/07/2010 06,09/07/2010 10,.000,62081.557000,6099.000,.00,6099.000
09/07/2010 07,09/07/2010 11,.000,69206.394000,6079.200,.00,6079.200
09/07/2010 08,09/07/2010 12,.000,73870.382000,6397.600,.00,6397.600
09/07/2010 09,09/07/2010 13,.000,78013.733000,6381.900,.00,6381.900
09/07/2010 10,09/07/2010 14,.000,82933.933000,6392.000,.00,6392.000
09/07/2010 11,09/07/2010 15,.010,87676.266000,6313.300,63.13,6313.300
09/07/2010 12,09/07/2010 16,.010,91923.367000,6331.700,63.37,6331.700
09/07/2010 13,09/07/2010 17,.010,96229.030000,6352.000,63.52,6352.000
09/07/2010 14,09/07/2010 18,.040,100216.425000,6362.300,254.50,6362.300
09/07/2010 15,09/07/2010 19,.040,103504.056000,6357.000,254.27,6357.000
09/07/2010 16,09/07/2010 20,.050,105878.663000,6366.100,318.44,6366.100
09/07/2010 17,09/07/2010 21,.050,107339.836000,6376.901,318.96,6376.901
09/07/2010 18,09/07/2010 22,.050,107034.392000,6377.702,319.00,6377.702
09/07/2010 19,09/07/2010 23,.050,103683.164000,6382.601,319.24,6382.601
09/07/2010 20,09/08/2010 00,.010,101280.238000,5739.000,57.40,5739.000
09/07/2010 21,09/08/2010 01,.010,101193.717000,5615.002,56.18,5615.002
09/07/2010 22,09/08/2010 02,.010,96071.917000,5584.900,55.84,5584.900
09/07/2010 23,09/08/2010 03,.000,87984.147000,5596.100,.00,5596.100
09/07/2010 24,09/08/2010 04,.000,79999.027000,5423.200,.00,5423.200
09/08/2010 01,09/08/2010 05,.000,73345.343000,5929.300,.00,5929.300
09/08/2010 02,09/08/2010 06,.000,69043.290000,5880.400,.00,5880.400
09/08/2010 03,09/08/2010 07,.000,66366.361000,5990.700,.00,5990.700
09/08/2010 04,09/08/2010 08,.000,64821.664000,5870.500,.00,5870.500
09/08/2010 05,09/08/2010 09,.000,64925.553000,5815.800,.00,5815.800
09/08/2010 06,09/08/2010 10,.000,68312.630000,5874.400,.00,5874.400
09/08/2010 07,09/08/2010 11,.000,75204.294000,6021.500,.00,6021.500
09/08/2010 08,09/08/2010 12,.000,79323.525000,6058.300,.00,6058.300
09/08/2010 09,09/08/2010 13,.000,82912.379000,6075.600,.00,6075.600
09/08/2010 10,09/08/2010 14,.000,86849.476000,6250.900,.00,6250.900
09/08/2010 11,09/08/2010 15,.000,91300.030000,6240.000,.00,6240.000
09/08/2010 12,09/08/2010 16,.000,94408.203000,6170.100,.00,6170.100
09/08/2010 13,09/08/2010 17,.000,97156.931000,6029.600,.00,6029.600
09/08/2010 14,09/08/2010 18,.010,99007.419000,6171.300,61.72,6171.300
09/08/2010 15,09/08/2010 19,.040,100540.610000,6167.900,246.71,6167.900
09/08/2010 16,09/08/2010 20,.050,101727.518000,6171.000,308.63,6171.000
09/08/2010 17,09/08/2010 21,.050,102339.137000,6155.700,307.87,6155.700
09/08/2010 18,09/08/2010 22,.050,100993.005000,5940.400,297.14,5940.400
09/08/2010 19,09/08/2010 23,.000,97151.123000,6140.700,.00,6140.700
09/08/2010 20,09/09/2010 00,.000,93323.875000,5654.500,.00,5654.500
09/08/2010 21,09/09/2010 01,.000,92437.179000,5411.600,.00,5411.600
09/08/2010 22,09/09/2010 02,.000,87264.036000,5507.700,.00,5507.700
09/08/2010 23,09/09/2010 03,.000,79332.904000,5429.600,.00,5429.600
09/08/2010 24,09/09/2010 04,.000,71511.250000,5299.400,.00,5299.400
09/09/2010 01,09/09/2010 05,.000,65272.565000,5273.300,.00,5273.300
09/09/2010 02,09/09/2010 06,.000,61534.737000,5350.200,.00,5350.200
09/09/2010 03,09/09/2010 07,.000,58992.833000,5259.500,.00,5259.500
09/09/2010 04,09/09/2010 08,.000,57544.372000,5259.500,.00,5259.500
09/09/2010 05,09/09/2010 09,.000,57802.057000,5263.100,.00,5263.100
09/09/2010 06,09/09/2010 10,.000,60943.183000,5349.500,.00,5349.500
09/09/2010 07,09/09/2010 11,.000,67231.871000,5336.900,.00,5336.900
09/09/2010 08,09/09/2010 12,.000,71038.752000,5035.400,.00,5035.400
09/09/2010 09,09/09/2010 13,.000,74194.406000,5576.300,.00,5576.300
09/09/2010 10,09/09/2010 14,.000,76983.615000,5746.000,.00,5746.000
09/09/2010 11,09/09/2010 15,.000,79417.137000,5699.200,.00,5699.200
09/09/2010 12,09/09/2010 16,.000,81305.631000,5755.600,.00,5755.600
09/09/2010 13,09/09/2010 17,.000,82184.737000,5721.500,.00,5721.500
09/09/2010 14,09/09/2010 18,.010,83199.855000,5670.900,56.73,5670.900
