Preliminary Day-ahead Scheduling Reserve Summary
Month:,"March, 2010" ,Report Creation Timestamp (EPT):, 07/02/2012 11:28:01 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
03/02/2010 04,03/02/2010 09,.000,69745.141000,5774.900,.00,5774.900
03/02/2010 05,03/02/2010 10,.010,71426.434000,5810.000,58.12,5810.000
03/02/2010 06,03/02/2010 11,.040,76524.463000,5905.700,236.22,5905.700
03/02/2010 07,03/02/2010 12,.070,84834.115000,5997.000,419.77,5997.000
03/02/2010 08,03/02/2010 13,.110,88740.633000,6022.000,662.45,6022.000
03/02/2010 09,03/02/2010 14,.050,88742.845000,5823.100,291.19,5823.100
03/02/2010 10,03/02/2010 15,.050,87912.139000,5824.000,291.29,5824.000
03/02/2010 11,03/02/2010 16,.050,87217.257000,5826.500,291.42,5826.500
03/02/2010 12,03/02/2010 17,.050,86413.049000,5826.500,291.43,5826.500
03/02/2010 13,03/02/2010 18,.050,85710.443000,5966.300,298.40,5966.300
03/02/2010 14,03/02/2010 19,.050,85201.772000,5939.400,297.02,5939.400
03/02/2010 15,03/02/2010 20,.040,84702.617000,5899.700,235.98,5899.700
03/02/2010 16,03/02/2010 21,.040,84731.101000,5873.000,234.93,5873.000
03/02/2010 17,03/02/2010 22,.040,86345.343000,5904.800,236.15,5904.800
03/02/2010 18,03/02/2010 23,.050,89149.126000,6002.000,300.23,6002.000
03/02/2010 19,03/03/2010 00,.500,92794.529000,6020.800,3010.40,6020.800
03/02/2010 20,03/03/2010 01,.500,93405.615000,6030.500,3015.25,6030.500
03/02/2010 21,03/03/2010 02,.070,91907.047000,6077.000,425.37,6077.000
03/02/2010 22,03/03/2010 03,.050,88458.185000,6076.900,303.98,6076.900
03/02/2010 23,03/03/2010 04,.050,83476.955000,6048.100,302.50,6048.100
03/02/2010 24,03/03/2010 05,.040,77910.393000,5958.200,238.33,5958.200
03/03/2010 01,03/03/2010 06,.010,73968.736000,6168.500,61.73,6168.500
03/03/2010 02,03/03/2010 07,.010,71891.511000,6168.700,61.73,6168.700
03/03/2010 03,03/03/2010 08,.010,71086.929000,6168.600,61.72,6168.600
03/03/2010 04,03/03/2010 09,.010,71161.845000,6168.600,61.73,6168.600
03/03/2010 05,03/03/2010 10,.010,72916.616000,6168.500,61.70,6168.500
03/03/2010 06,03/03/2010 11,.040,77826.836000,6148.700,245.93,6148.700
03/03/2010 07,03/03/2010 12,.080,85986.808000,6127.400,490.22,6127.400
03/03/2010 08,03/03/2010 13,.500,89969.843000,6137.400,3068.70,6137.400
03/03/2010 09,03/03/2010 14,.110,90670.487000,6168.600,678.57,6168.600
03/03/2010 10,03/03/2010 15,.070,90334.404000,6168.700,431.83,6168.700
03/03/2010 11,03/03/2010 16,.070,89895.842000,6168.500,431.82,6168.500
03/03/2010 12,03/03/2010 17,.070,89194.353000,6168.700,431.84,6168.700
03/03/2010 13,03/03/2010 18,.070,88218.260000,6148.500,430.38,6148.500
03/03/2010 14,03/03/2010 19,.050,87333.460000,6148.800,307.55,6148.800
03/03/2010 15,03/03/2010 20,.050,86299.359000,6048.500,302.50,6048.500
03/03/2010 16,03/03/2010 21,.040,85701.461000,6048.900,241.97,6048.900
03/03/2010 17,03/03/2010 22,.040,86326.234000,6038.500,241.56,6038.500
03/03/2010 18,03/03/2010 23,.050,88318.333000,6088.200,304.55,6088.200
03/03/2010 19,03/04/2010 00,.420,91651.833000,6097.400,2560.93,6097.400
03/03/2010 20,03/04/2010 01,.420,92715.935000,6122.800,2571.60,6122.800
03/03/2010 21,03/04/2010 02,.420,91237.373000,6163.600,2588.70,6163.600
03/03/2010 22,03/04/2010 03,.050,87723.168000,6163.500,308.26,6163.500
03/03/2010 23,03/04/2010 04,.040,82612.246000,6124.000,244.97,6124.000
03/03/2010 24,03/04/2010 05,.040,77068.198000,6052.800,242.12,6052.800
03/04/2010 01,03/04/2010 06,.010,73412.200000,5825.600,58.27,5825.600
03/04/2010 02,03/04/2010 07,.000,71370.709000,5827.700,.00,5827.700
03/04/2010 03,03/04/2010 08,.000,70700.786000,5780.600,.00,5780.600
03/04/2010 04,03/04/2010 09,.000,70974.623000,5788.100,.00,5788.100
03/04/2010 05,03/04/2010 10,.000,72854.646000,5798.000,.00,5798.000
03/04/2010 06,03/04/2010 11,.040,78074.818000,5714.600,228.54,5714.600
03/04/2010 07,03/04/2010 12,.050,86421.518000,5839.500,292.05,5839.500
03/04/2010 08,03/04/2010 13,.080,89830.203000,5860.000,468.80,5860.000
03/04/2010 09,03/04/2010 14,.080,89050.155000,5833.600,466.64,5833.600
03/04/2010 10,03/04/2010 15,.050,87268.819000,5647.800,282.50,5647.800
03/04/2010 11,03/04/2010 16,.050,85996.467000,5852.600,292.69,5852.600
03/04/2010 12,03/04/2010 17,.050,84376.021000,5812.700,290.70,5812.700
03/04/2010 13,03/04/2010 18,.050,82581.434000,5793.400,289.74,5793.400
03/04/2010 14,03/04/2010 19,.040,81267.510000,5770.400,230.86,5770.400
03/04/2010 15,03/04/2010 20,.040,79845.473000,5761.900,230.44,5761.900
03/04/2010 16,03/04/2010 21,.010,78943.372000,5761.400,57.63,5761.400
03/04/2010 17,03/04/2010 22,.040,79582.227000,5701.100,228.04,5701.100
03/04/2010 18,03/04/2010 23,.040,82290.192000,5808.400,232.37,5808.400
03/04/2010 19,03/05/2010 00,.080,87594.920000,5888.600,471.03,5888.600
03/04/2010 20,03/05/2010 01,.080,90149.447000,5888.300,471.02,5888.300
03/04/2010 21,03/05/2010 02,.050,89525.113000,5910.400,295.59,5910.400
03/04/2010 22,03/05/2010 03,.050,86753.780000,5891.000,294.67,5891.000
03/04/2010 23,03/05/2010 04,.040,81884.241000,5617.500,224.68,5617.500
03/04/2010 24,03/05/2010 05,.010,77110.673000,5802.700,58.06,5802.700
03/05/2010 01,03/05/2010 06,.000,73520.213000,5875.400,.00,5875.400
03/05/2010 02,03/05/2010 07,.000,71858.789000,5847.000,.00,5847.000
03/05/2010 03,03/05/2010 08,.000,71195.496000,5866.300,.00,5866.300
03/05/2010 04,03/05/2010 09,.000,71670.643000,5876.600,.00,5876.600
03/05/2010 05,03/05/2010 10,.000,73483.259000,5851.200,.00,5851.200
03/05/2010 06,03/05/2010 11,.040,78547.764000,5865.200,234.63,5865.200
03/05/2010 07,03/05/2010 12,.050,86650.733000,5825.100,291.34,5825.100
03/05/2010 08,03/05/2010 13,.110,90117.618000,5857.800,644.36,5857.800
03/05/2010 09,03/05/2010 14,.050,89402.861000,5846.500,292.39,5846.500
03/05/2010 10,03/05/2010 15,.050,87623.571000,5834.900,291.78,5834.900
03/05/2010 11,03/05/2010 16,.050,85633.165000,5833.500,291.77,5833.500
03/05/2010 12,03/05/2010 17,.040,83832.300000,5837.700,233.48,5837.700
03/05/2010 13,03/05/2010 18,.040,81886.391000,5798.600,231.93,5798.600
03/05/2010 14,03/05/2010 19,.040,80134.517000,5784.400,231.40,5784.400
03/05/2010 15,03/05/2010 20,.000,78673.470000,5794.400,.00,5794.400
03/05/2010 16,03/05/2010 21,.000,77665.649000,5790.800,.00,5790.800
03/05/2010 17,03/05/2010 22,.000,77885.354000,5738.500,.00,5738.500
03/05/2010 18,03/05/2010 23,.040,79698.176000,5718.100,228.70,5718.100
03/05/2010 19,03/06/2010 00,.070,84074.817000,5755.700,402.89,5755.700
03/05/2010 20,03/06/2010 01,.110,85975.839000,5792.600,637.17,5792.600
03/05/2010 21,03/06/2010 02,.050,84986.105000,5758.300,287.96,5758.300
03/05/2010 22,03/06/2010 03,.050,83142.485000,5725.100,286.38,5725.100
03/05/2010 23,03/06/2010 04,.010,79535.544000,5579.200,55.80,5579.200
03/05/2010 24,03/06/2010 05,.000,75276.938000,5721.400,.00,5721.400
03/06/2010 01,03/06/2010 06,.040,71989.862000,5325.000,213.01,5325.000
03/06/2010 02,03/06/2010 07,.040,70343.410000,5379.600,215.18,5379.600
03/06/2010 03,03/06/2010 08,.040,69547.567000,5366.500,214.67,5366.500
03/06/2010 04,03/06/2010 09,.040,69857.866000,5379.600,215.17,5379.600
03/06/2010 05,03/06/2010 10,.040,70838.041000,5228.200,209.08,5228.200
03/06/2010 06,03/06/2010 11,.040,73117.038000,5311.100,212.47,5311.100
03/06/2010 07,03/06/2010 12,.050,76188.633000,5302.800,265.24,5302.800
03/06/2010 08,03/06/2010 13,.050,78698.305000,5334.600,266.74,5334.600
03/06/2010 09,03/06/2010 14,.080,80113.937000,5349.500,427.95,5349.500
03/06/2010 10,03/06/2010 15,.070,79975.531000,5339.600,373.77,5339.600
03/06/2010 11,03/06/2010 16,.050,78673.710000,5319.600,266.09,5319.600
03/06/2010 12,03/06/2010 17,.050,76607.016000,5319.500,266.04,5319.500
03/06/2010 13,03/06/2010 18,.010,74239.801000,5295.700,52.97,5295.700
03/06/2010 14,03/06/2010 19,.000,71939.109000,5285.100,.00,5285.100
03/06/2010 15,03/06/2010 20,.000,69640.853000,5402.900,.00,5402.900
03/06/2010 16,03/06/2010 21,.000,68292.411000,5299.700,.00,5299.700
03/06/2010 17,03/06/2010 22,.000,68273.353000,5187.800,.00,5187.800
03/06/2010 18,03/06/2010 23,.000,70157.488000,5265.700,.00,5265.700
03/06/2010 19,03/07/2010 00,.050,75253.856000,5322.800,266.21,5322.800
03/06/2010 20,03/07/2010 01,.070,78172.594000,5374.600,376.24,5374.600
03/06/2010 21,03/07/2010 02,.070,78197.363000,5364.800,375.50,5364.800
03/06/2010 22,03/07/2010 03,.040,76971.463000,5334.800,213.42,5334.800
03/06/2010 23,03/07/2010 04,.040,74457.565000,5289.200,211.55,5289.200
03/06/2010 24,03/07/2010 05,.000,71314.552000,5275.600,.00,5275.600
03/07/2010 01,03/07/2010 06,.000,68620.055000,5245.300,.00,5245.300
03/07/2010 02,03/07/2010 07,.000,67118.171000,5224.900,.00,5224.900
03/07/2010 03,03/07/2010 08,.000,66459.058000,5212.300,.00,5212.300
03/07/2010 04,03/07/2010 09,.000,66649.588000,5245.200,.00,5245.200
03/07/2010 05,03/07/2010 10,.000,67300.976000,5200.700,.00,5200.700
03/07/2010 06,03/07/2010 11,.000,69171.551000,5150.200,.00,5150.200
03/07/2010 07,03/07/2010 12,.040,71354.416000,5176.900,207.05,5176.900
03/07/2010 08,03/07/2010 13,.040,72789.975000,5178.000,207.11,5178.000
03/07/2010 09,03/07/2010 14,.040,73621.782000,5177.500,207.11,5177.500
03/07/2010 10,03/07/2010 15,.000,73291.442000,5159.000,.00,5159.000
03/07/2010 11,03/07/2010 16,.000,71796.190000,5108.700,.00,5108.700
03/07/2010 12,03/07/2010 17,.000,70318.270000,5167.700,.00,5167.700
03/07/2010 13,03/07/2010 18,.000,69019.689000,5121.000,.00,5121.000
03/07/2010 14,03/07/2010 19,.000,67542.081000,5128.500,.00,5128.500
03/07/2010 15,03/07/2010 20,.000,66323.514000,5184.800,.00,5184.800
03/07/2010 16,03/07/2010 21,.000,65700.797000,4987.700,.00,4987.700
03/07/2010 17,03/07/2010 22,.000,66538.408000,5131.600,.00,5131.600
03/07/2010 18,03/07/2010 23,.000,69071.814000,5117.500,.00,5117.500
03/07/2010 19,03/08/2010 00,.040,75023.351000,5161.000,206.42,5161.000
03/07/2010 20,03/08/2010 01,.070,77858.409000,5166.000,361.64,5166.000
03/07/2010 21,03/08/2010 02,.050,77376.501000,5166.200,258.42,5166.200
03/07/2010 22,03/08/2010 03,.020,75277.758000,5154.700,103.08,5154.700
03/07/2010 23,03/08/2010 04,.000,71929.302000,5103.300,.00,5103.300
03/07/2010 24,03/08/2010 05,.000,68359.366000,5180.400,.00,5180.400
03/08/2010 01,03/08/2010 06,.000,65835.452000,5692.400,.00,5692.400
03/08/2010 02,03/08/2010 07,.000,64509.577000,5771.100,.00,5771.100
03/08/2010 03,03/08/2010 08,.000,64321.526000,5717.000,.00,5717.000
03/08/2010 04,03/08/2010 09,.000,64964.501000,5617.400,.00,5617.400
03/08/2010 05,03/08/2010 10,.000,67168.167000,5733.200,.00,5733.200
03/08/2010 06,03/08/2010 11,.000,72669.046000,5723.800,.00,5723.800
03/08/2010 07,03/08/2010 12,.050,80883.248000,5724.000,286.28,5724.000
03/08/2010 08,03/08/2010 13,.050,84373.773000,5703.900,285.22,5703.900
03/08/2010 09,03/08/2010 14,.050,83265.707000,5723.800,286.21,5723.800
03/08/2010 10,03/08/2010 15,.040,81693.796000,5723.700,228.90,5723.700
03/08/2010 11,03/08/2010 16,.040,80379.600000,5723.400,228.90,5723.400
03/08/2010 12,03/08/2010 17,.040,78840.859000,5663.700,226.54,5663.700
03/08/2010 13,03/08/2010 18,.040,77438.523000,5658.500,226.38,5658.500
03/08/2010 14,03/08/2010 19,.000,76199.328000,5646.100,.00,5646.100
03/08/2010 15,03/08/2010 20,.000,75027.772000,5498.900,.00,5498.900
03/08/2010 16,03/08/2010 21,.000,73931.384000,5704.800,.00,5704.800
03/08/2010 17,03/08/2010 22,.000,73835.305000,5580.700,.00,5580.700
03/08/2010 18,03/08/2010 23,.000,75197.845000,5687.200,.00,5687.200
03/08/2010 19,03/09/2010 00,.050,80089.209000,5724.000,286.33,5724.000
03/08/2010 20,03/09/2010 01,.050,82729.240000,5716.700,285.85,5716.700
03/08/2010 21,03/09/2010 02,.050,81819.024000,5703.800,285.30,5703.800
03/08/2010 22,03/09/2010 03,.040,78794.231000,5723.200,228.94,5723.200
03/08/2010 23,03/09/2010 04,.000,74038.568000,5757.000,.00,5757.000
03/08/2010 24,03/09/2010 05,.000,69220.309000,5681.700,.00,5681.700
03/09/2010 01,03/09/2010 06,.000,65846.006000,5686.100,.00,5686.100
03/09/2010 02,03/09/2010 07,.000,64510.358000,5644.000,.00,5644.000
03/09/2010 03,03/09/2010 08,.000,64455.578000,5749.800,.00,5749.800
03/09/2010 04,03/09/2010 09,.000,64878.655000,5736.200,.00,5736.200
03/09/2010 05,03/09/2010 10,.000,66963.300000,5703.400,.00,5703.400
03/09/2010 06,03/09/2010 11,.000,72346.535000,5636.100,.00,5636.100
03/09/2010 07,03/09/2010 12,.050,80610.030000,5515.700,275.85,5515.700
03/09/2010 08,03/09/2010 13,.080,83784.166000,5535.400,442.82,5535.400
03/09/2010 09,03/09/2010 14,.050,82250.378000,5414.200,270.75,5414.200
03/09/2010 10,03/09/2010 15,.050,79998.639000,5489.000,274.56,5489.000
03/09/2010 11,03/09/2010 16,.050,78539.746000,5455.700,272.81,5455.700
03/09/2010 12,03/09/2010 17,.040,77070.008000,5460.300,218.40,5460.300
03/09/2010 13,03/09/2010 18,.010,76001.341000,5496.900,54.99,5496.900
03/09/2010 14,03/09/2010 19,.000,75170.696000,5480.300,.00,5480.300
03/09/2010 15,03/09/2010 20,.000,74121.864000,5474.300,.00,5474.300
03/09/2010 16,03/09/2010 21,.000,73103.251000,5520.500,.00,5520.500
03/09/2010 17,03/09/2010 22,.000,73011.214000,5508.100,.00,5508.100
03/09/2010 18,03/09/2010 23,.000,74394.777000,5488.400,.00,5488.400
03/09/2010 19,03/10/2010 00,.050,78849.868000,5573.900,278.75,5573.900
03/09/2010 20,03/10/2010 01,.070,80906.313000,5576.600,390.34,5576.600
03/09/2010 21,03/10/2010 02,.050,79625.777000,5572.900,278.75,5572.900
03/09/2010 22,03/10/2010 03,.040,76496.592000,5621.800,224.88,5621.800
03/09/2010 23,03/10/2010 04,.000,71450.418000,5622.600,.00,5622.600
03/09/2010 24,03/10/2010 05,.000,66406.841000,5628.900,.00,5628.900
03/10/2010 01,03/10/2010 06,.000,62847.451000,5221.500,.00,5221.500
03/10/2010 02,03/10/2010 07,.000,60997.205000,5506.600,.00,5506.600
03/10/2010 03,03/10/2010 08,.000,60204.390000,5502.900,.00,5502.900
03/10/2010 04,03/10/2010 09,.000,60490.570000,5425.700,.00,5425.700
03/10/2010 05,03/10/2010 10,.000,62144.923000,5375.700,.00,5375.700
03/10/2010 06,03/10/2010 11,.000,67102.735000,5477.900,.00,5477.900
03/10/2010 07,03/10/2010 12,.040,75105.672000,5327.000,213.05,5327.000
03/10/2010 08,03/10/2010 13,.050,79326.201000,5263.000,263.24,5263.000
03/10/2010 09,03/10/2010 14,.050,79367.576000,5247.900,262.44,5247.900
03/10/2010 10,03/10/2010 15,.040,78804.585000,5364.600,214.56,5364.600
03/10/2010 11,03/10/2010 16,.040,78155.272000,5367.600,214.75,5367.600
03/10/2010 12,03/10/2010 17,.040,77184.079000,5370.000,214.84,5370.000
03/10/2010 13,03/10/2010 18,.040,76182.702000,5412.600,216.50,5412.600
03/10/2010 14,03/10/2010 19,.010,75392.603000,5439.300,54.39,5439.300
03/10/2010 15,03/10/2010 20,.000,74399.447000,5354.700,.00,5354.700
03/10/2010 16,03/10/2010 21,.000,73632.548000,5343.800,.00,5343.800
03/10/2010 17,03/10/2010 22,.000,73796.560000,5412.400,.00,5412.400
03/10/2010 18,03/10/2010 23,.000,75164.861000,5401.900,.00,5401.900
03/10/2010 19,03/11/2010 00,.050,78756.516000,5321.100,266.13,5321.100
03/10/2010 20,03/11/2010 01,.050,80443.121000,5322.300,266.15,5322.300
03/10/2010 21,03/11/2010 02,.040,79162.447000,5319.300,212.80,5319.300
03/10/2010 22,03/11/2010 03,.010,75858.227000,5420.200,54.23,5420.200
03/10/2010 23,03/11/2010 04,.000,70725.496000,5506.600,.00,5506.600
03/10/2010 24,03/11/2010 05,.000,65294.498000,5282.500,.00,5282.500
03/11/2010 01,03/11/2010 06,.000,61427.951000,5049.300,.00,5049.300
03/11/2010 02,03/11/2010 07,.000,59484.810000,5356.500,.00,5356.500
03/11/2010 03,03/11/2010 08,.000,58658.979000,5356.500,.00,5356.500
03/11/2010 04,03/11/2010 09,.000,58573.400000,5356.500,.00,5356.500
03/11/2010 05,03/11/2010 10,.000,60109.933000,5256.500,.00,5256.500
03/11/2010 06,03/11/2010 11,.000,64857.069000,5320.100,.00,5320.100
03/11/2010 07,03/11/2010 12,.000,72561.959000,5203.000,.00,5203.000
03/11/2010 08,03/11/2010 13,.050,76500.890000,5263.700,263.29,5263.700
03/11/2010 09,03/11/2010 14,.040,77056.097000,5258.000,210.30,5258.000
03/11/2010 10,03/11/2010 15,.040,76861.205000,5260.700,210.41,5260.700
03/11/2010 11,03/11/2010 16,.040,76635.693000,5279.100,211.15,5279.100
03/11/2010 12,03/11/2010 17,.040,76179.456000,5281.900,211.24,5281.900
03/11/2010 13,03/11/2010 18,.010,75519.378000,5275.600,52.76,5275.600
03/11/2010 14,03/11/2010 19,.010,75019.228000,5274.500,52.75,5274.500
03/11/2010 15,03/11/2010 20,.000,74159.032000,5306.300,.00,5306.300
03/11/2010 16,03/11/2010 21,.000,73384.356000,5270.900,.00,5270.900
03/11/2010 17,03/11/2010 22,.000,73763.879000,5301.100,.00,5301.100
03/11/2010 18,03/11/2010 23,.010,75454.507000,5272.800,52.73,5272.800
03/11/2010 19,03/12/2010 00,.050,78899.099000,5302.100,265.18,5302.100
03/11/2010 20,03/12/2010 01,.050,80022.865000,5307.500,265.48,5307.500
03/11/2010 21,03/12/2010 02,.040,78214.100000,5286.100,211.42,5286.100
03/11/2010 22,03/12/2010 03,.000,74843.447000,5260.400,.00,5260.400
03/11/2010 23,03/12/2010 04,.000,69678.421000,5098.700,.00,5098.700
03/11/2010 24,03/12/2010 05,.000,64450.978000,5055.400,.00,5055.400
03/12/2010 01,03/12/2010 06,.000,60268.215000,4993.700,.00,4993.700
03/12/2010 02,03/12/2010 07,.000,57984.672000,5301.500,.00,5301.500
03/12/2010 03,03/12/2010 08,.000,57017.187000,5302.600,.00,5302.600
03/12/2010 04,03/12/2010 09,.000,56691.197000,5297.300,.00,5297.300
03/12/2010 05,03/12/2010 10,.000,58151.630000,4918.200,.00,4918.200
03/12/2010 06,03/12/2010 11,.000,62335.987000,4938.200,.00,4938.200
03/12/2010 07,03/12/2010 12,.000,70177.857000,5143.200,.00,5143.200
03/12/2010 08,03/12/2010 13,.050,74769.625000,5266.500,263.40,5266.500
03/12/2010 09,03/12/2010 14,.050,76332.479000,5208.100,260.48,5208.100
03/12/2010 10,03/12/2010 15,.050,77036.144000,5268.900,263.48,5268.900
03/12/2010 11,03/12/2010 16,.040,77598.490000,5269.200,210.76,5269.200
03/12/2010 12,03/12/2010 17,.040,77667.763000,5268.400,210.74,5268.400
03/12/2010 13,03/12/2010 18,.040,77186.085000,5268.600,210.75,5268.600
03/12/2010 14,03/12/2010 19,.040,76702.969000,5269.100,210.81,5269.100
03/12/2010 15,03/12/2010 20,.010,75919.459000,5191.600,51.92,5191.600
03/12/2010 16,03/12/2010 21,.000,75418.195000,5196.900,.00,5196.900
03/12/2010 17,03/12/2010 22,.000,76265.372000,5197.400,.00,5197.400
03/12/2010 18,03/12/2010 23,.010,77649.407000,5239.000,52.40,5239.000
03/12/2010 19,03/13/2010 00,.050,79493.659000,5269.100,263.55,5269.100
03/12/2010 20,03/13/2010 01,.040,79350.988000,5268.900,210.76,5268.900
03/12/2010 21,03/13/2010 02,.010,77507.455000,5268.800,52.69,5268.800
03/12/2010 22,03/13/2010 03,.000,74730.650000,5232.300,.00,5232.300
03/12/2010 23,03/13/2010 04,.000,70710.736000,5017.200,.00,5017.200
03/12/2010 24,03/13/2010 05,.000,66068.807000,4996.500,.00,4996.500
03/13/2010 01,03/13/2010 06,.000,62208.384000,4884.900,.00,4884.900
03/13/2010 02,03/13/2010 07,.000,59816.149000,4989.300,.00,4989.300
03/13/2010 03,03/13/2010 08,.000,58667.073000,4926.300,.00,4926.300
03/13/2010 04,03/13/2010 09,.000,58006.661000,4960.600,.00,4960.600
03/13/2010 05,03/13/2010 10,.000,58239.905000,5113.400,.00,5113.400
03/13/2010 06,03/13/2010 11,.000,59630.271000,5082.900,.00,5082.900
03/13/2010 07,03/13/2010 12,.000,62451.937000,5117.800,.00,5117.800
03/13/2010 08,03/13/2010 13,.010,65679.016000,4944.400,49.45,4944.400
03/13/2010 09,03/13/2010 14,.050,69876.046000,5094.400,254.77,5094.400
03/13/2010 10,03/13/2010 15,.050,72990.661000,5094.800,254.85,5094.800
03/13/2010 11,03/13/2010 16,.050,74521.979000,5094.500,254.84,5094.500
03/13/2010 12,03/13/2010 17,.050,74869.877000,5077.400,253.93,5077.400
03/13/2010 13,03/13/2010 18,.050,74142.831000,5070.100,253.62,5070.100
03/13/2010 14,03/13/2010 19,.040,73282.855000,4935.100,197.39,4935.100
03/13/2010 15,03/13/2010 20,.010,72268.290000,4668.600,46.70,4668.600
03/13/2010 16,03/13/2010 21,.000,71579.316000,4555.400,.00,4555.400
03/13/2010 17,03/13/2010 22,.010,71796.094000,4599.800,46.01,4599.800
03/13/2010 18,03/13/2010 23,.050,72666.428000,5016.700,250.92,5016.700
03/13/2010 19,03/14/2010 00,.050,74784.526000,5094.400,254.81,5094.400
03/13/2010 20,03/14/2010 01,.050,75350.489000,5094.500,254.81,5094.500
03/13/2010 21,03/14/2010 02,.050,73703.149000,5094.500,254.78,5094.500
03/13/2010 22,03/14/2010 03,.040,71288.033000,5040.400,201.63,5040.400
03/13/2010 23,03/14/2010 04,.010,67782.624000,4706.800,47.08,4706.800
03/13/2010 24,03/14/2010 05,.000,63911.151000,4797.400,.00,4797.400
03/14/2010 01,03/14/2010 06,.010,60685.537000,5201.300,52.02,5201.300
03/14/2010 02,03/14/2010 07,.010,58493.782000,5179.902,51.82,5179.902
03/14/2010 04,03/14/2010 08,.010,57593.244000,5156.400,51.58,5156.400
03/14/2010 05,03/14/2010 09,.000,57189.954000,5086.100,.00,5086.100
03/14/2010 06,03/14/2010 10,.000,57478.139000,5156.200,.00,5156.200
03/14/2010 07,03/14/2010 11,.010,59047.997000,5194.200,51.96,5194.200
03/14/2010 08,03/14/2010 12,.010,61621.480000,5161.800,51.63,5161.800
03/14/2010 09,03/14/2010 13,.040,64159.617000,5141.900,205.66,5141.900
03/14/2010 10,03/14/2010 14,.050,66685.239000,5165.400,258.34,5165.400
03/14/2010 11,03/14/2010 15,.050,68772.972000,5168.300,258.48,5168.300
03/14/2010 12,03/14/2010 16,.040,69632.838000,5169.400,206.80,5169.400
03/14/2010 13,03/14/2010 17,.040,70110.306000,5168.200,206.74,5168.200
03/14/2010 14,03/14/2010 18,.040,69915.657000,5184.300,207.42,5184.300
03/14/2010 15,03/14/2010 19,.040,69096.044000,5183.500,207.34,5183.500
03/14/2010 16,03/14/2010 20,.040,68683.403000,5177.100,207.11,5177.100
03/14/2010 17,03/14/2010 21,.040,69134.708000,5183.800,207.39,5183.800
03/14/2010 18,03/14/2010 22,.050,70055.648000,5168.200,258.47,5168.200
03/14/2010 19,03/14/2010 23,.050,71686.892000,5168.700,258.55,5168.700
03/14/2010 20,03/15/2010 00,.050,75103.008000,5175.100,258.84,5175.100
03/14/2010 21,03/15/2010 01,.050,76178.785000,5175.200,258.78,5175.200
03/14/2010 22,03/15/2010 02,.050,73957.228000,5175.000,258.82,5175.000
03/14/2010 23,03/15/2010 03,.040,70354.830000,5171.300,206.86,5171.300
03/14/2010 24,03/15/2010 04,.040,66011.216000,5067.700,202.73,5067.700
