Preliminary Day-ahead Scheduling Reserve Summary
Month:,"July, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 11:12:52 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
07/14/2011 20,07/15/2011 00,.010,106597.592000,6995.300,70.00,6995.300
07/14/2011 21,07/15/2011 01,.010,102462.921000,6822.800,68.30,6822.800
07/14/2011 22,07/15/2011 02,.010,100490.110000,6826.000,68.32,6826.000
07/14/2011 23,07/15/2011 03,.010,94235.455000,6883.900,68.85,6883.900
07/14/2011 24,07/15/2011 04,.000,85895.881000,6884.000,.00,6884.000
07/15/2011 01,07/15/2011 05,.000,78480.760000,7562.000,.00,7562.000
07/15/2011 02,07/15/2011 06,.000,73507.103000,7404.000,.00,7404.000
07/15/2011 03,07/15/2011 07,.000,70483.482000,7238.700,.00,7238.700
07/15/2011 04,07/15/2011 08,.000,68754.588000,7366.200,.00,7366.200
07/15/2011 05,07/15/2011 09,.000,68612.432000,7295.400,.00,7295.400
07/15/2011 06,07/15/2011 10,.000,71154.675000,7419.200,.00,7419.200
07/15/2011 07,07/15/2011 11,.000,75488.410000,7288.800,.00,7288.800
07/15/2011 08,07/15/2011 12,.010,81712.796000,7390.300,73.91,7390.300
07/15/2011 09,07/15/2011 13,.010,88100.897000,7534.300,75.39,7534.300
07/15/2011 10,07/15/2011 14,.010,93763.552000,7504.100,75.09,7504.100
07/15/2011 11,07/15/2011 15,.010,99154.048000,7596.500,75.99,7596.500
07/15/2011 12,07/15/2011 16,.020,103433.443000,7606.100,152.13,7606.100
07/15/2011 13,07/15/2011 17,.020,107114.989000,7536.100,150.71,7536.100
07/15/2011 14,07/15/2011 18,.040,110196.123000,7599.000,303.90,7599.000
07/15/2011 15,07/15/2011 19,.050,112782.978000,7687.600,384.53,7687.600
07/15/2011 16,07/15/2011 20,.050,114632.948000,7720.800,386.17,7720.800
07/15/2011 17,07/15/2011 21,.200,115652.796000,7156.100,1431.22,7156.100
07/15/2011 18,07/15/2011 22,.080,115553.114000,7052.200,564.20,7052.200
07/15/2011 19,07/15/2011 23,.040,112964.814000,7076.200,283.01,7076.200
07/15/2011 20,07/16/2011 00,.020,108433.403000,7079.100,141.59,7079.100
07/15/2011 21,07/16/2011 01,.020,103941.899000,6871.200,137.42,6871.200
07/15/2011 22,07/16/2011 02,.010,102093.115000,6871.800,68.78,6871.800
07/15/2011 23,07/16/2011 03,.010,96021.290000,6645.600,66.49,6645.600
07/15/2011 24,07/16/2011 04,.010,87927.158000,6668.700,66.70,6668.700
07/16/2011 01,07/16/2011 05,.010,80684.058000,6960.700,69.70,6960.700
07/16/2011 02,07/16/2011 06,.010,75322.491000,7032.000,70.43,7032.000
07/16/2011 03,07/16/2011 07,.010,71477.578000,7036.700,70.43,7036.700
07/16/2011 04,07/16/2011 08,.010,68979.015000,7033.400,70.42,7033.400
07/16/2011 05,07/16/2011 09,.000,67816.118000,7056.700,.00,7056.700
07/16/2011 06,07/16/2011 10,.000,67988.294000,6935.000,.00,6935.000
07/16/2011 07,07/16/2011 11,.000,68594.559000,6911.500,.00,6911.500
07/16/2011 08,07/16/2011 12,.010,72788.825000,6880.400,68.88,6880.400
07/16/2011 09,07/16/2011 13,.010,79719.609000,6911.200,69.12,6911.200
07/16/2011 10,07/16/2011 14,.020,86720.229000,6935.400,138.71,6935.400
07/16/2011 11,07/16/2011 15,.020,93026.938000,6878.500,137.58,6878.500
07/16/2011 12,07/16/2011 16,.020,98101.564000,6856.400,137.16,6856.400
07/16/2011 13,07/16/2011 17,.040,102037.660000,6782.800,271.32,6782.800
07/16/2011 14,07/16/2011 18,.250,105137.878000,6944.500,1736.27,6944.500
07/16/2011 15,07/16/2011 19,1.000,107395.575000,6731.499,6731.50,6731.499
07/16/2011 16,07/16/2011 20,1.000,109643.742000,6710.700,6710.71,6710.700
07/16/2011 17,07/16/2011 21,1.000,111300.925000,6657.200,6657.22,6657.200
07/16/2011 18,07/16/2011 22,1.000,111937.057000,6665.901,6665.90,6665.901
07/16/2011 19,07/16/2011 23,.420,110583.879000,6826.800,2867.27,6826.800
07/16/2011 20,07/17/2011 00,.050,107229.839000,6959.600,348.16,6959.600
07/16/2011 21,07/17/2011 01,.020,103293.074000,6965.500,139.34,6965.500
07/16/2011 22,07/17/2011 02,.020,101534.584000,6984.300,139.71,6984.300
07/16/2011 23,07/17/2011 03,.020,96080.928000,6915.300,138.30,6915.300
07/16/2011 24,07/17/2011 04,.010,88750.123000,7015.000,70.24,7015.000
07/17/2011 01,07/17/2011 05,.020,81681.252000,7557.300,151.13,7557.300
07/17/2011 02,07/17/2011 06,.010,76364.580000,7557.700,75.59,7557.700
07/17/2011 03,07/17/2011 07,.010,72550.900000,7558.499,75.60,7558.499
07/17/2011 04,07/17/2011 08,.010,69896.672000,7559.300,75.62,7559.300
07/17/2011 05,07/17/2011 09,.000,68229.700000,7540.300,.00,7540.300
07/17/2011 06,07/17/2011 10,.000,67699.852000,7357.300,.00,7357.300
07/17/2011 07,07/17/2011 11,.000,67297.237000,7611.600,.00,7611.600
07/17/2011 08,07/17/2011 12,.000,71037.544000,7487.600,.00,7487.600
07/17/2011 09,07/17/2011 13,.010,78435.106000,7487.901,74.83,7487.901
07/17/2011 10,07/17/2011 14,.020,86404.942000,7478.500,149.58,7478.500
07/17/2011 11,07/17/2011 15,.040,94114.223000,7491.900,299.65,7491.900
07/17/2011 12,07/17/2011 16,.040,101176.513000,7483.700,299.38,7483.700
07/17/2011 13,07/17/2011 17,.050,106648.082000,7477.500,373.99,7477.500
07/17/2011 14,07/17/2011 18,.110,111213.700000,7465.300,821.26,7465.300
07/17/2011 15,07/17/2011 19,1.120,114811.594000,7287.400,8161.90,7287.400
07/17/2011 16,07/17/2011 20,4.000,117888.189000,7316.900,29267.60,7316.900
07/17/2011 17,07/17/2011 21,5.000,120482.684000,7366.900,36834.51,7366.900
07/17/2011 18,07/17/2011 22,5.000,122079.991000,7383.100,36915.51,7383.100
07/17/2011 19,07/17/2011 23,5.000,121326.874000,7258.699,36293.50,7258.699
07/17/2011 20,07/18/2011 00,1.000,118242.889000,7308.899,7308.90,7308.899
07/17/2011 21,07/18/2011 01,.500,114845.321000,7559.200,3779.60,7559.200
07/17/2011 22,07/18/2011 02,.050,113377.648000,7561.400,378.22,7561.400
07/17/2011 23,07/18/2011 03,.020,107417.876000,7522.100,150.47,7522.100
07/17/2011 24,07/18/2011 04,.020,98777.993000,7578.300,151.58,7578.300
07/18/2011 01,07/18/2011 05,.020,91086.027000,8974.200,179.47,8974.200
07/18/2011 02,07/18/2011 06,.010,85662.667000,8904.800,89.10,8904.800
07/18/2011 03,07/18/2011 07,.010,81989.938000,8879.301,88.77,8879.301
07/18/2011 04,07/18/2011 08,.010,79933.352000,8881.901,88.89,8881.901
07/18/2011 05,07/18/2011 09,.010,79916.493000,8874.900,88.75,8874.900
07/18/2011 06,07/18/2011 10,.010,82868.481000,8844.000,88.42,8844.000
07/18/2011 07,07/18/2011 11,.010,88103.332000,8868.200,88.74,8868.200
07/18/2011 08,07/18/2011 12,.020,95407.347000,8951.500,179.03,8951.500
07/18/2011 09,07/18/2011 13,.040,103412.205000,8798.100,351.93,8798.100
07/18/2011 10,07/18/2011 14,.040,110724.862000,9025.200,360.99,9025.200
07/18/2011 11,07/18/2011 15,.040,118554.525000,8996.900,359.86,8996.900
07/18/2011 12,07/18/2011 16,.040,125430.538000,8979.400,359.15,8979.400
07/18/2011 13,07/18/2011 17,1.000,131062.093000,8790.001,8790.01,8790.001
07/18/2011 14,07/18/2011 18,5.000,135237.940000,8776.300,43881.50,8776.300
07/18/2011 15,07/18/2011 19,7.800,138154.693000,8623.800,67265.65,8623.800
07/18/2011 16,07/18/2011 20,11.070,139232.597000,8548.000,94626.41,8548.000
07/18/2011 17,07/18/2011 21,20.000,139250.352000,8539.700,170793.99,8539.700
07/18/2011 18,07/18/2011 22,10.000,138781.637000,8522.700,85227.00,8522.700
07/18/2011 19,07/18/2011 23,5.000,136051.897000,8813.900,44069.50,8813.900
07/18/2011 20,07/19/2011 00,.500,131514.968000,9013.600,4506.80,9013.600
07/18/2011 21,07/19/2011 01,.080,128172.291000,9053.100,724.19,9053.100
07/18/2011 22,07/19/2011 02,.040,125239.959000,9080.500,363.22,9080.500
07/18/2011 23,07/19/2011 03,.050,117282.734000,8792.600,439.75,8792.600
07/18/2011 24,07/19/2011 04,.010,107561.263000,8889.500,88.89,8889.500
07/19/2011 01,07/19/2011 05,.020,98980.018000,8273.400,165.46,8273.400
07/19/2011 02,07/19/2011 06,.010,92924.700000,8351.700,83.53,8351.700
07/19/2011 03,07/19/2011 07,.010,89202.707000,8388.200,83.94,8388.200
07/19/2011 04,07/19/2011 08,.010,86702.085000,8480.900,84.77,8480.900
07/19/2011 05,07/19/2011 09,.000,86171.916000,8498.900,.00,8498.900
07/19/2011 06,07/19/2011 10,.010,88798.759000,8424.000,84.26,8424.000
07/19/2011 07,07/19/2011 11,.010,93564.782000,8283.500,82.85,8283.500
07/19/2011 08,07/19/2011 12,.020,100204.522000,8361.400,167.22,8361.400
07/19/2011 09,07/19/2011 13,.020,107713.582000,8151.400,163.01,8151.400
07/19/2011 10,07/19/2011 14,.050,115073.162000,8103.200,405.36,8103.200
07/19/2011 11,07/19/2011 15,.050,122114.805000,8090.900,404.72,8090.900
07/19/2011 12,07/19/2011 16,.050,128019.072000,8201.800,410.22,8201.800
07/19/2011 13,07/19/2011 17,.250,133017.898000,8240.400,2060.22,8240.400
07/19/2011 14,07/19/2011 18,3.000,137259.397000,8222.200,24666.59,8222.200
07/19/2011 15,07/19/2011 19,8.260,139855.096000,8222.299,67916.19,8222.299
07/19/2011 16,07/19/2011 20,12.000,141115.156000,8309.899,99718.81,8309.899
07/19/2011 17,07/19/2011 21,12.000,141585.186000,8311.900,99742.81,8311.900
07/19/2011 18,07/19/2011 22,12.000,140961.149000,8196.400,98356.81,8196.400
07/19/2011 19,07/19/2011 23,5.000,138457.053000,8208.099,41040.50,8208.099
07/19/2011 20,07/20/2011 00,.250,134131.174000,8262.100,2065.66,8262.100
07/19/2011 21,07/20/2011 01,.100,129883.018000,8302.800,830.28,8302.800
07/19/2011 22,07/20/2011 02,.050,126674.114000,8238.400,412.06,8238.400
07/19/2011 23,07/20/2011 03,.040,118471.555000,8056.200,322.21,8056.200
07/19/2011 24,07/20/2011 04,.020,108141.252000,8071.000,161.41,8071.000
07/20/2011 01,07/20/2011 05,.020,98992.849000,8528.000,170.54,8528.000
07/20/2011 02,07/20/2011 06,.010,92503.555000,8708.100,87.16,8708.100
07/20/2011 03,07/20/2011 07,.010,88064.267000,8708.800,87.22,8708.800
07/20/2011 04,07/20/2011 08,.000,85383.476000,8716.100,.00,8716.100
07/20/2011 05,07/20/2011 09,.000,84777.059000,8669.300,.00,8669.300
07/20/2011 06,07/20/2011 10,.000,87219.583000,8708.000,.00,8708.000
07/20/2011 07,07/20/2011 11,.010,91781.390000,8716.600,87.31,8716.600
07/20/2011 08,07/20/2011 12,.020,99013.447000,8922.600,178.44,8922.600
07/20/2011 09,07/20/2011 13,.020,106843.469000,8922.600,178.45,8922.600
07/20/2011 10,07/20/2011 14,.050,114608.043000,8747.100,437.43,8747.100
07/20/2011 11,07/20/2011 15,.040,123213.503000,8662.400,346.48,8662.400
07/20/2011 12,07/20/2011 16,.050,130690.144000,8764.100,438.32,8764.100
07/20/2011 13,07/20/2011 17,.500,136794.627000,8820.500,4410.25,8820.500
07/20/2011 14,07/20/2011 18,5.000,141503.452000,8868.000,44340.01,8868.000
07/20/2011 15,07/20/2011 19,12.000,144252.507000,8562.500,102750.00,8562.500
07/20/2011 16,07/20/2011 20,21.980,145465.641000,8623.400,189542.32,8623.400
07/20/2011 17,07/20/2011 21,34.200,146568.800000,8500.100,290703.43,8500.100
07/20/2011 18,07/20/2011 22,21.000,146280.591000,8499.700,178493.71,8499.700
07/20/2011 19,07/20/2011 23,7.800,144430.882000,8486.299,66193.15,8486.299
07/20/2011 20,07/21/2011 00,.500,140308.177000,8855.400,4427.70,8855.400
07/20/2011 21,07/21/2011 01,.050,136369.617000,8826.500,441.46,8826.500
07/20/2011 22,07/21/2011 02,.050,133514.427000,8775.400,438.90,8775.400
07/20/2011 23,07/21/2011 03,.040,125338.733000,8822.900,352.89,8822.900
07/20/2011 24,07/21/2011 04,.020,115259.961000,8442.900,168.86,8442.900
07/21/2011 01,07/21/2011 05,.020,106102.851000,8079.700,161.57,8079.700
07/21/2011 02,07/21/2011 06,.020,99557.844000,8262.800,165.22,8262.800
07/21/2011 03,07/21/2011 07,.010,95154.633000,8276.300,82.84,8276.300
07/21/2011 04,07/21/2011 08,.000,92092.709000,8289.900,.00,8289.900
07/21/2011 05,07/21/2011 09,.000,91448.923000,8282.800,.00,8282.800
07/21/2011 06,07/21/2011 10,.010,94109.785000,8276.000,82.78,8276.000
07/21/2011 07,07/21/2011 11,.010,98378.251000,7811.100,78.23,7811.100
07/21/2011 08,07/21/2011 12,.050,105709.582000,8233.900,411.87,8233.900
07/21/2011 09,07/21/2011 13,.040,114649.542000,8037.800,321.46,8037.800
07/21/2011 10,07/21/2011 14,.050,123685.840000,8145.800,407.42,8145.800
07/21/2011 11,07/21/2011 15,.050,132938.281000,8230.400,411.60,8230.400
07/21/2011 12,07/21/2011 16,1.000,140661.164000,8575.000,8574.99,8575.000
07/21/2011 13,07/21/2011 17,20.000,146064.412000,8234.399,164687.99,8234.399
07/21/2011 14,07/21/2011 18,147.910,150261.867000,8269.699,1223171.42,8269.699
07/21/2011 15,07/21/2011 19,190.820,152174.113000,8276.500,1579321.79,8276.500
07/21/2011 16,07/21/2011 20,208.830,153403.611000,8198.999,1712197.21,8198.999
07/21/2011 17,07/21/2011 21,217.120,154094.517000,8267.000,1794931.01,8267.000
07/21/2011 18,07/21/2011 22,199.290,153505.622000,8263.900,1646912.63,8263.900
07/21/2011 19,07/21/2011 23,105.620,151645.765000,8423.699,889711.21,8423.699
07/21/2011 20,07/22/2011 00,12.000,148245.602000,8670.299,104043.60,8670.299
07/21/2011 21,07/22/2011 01,5.000,144382.861000,8789.400,43947.00,8789.400
07/21/2011 22,07/22/2011 02,1.000,141972.619000,9081.699,9081.70,9081.699
07/21/2011 23,07/22/2011 03,.050,133727.622000,8332.700,416.76,8332.700
07/21/2011 24,07/22/2011 04,.040,123761.252000,7934.700,317.39,7934.700
07/22/2011 01,07/22/2011 05,.050,114673.761000,8530.400,426.62,8530.400
07/22/2011 02,07/22/2011 06,.020,107884.306000,8898.600,178.03,8898.600
07/22/2011 03,07/22/2011 07,.010,103045.782000,8883.900,88.86,8883.900
07/22/2011 04,07/22/2011 08,.000,99618.285000,8949.300,.00,8949.300
07/22/2011 05,07/22/2011 09,.000,98293.002000,8838.000,.00,8838.000
07/22/2011 06,07/22/2011 10,.000,100003.922000,8689.900,.00,8689.900
07/22/2011 07,07/22/2011 11,.010,103738.300000,8883.900,88.84,8883.900
07/22/2011 08,07/22/2011 12,.040,110916.685000,8948.700,357.98,8948.700
07/22/2011 09,07/22/2011 13,.050,119654.124000,8654.100,432.83,8654.100
07/22/2011 10,07/22/2011 14,.050,128430.196000,8904.400,445.34,8904.400
07/22/2011 11,07/22/2011 15,.050,136356.743000,9063.700,453.29,9063.700
07/22/2011 12,07/22/2011 16,7.800,141697.415000,8564.599,66803.89,8564.599
07/22/2011 13,07/22/2011 17,23.550,144732.743000,8580.799,202078.11,8580.799
07/22/2011 14,07/22/2011 18,146.750,146928.653000,8601.000,1262197.05,8601.000
07/22/2011 15,07/22/2011 19,191.350,147534.894000,8691.200,1663061.43,8691.200
07/22/2011 16,07/22/2011 20,201.100,146937.466000,8635.400,1736578.95,8635.400
07/22/2011 17,07/22/2011 21,187.130,145779.957000,8650.699,1618805.64,8650.699
07/22/2011 18,07/22/2011 22,142.510,144023.915000,8672.299,1235889.59,8672.299
07/22/2011 19,07/22/2011 23,13.250,140442.562000,8811.299,116750.02,8811.299
07/22/2011 20,07/23/2011 00,5.000,136637.948000,9000.299,45001.50,9000.299
07/22/2011 21,07/23/2011 01,.250,134071.847000,9096.200,2274.20,9096.200
07/22/2011 22,07/23/2011 02,.100,131025.865000,9090.100,909.01,9090.100
07/22/2011 23,07/23/2011 03,.040,123770.970000,9005.900,360.20,9005.900
07/22/2011 24,07/23/2011 04,.050,114758.207000,8876.400,443.99,8876.400
07/23/2011 01,07/23/2011 05,.040,106830.385000,8747.900,349.95,8747.900
07/23/2011 02,07/23/2011 06,.040,100584.102000,8853.200,354.15,8853.200
07/23/2011 03,07/23/2011 07,.020,95354.057000,8850.500,177.02,8850.500
07/23/2011 04,07/23/2011 08,.010,91473.741000,8584.400,85.92,8584.400
07/23/2011 05,07/23/2011 09,.000,89185.383000,8577.500,.00,8577.500
07/23/2011 06,07/23/2011 10,.000,88609.966000,8556.500,.00,8556.500
07/23/2011 07,07/23/2011 11,.000,88872.803000,8571.700,.00,8571.700
07/23/2011 08,07/23/2011 12,.010,92598.359000,8454.100,84.61,8454.100
07/23/2011 09,07/23/2011 13,.040,99795.073000,8287.900,331.54,8287.900
07/23/2011 10,07/23/2011 14,.040,107711.881000,8594.000,343.77,8594.000
07/23/2011 11,07/23/2011 15,.050,115530.080000,8762.700,438.30,8762.700
07/23/2011 12,07/23/2011 16,.050,121663.938000,8789.300,439.69,8789.300
07/23/2011 13,07/23/2011 17,1.000,126567.599000,8328.101,8328.08,8328.101
07/23/2011 14,07/23/2011 18,4.000,129966.733000,8279.100,33116.40,8279.100
07/23/2011 15,07/23/2011 19,5.000,132319.387000,8226.200,41131.00,8226.200
07/23/2011 16,07/23/2011 20,5.000,133726.812000,8307.000,41535.00,8307.000
07/23/2011 17,07/23/2011 21,5.000,134391.697000,8263.699,41318.51,8263.699
07/23/2011 18,07/23/2011 22,5.000,134111.964000,8277.000,41385.00,8277.000
07/23/2011 19,07/23/2011 23,1.000,131308.486000,8448.002,8447.97,8448.002
07/23/2011 20,07/24/2011 00,.050,127541.675000,8773.800,438.79,8773.800
07/23/2011 21,07/24/2011 01,.050,124696.439000,8686.300,434.49,8686.300
07/23/2011 22,07/24/2011 02,.050,121981.345000,8665.700,433.41,8665.700
07/23/2011 23,07/24/2011 03,.050,115566.458000,8460.800,423.23,8460.800
07/23/2011 24,07/24/2011 04,.040,107574.278000,8713.600,348.56,8713.600
07/24/2011 01,07/24/2011 05,.050,99880.380000,7928.000,396.58,7928.000
07/24/2011 02,07/24/2011 06,.020,93950.422000,8092.800,161.87,8092.800
07/24/2011 03,07/24/2011 07,.020,89605.979000,8063.200,161.28,8063.200
07/24/2011 04,07/24/2011 08,.000,86308.010000,8190.600,.00,8190.600
07/24/2011 05,07/24/2011 09,.000,84415.814000,8097.400,.00,8097.400
07/24/2011 06,07/24/2011 10,.000,83790.250000,7965.200,.00,7965.200
07/24/2011 07,07/24/2011 11,.000,83362.372000,8281.300,.00,8281.300
07/24/2011 08,07/24/2011 12,.000,86794.131000,8246.000,.00,8246.000
07/24/2011 09,07/24/2011 13,.010,93851.409000,8111.000,81.20,8111.000
07/24/2011 10,07/24/2011 14,.020,101316.691000,8003.500,160.07,8003.500
07/24/2011 11,07/24/2011 15,.020,107720.806000,8092.500,161.87,8092.500
07/24/2011 12,07/24/2011 16,.040,113134.353000,7820.600,312.84,7820.600
07/24/2011 13,07/24/2011 17,.050,117655.623000,7906.100,395.45,7906.100
07/24/2011 14,07/24/2011 18,.250,120791.628000,7778.100,1944.65,7778.100
07/24/2011 15,07/24/2011 19,.250,122994.371000,7645.000,1911.41,7645.000
07/24/2011 16,07/24/2011 20,.500,124728.176000,7592.100,3796.05,7592.100
07/24/2011 17,07/24/2011 21,.500,125288.703000,7592.200,3796.10,7592.200
07/24/2011 18,07/24/2011 22,.400,125131.346000,7591.100,3036.44,7591.100
07/24/2011 19,07/24/2011 23,.080,123385.770000,8066.500,645.31,8066.500
07/24/2011 20,07/25/2011 00,.050,119972.868000,8150.200,407.65,8150.200
07/24/2011 21,07/25/2011 01,.040,117658.083000,8073.300,322.94,8073.300
07/24/2011 22,07/25/2011 02,.020,115478.277000,8034.400,160.69,8034.400
07/24/2011 23,07/25/2011 03,.020,109161.318000,8231.000,164.64,8231.000
07/24/2011 24,07/25/2011 04,.020,100912.274000,8200.700,164.01,8200.700
07/25/2011 01,07/25/2011 05,.020,93769.044000,8438.500,168.77,8438.500
07/25/2011 02,07/25/2011 06,.010,88589.951000,8569.500,85.74,8569.500
07/25/2011 03,07/25/2011 07,.010,85290.152000,8585.400,85.90,8585.400
07/25/2011 04,07/25/2011 08,.000,83405.361000,8566.700,.00,8566.700
07/25/2011 05,07/25/2011 09,.000,83549.095000,8554.100,.00,8554.100
07/25/2011 06,07/25/2011 10,.000,86675.029000,8580.400,.00,8580.400
07/25/2011 07,07/25/2011 11,.010,91552.834000,8407.300,84.16,8407.300
07/25/2011 08,07/25/2011 12,.020,98273.024000,8279.600,165.60,8279.600
07/25/2011 09,07/25/2011 13,.020,105071.725000,8316.300,166.33,8316.300
07/25/2011 10,07/25/2011 14,.040,112008.932000,8215.200,328.62,8215.200
07/25/2011 11,07/25/2011 15,.040,118534.204000,8034.400,321.42,8034.400
07/25/2011 12,07/25/2011 16,.050,123860.084000,8219.100,411.10,8219.100
07/25/2011 13,07/25/2011 17,.150,127343.483000,8327.200,1249.16,8327.200
07/25/2011 14,07/25/2011 18,.250,129215.084000,8353.400,2088.42,8353.400
07/25/2011 15,07/25/2011 19,.500,128696.998000,8393.300,4196.65,8393.300
07/25/2011 16,07/25/2011 20,1.000,127570.198000,8340.199,8340.20,8340.199
07/25/2011 17,07/25/2011 21,.500,127320.241000,8252.700,4126.35,8252.700
07/25/2011 18,07/25/2011 22,.400,126645.830000,7797.300,3118.92,7797.300
07/25/2011 19,07/25/2011 23,.150,124368.548000,7806.200,1171.02,7806.200
07/25/2011 20,07/26/2011 00,.050,120664.092000,7846.100,392.43,7846.100
07/25/2011 21,07/26/2011 01,.050,117228.323000,7852.300,392.75,7852.300
07/25/2011 22,07/26/2011 02,.020,114246.843000,7608.400,152.15,7608.400
07/25/2011 23,07/26/2011 03,.020,106808.955000,7835.300,156.72,7835.300
07/25/2011 24,07/26/2011 04,.020,97804.956000,7860.600,157.21,7860.600
07/26/2011 01,07/26/2011 05,.000,89896.249000,7493.900,.00,7493.900
07/26/2011 02,07/26/2011 06,.000,84335.411000,7519.700,.00,7519.700
07/26/2011 03,07/26/2011 07,.000,80799.402000,7627.900,.00,7627.900
07/26/2011 04,07/26/2011 08,.000,78708.841000,7511.800,.00,7511.800
07/26/2011 05,07/26/2011 09,.000,78725.969000,7497.100,.00,7497.100
07/26/2011 06,07/26/2011 10,.000,81987.155000,7516.700,.00,7516.700
07/26/2011 07,07/26/2011 11,.000,86578.463000,7540.700,.00,7540.700
07/26/2011 08,07/26/2011 12,.010,93076.771000,7636.300,76.44,7636.300
07/26/2011 09,07/26/2011 13,.020,100106.950000,7664.000,153.29,7664.000
07/26/2011 10,07/26/2011 14,.050,106998.635000,7519.600,376.13,7519.600
07/26/2011 11,07/26/2011 15,.040,113755.781000,7503.500,300.17,7503.500
07/26/2011 12,07/26/2011 16,.040,119511.087000,7599.800,304.01,7599.800
07/26/2011 13,07/26/2011 17,.050,124146.439000,7614.500,380.88,7614.500
07/26/2011 14,07/26/2011 18,.250,128312.943000,7587.700,1897.00,7587.700
07/26/2011 15,07/26/2011 19,1.000,131361.332000,7374.700,7374.69,7374.700
07/26/2011 16,07/26/2011 20,3.430,133673.618000,7346.600,25198.87,7346.600
07/26/2011 17,07/26/2011 21,4.000,135088.814000,7346.800,29387.20,7346.800
07/26/2011 18,07/26/2011 22,1.000,134707.872000,7370.901,7370.89,7370.901
07/26/2011 19,07/26/2011 23,.100,131607.734000,7624.701,762.47,7624.701
07/26/2011 20,07/27/2011 00,.050,126303.574000,7638.300,381.99,7638.300
07/26/2011 21,07/27/2011 01,.040,121401.114000,7455.700,298.21,7455.700
07/26/2011 22,07/27/2011 02,.040,117905.887000,7397.900,295.94,7397.900
07/26/2011 23,07/27/2011 03,.040,109506.448000,7419.600,296.80,7419.600
07/26/2011 24,07/27/2011 04,.020,99662.371000,7541.400,150.83,7541.400
07/27/2011 01,07/27/2011 05,.000,91208.318000,8303.700,.00,8303.700
07/27/2011 02,07/27/2011 06,.000,85378.731000,8405.800,.00,8405.800
07/27/2011 03,07/27/2011 07,.000,81475.139000,8342.500,.00,8342.500
07/27/2011 04,07/27/2011 08,.000,78721.729000,8414.300,.00,8414.300
07/27/2011 05,07/27/2011 09,.000,78108.140000,8352.200,.00,8352.200
07/27/2011 06,07/27/2011 10,.000,80239.316000,8235.300,.00,8235.300
07/27/2011 07,07/27/2011 11,.000,84374.100000,8527.500,.00,8527.500
07/27/2011 08,07/27/2011 12,.000,90587.668000,8496.300,.00,8496.300
07/27/2011 09,07/27/2011 13,.020,97155.523000,8613.800,172.27,8613.800
07/27/2011 10,07/27/2011 14,.020,103080.085000,8514.700,170.29,8514.700
07/27/2011 11,07/27/2011 15,.020,108574.693000,8447.600,168.94,8447.600
07/27/2011 12,07/27/2011 16,.020,113135.215000,8503.500,170.07,8503.500
07/27/2011 13,07/27/2011 17,.040,116778.062000,8546.800,341.86,8546.800
07/27/2011 14,07/27/2011 18,.050,120815.552000,8550.800,427.68,8550.800
07/27/2011 15,07/27/2011 19,.100,124233.725000,8216.300,821.63,8216.300
07/27/2011 16,07/27/2011 20,.250,127163.546000,8162.700,2040.82,8162.700
07/27/2011 17,07/27/2011 21,.500,129505.825000,8083.700,4041.85,8083.700
07/27/2011 18,07/27/2011 22,.500,129613.753000,8083.600,4041.80,8083.600
07/27/2011 19,07/27/2011 23,.050,126959.861000,8256.000,412.92,8256.000
07/27/2011 20,07/28/2011 00,.020,122315.542000,8238.500,164.77,8238.500
07/27/2011 21,07/28/2011 01,.020,119447.289000,8153.800,163.07,8153.800
07/27/2011 22,07/28/2011 02,.020,117202.391000,7994.200,159.87,7994.200
07/27/2011 23,07/28/2011 03,.020,109270.859000,8100.200,162.01,8100.200
07/27/2011 24,07/28/2011 04,.010,99810.305000,8465.000,84.71,8465.000
07/28/2011 01,07/28/2011 05,.010,91442.744000,8883.300,88.91,8883.300
07/28/2011 02,07/28/2011 06,.000,85421.011000,8910.900,.00,8910.900
07/28/2011 03,07/28/2011 07,.000,81535.268000,8923.000,.00,8923.000
07/28/2011 04,07/28/2011 08,.000,79345.501000,8989.100,.00,8989.100
07/28/2011 05,07/28/2011 09,.000,78999.389000,8918.500,.00,8918.500
07/28/2011 06,07/28/2011 10,.000,81984.296000,8928.800,.00,8928.800
07/28/2011 07,07/28/2011 11,.000,86849.156000,8973.400,.00,8973.400
07/28/2011 08,07/28/2011 12,.010,93224.332000,8769.200,87.73,8769.200
07/28/2011 09,07/28/2011 13,.020,99561.541000,8838.300,176.75,8838.300
07/28/2011 10,07/28/2011 14,.020,106091.035000,8597.400,171.95,8597.400
07/28/2011 11,07/28/2011 15,.040,112720.561000,8849.400,353.98,8849.400
07/28/2011 12,07/28/2011 16,.050,118528.245000,8544.600,427.36,8544.600
07/28/2011 13,07/28/2011 17,.050,123354.618000,8597.200,430.07,8597.200
07/28/2011 14,07/28/2011 18,4.000,127059.853000,8262.900,33051.60,8262.900
07/28/2011 15,07/28/2011 19,5.000,128747.830000,8279.599,41398.01,8279.599
07/28/2011 16,07/28/2011 20,10.000,130044.168000,7746.000,77460.00,7746.000
07/28/2011 17,07/28/2011 21,12.000,130713.044000,7822.700,93872.40,7822.700
