Preliminary Day-ahead Scheduling Reserve Summary
Month:,"May, 2012" ,Report Creation Timestamp (EPT):, 03/25/2013 01:30:02 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
05/02/2012 16,05/02/2012 20,.040,94535.740000,5679.300,227.20,5679.300
05/02/2012 17,05/02/2012 21,.040,95025.787000,5679.200,227.17,5679.200
05/02/2012 18,05/02/2012 22,.040,94846.298000,5677.400,227.12,5677.400
05/02/2012 19,05/02/2012 23,.010,93849.787000,4905.500,49.08,4905.500
05/02/2012 20,05/03/2012 00,.010,92843.656000,4901.500,49.02,4901.500
05/02/2012 21,05/03/2012 01,.010,93967.265000,4759.300,47.63,4759.300
05/02/2012 22,05/03/2012 02,.010,92269.046000,4752.900,47.57,4752.900
05/02/2012 23,05/03/2012 03,.000,85399.550000,4806.200,.00,4806.200
05/02/2012 24,05/03/2012 04,.000,77762.294000,4392.200,.00,4392.200
05/03/2012 01,05/03/2012 05,.000,71709.141000,5184.900,.00,5184.900
05/03/2012 02,05/03/2012 06,.000,67822.254000,5363.900,.00,5363.900
05/03/2012 03,05/03/2012 07,.000,65595.331000,5345.800,.00,5345.800
05/03/2012 04,05/03/2012 08,.000,64459.430000,5384.900,.00,5384.900
05/03/2012 05,05/03/2012 09,.000,65150.290000,5453.900,.00,5453.900
05/03/2012 06,05/03/2012 10,.000,69087.519000,5769.700,.00,5769.700
05/03/2012 07,05/03/2012 11,.000,76791.842000,6438.900,.00,6438.900
05/03/2012 08,05/03/2012 12,.000,82132.178000,6799.000,.00,6799.000
05/03/2012 09,05/03/2012 13,.000,85762.532000,6798.800,.00,6798.800
05/03/2012 10,05/03/2012 14,.000,88389.516000,6861.600,.00,6861.600
05/03/2012 11,05/03/2012 15,.010,91236.264000,6796.800,67.98,6796.800
05/03/2012 12,05/03/2012 16,.020,93639.667000,6776.300,135.54,6776.300
05/03/2012 13,05/03/2012 17,.040,95823.995000,6760.400,270.43,6760.400
05/03/2012 14,05/03/2012 18,.080,97836.910000,6612.500,529.00,6612.500
05/03/2012 15,05/03/2012 19,.150,99470.277000,6588.900,988.43,6588.900
05/03/2012 16,05/03/2012 20,.500,100751.959000,6644.000,3322.00,6644.000
05/03/2012 17,05/03/2012 21,.500,101778.261000,6666.100,3333.05,6666.100
05/03/2012 18,05/03/2012 22,.080,101976.051000,6726.502,538.11,6726.502
05/03/2012 19,05/03/2012 23,.010,100460.475000,5910.001,59.12,5910.001
05/03/2012 20,05/04/2012 00,.010,99048.586000,5874.301,58.82,5874.301
05/03/2012 21,05/04/2012 01,.050,99987.203000,5768.200,288.54,5768.200
05/03/2012 22,05/04/2012 02,.020,97807.488000,5677.200,113.56,5677.200
05/03/2012 23,05/04/2012 03,.000,90459.146000,5892.900,.00,5892.900
05/03/2012 24,05/04/2012 04,.000,82077.191000,5502.900,.00,5502.900
05/04/2012 01,05/04/2012 05,.000,75134.252000,5451.700,.00,5451.700
05/04/2012 02,05/04/2012 06,.000,71052.951000,5401.700,.00,5401.700
05/04/2012 03,05/04/2012 07,.000,68269.134000,5430.700,.00,5430.700
05/04/2012 04,05/04/2012 08,.000,66785.681000,5451.700,.00,5451.700
05/04/2012 05,05/04/2012 09,.000,66907.761000,5451.700,.00,5451.700
05/04/2012 06,05/04/2012 10,.000,70481.333000,5344.700,.00,5344.700
05/04/2012 07,05/04/2012 11,.000,77324.162000,6373.700,.00,6373.700
05/04/2012 08,05/04/2012 12,.000,82792.644000,6790.700,.00,6790.700
05/04/2012 09,05/04/2012 13,.000,86410.125000,6834.700,.00,6834.700
05/04/2012 10,05/04/2012 14,.000,88885.537000,6830.500,.00,6830.500
05/04/2012 11,05/04/2012 15,.010,91726.587000,6751.100,67.54,6751.100
05/04/2012 12,05/04/2012 16,.020,93689.796000,6741.900,134.83,6741.900
05/04/2012 13,05/04/2012 17,.010,94868.496000,6748.700,67.50,6748.700
05/04/2012 14,05/04/2012 18,.050,96490.197000,6742.600,337.28,6742.600
05/04/2012 15,05/04/2012 19,.100,97385.649000,6716.700,671.67,6716.700
05/04/2012 16,05/04/2012 20,.100,97779.873000,6608.502,660.86,6608.502
05/04/2012 17,05/04/2012 21,.050,98316.691000,6356.902,317.94,6356.902
05/04/2012 18,05/04/2012 22,.040,97196.918000,6395.600,255.81,6395.600
05/04/2012 19,05/04/2012 23,.010,94311.178000,5441.399,54.39,5441.399
05/04/2012 20,05/05/2012 00,.000,91872.205000,5599.700,.00,5599.700
05/04/2012 21,05/05/2012 01,.000,92232.389000,5557.700,.00,5557.700
05/04/2012 22,05/05/2012 02,.000,90439.638000,5557.700,.00,5557.700
05/04/2012 23,05/05/2012 03,.000,84380.515000,5571.700,.00,5571.700
05/04/2012 24,05/05/2012 04,.000,77271.727000,5236.700,.00,5236.700
05/05/2012 01,05/05/2012 05,.000,70997.592000,4437.300,.00,4437.300
05/05/2012 02,05/05/2012 06,.000,66829.980000,4437.400,.00,4437.400
05/05/2012 03,05/05/2012 07,.000,64382.070000,4418.400,.00,4418.400
05/05/2012 04,05/05/2012 08,.000,62627.389000,4437.200,.00,4437.200
05/05/2012 05,05/05/2012 09,.000,62142.389000,4436.900,.00,4436.900
05/05/2012 06,05/05/2012 10,.000,62908.170000,4436.700,.00,4436.700
05/05/2012 07,05/05/2012 11,.000,64210.806000,4417.500,.00,4417.500
05/05/2012 08,05/05/2012 12,.000,67938.960000,4417.300,.00,4417.300
05/05/2012 09,05/05/2012 13,.000,73078.087000,4513.900,.00,4513.900
05/05/2012 10,05/05/2012 14,.000,77436.636000,4451.200,.00,4451.200
05/05/2012 11,05/05/2012 15,.010,80405.889000,4652.200,46.57,4652.200
05/05/2012 12,05/05/2012 16,.010,81807.241000,4658.700,46.61,4658.700
05/05/2012 13,05/05/2012 17,.010,82628.413000,4630.400,46.32,4630.400
05/05/2012 14,05/05/2012 18,.000,82366.383000,4653.300,.00,4653.300
05/05/2012 15,05/05/2012 19,.010,82125.563000,4652.700,46.54,4652.700
05/05/2012 16,05/05/2012 20,.000,82164.499000,4660.800,.00,4660.800
05/05/2012 17,05/05/2012 21,.010,82090.362000,4640.000,46.44,4640.000
05/05/2012 18,05/05/2012 22,.000,81921.730000,4334.400,.00,4334.400
05/05/2012 19,05/05/2012 23,.010,80795.168000,4363.200,43.66,4363.200
05/05/2012 20,05/06/2012 00,.000,79886.237000,4346.400,.00,4346.400
05/05/2012 21,05/06/2012 01,.010,80754.264000,4394.200,43.94,4394.200
05/05/2012 22,05/06/2012 02,.000,80108.300000,4422.300,.00,4422.300
05/05/2012 23,05/06/2012 03,.000,75706.837000,4325.100,.00,4325.100
05/05/2012 24,05/06/2012 04,.000,70156.000000,4400.000,.00,4400.000
05/06/2012 01,05/06/2012 05,.000,64933.824000,3944.900,.00,3944.900
05/06/2012 02,05/06/2012 06,.000,61495.987000,3944.900,.00,3944.900
05/06/2012 03,05/06/2012 07,.000,59402.916000,3944.900,.00,3944.900
05/06/2012 04,05/06/2012 08,.000,58033.973000,3944.900,.00,3944.900
05/06/2012 05,05/06/2012 09,.000,57475.213000,3944.900,.00,3944.900
05/06/2012 06,05/06/2012 10,.000,57946.223000,3944.900,.00,3944.900
05/06/2012 07,05/06/2012 11,.000,58265.871000,3925.900,.00,3925.900
05/06/2012 08,05/06/2012 12,.000,60353.149000,3944.900,.00,3944.900
05/06/2012 09,05/06/2012 13,.000,64556.560000,3944.900,.00,3944.900
05/06/2012 10,05/06/2012 14,.000,68582.070000,3944.900,.00,3944.900
05/06/2012 11,05/06/2012 15,.000,71173.760000,4172.900,.00,4172.900
05/06/2012 12,05/06/2012 16,.000,73301.900000,4244.900,.00,4244.900
05/06/2012 13,05/06/2012 17,.000,74973.101000,4244.900,.00,4244.900
05/06/2012 14,05/06/2012 18,.000,76087.112000,4245.000,.00,4245.000
05/06/2012 15,05/06/2012 19,.000,76705.412000,4226.000,.00,4226.000
05/06/2012 16,05/06/2012 20,.000,77412.522000,4422.400,.00,4422.400
05/06/2012 17,05/06/2012 21,.000,78605.952000,4225.900,.00,4225.900
05/06/2012 18,05/06/2012 22,.000,79763.946000,3944.900,.00,3944.900
05/06/2012 19,05/06/2012 23,.000,79880.302000,3945.000,.00,3945.000
05/06/2012 20,05/07/2012 00,.000,79832.637000,3925.900,.00,3925.900
05/06/2012 21,05/07/2012 01,.000,81948.199000,3874.000,.00,3874.000
05/06/2012 22,05/07/2012 02,.000,81377.010000,3944.900,.00,3944.900
05/06/2012 23,05/07/2012 03,.000,76070.394000,3944.900,.00,3944.900
05/06/2012 24,05/07/2012 04,.000,69788.219000,3920.400,.00,3920.400
05/07/2012 01,05/07/2012 05,.000,64909.914000,4551.000,.00,4551.000
05/07/2012 02,05/07/2012 06,.000,62184.975000,4695.600,.00,4695.600
05/07/2012 03,05/07/2012 07,.000,60468.463000,4495.200,.00,4495.200
05/07/2012 04,05/07/2012 08,.000,60177.343000,4593.000,.00,4593.000
05/07/2012 05,05/07/2012 09,.000,61163.017000,4541.900,.00,4541.900
05/07/2012 06,05/07/2012 10,.000,65540.807000,4491.900,.00,4491.900
05/07/2012 07,05/07/2012 11,.000,73018.091000,5841.100,.00,5841.100
05/07/2012 08,05/07/2012 12,.000,78893.970000,6140.800,.00,6140.800
05/07/2012 09,05/07/2012 13,.000,82081.596000,6029.200,.00,6029.200
05/07/2012 10,05/07/2012 14,.000,84507.313000,6130.200,.00,6130.200
05/07/2012 11,05/07/2012 15,.000,86799.802000,6022.800,.00,6022.800
05/07/2012 12,05/07/2012 16,.010,88260.673000,6055.900,60.52,6055.900
05/07/2012 13,05/07/2012 17,.010,89198.115000,6056.100,60.58,6056.100
05/07/2012 14,05/07/2012 18,.010,90479.142000,6059.900,60.57,6059.900
05/07/2012 15,05/07/2012 19,.010,91000.542000,6055.700,60.55,6055.700
05/07/2012 16,05/07/2012 20,.010,90942.893000,6039.600,60.40,6039.600
05/07/2012 17,05/07/2012 21,.010,91263.508000,6060.500,60.59,6060.500
05/07/2012 18,05/07/2012 22,.010,90714.378000,5807.600,58.03,5807.600
05/07/2012 19,05/07/2012 23,.000,89338.402000,4954.400,.00,4954.400
05/07/2012 20,05/08/2012 00,.000,88416.259000,5083.000,.00,5083.000
05/07/2012 21,05/08/2012 01,.000,89463.200000,4849.200,.00,4849.200
05/07/2012 22,05/08/2012 02,.000,87232.909000,4889.700,.00,4889.700
05/07/2012 23,05/08/2012 03,.000,80791.508000,4489.800,.00,4489.800
05/07/2012 24,05/08/2012 04,.000,73714.583000,4342.200,.00,4342.200
05/08/2012 01,05/08/2012 05,.000,68260.246000,4544.800,.00,4544.800
05/08/2012 02,05/08/2012 06,.000,65022.271000,4544.800,.00,4544.800
05/08/2012 03,05/08/2012 07,.000,63199.631000,4544.800,.00,4544.800
05/08/2012 04,05/08/2012 08,.000,62302.438000,4544.800,.00,4544.800
05/08/2012 05,05/08/2012 09,.000,63251.391000,4544.800,.00,4544.800
05/08/2012 06,05/08/2012 10,.000,67312.632000,4544.800,.00,4544.800
05/08/2012 07,05/08/2012 11,.000,74740.619000,5925.800,.00,5925.800
05/08/2012 08,05/08/2012 12,.000,80080.057000,6225.800,.00,6225.800
05/08/2012 09,05/08/2012 13,.000,82925.953000,6225.800,.00,6225.800
05/08/2012 10,05/08/2012 14,.000,84830.559000,6219.700,.00,6219.700
05/08/2012 11,05/08/2012 15,.000,86543.180000,6141.100,.00,6141.100
05/08/2012 12,05/08/2012 16,.000,87673.706000,6186.800,.00,6186.800
05/08/2012 13,05/08/2012 17,.000,88314.293000,6103.400,.00,6103.400
05/08/2012 14,05/08/2012 18,.000,88954.489000,6092.700,.00,6092.700
05/08/2012 15,05/08/2012 19,.000,89071.890000,6095.800,.00,6095.800
05/08/2012 16,05/08/2012 20,.000,88882.024000,6225.900,.00,6225.900
05/08/2012 17,05/08/2012 21,.000,89115.972000,5870.900,.00,5870.900
05/08/2012 18,05/08/2012 22,.000,88876.186000,5969.800,.00,5969.800
05/08/2012 19,05/08/2012 23,.000,87822.207000,5124.900,.00,5124.900
05/08/2012 20,05/09/2012 00,.000,87103.864000,5085.800,.00,5085.800
05/08/2012 21,05/09/2012 01,.000,88356.808000,4932.800,.00,4932.800
05/08/2012 22,05/09/2012 02,.000,86797.827000,4930.800,.00,4930.800
05/08/2012 23,05/09/2012 03,.000,80506.793000,5028.900,.00,5028.900
05/08/2012 24,05/09/2012 04,.000,73547.782000,4288.800,.00,4288.800
05/09/2012 01,05/09/2012 05,.000,68330.999000,4521.500,.00,4521.500
05/09/2012 02,05/09/2012 06,.000,64994.822000,4446.400,.00,4446.400
05/09/2012 03,05/09/2012 07,.000,63219.739000,4531.500,.00,4531.500
05/09/2012 04,05/09/2012 08,.000,62547.763000,4446.400,.00,4446.400
05/09/2012 05,05/09/2012 09,.000,63394.638000,4487.000,.00,4487.000
05/09/2012 06,05/09/2012 10,.000,67424.028000,4446.400,.00,4446.400
05/09/2012 07,05/09/2012 11,.000,74687.412000,5745.700,.00,5745.700
05/09/2012 08,05/09/2012 12,.000,80221.176000,6125.400,.00,6125.400
05/09/2012 09,05/09/2012 13,.000,82952.414000,6125.400,.00,6125.400
05/09/2012 10,05/09/2012 14,.000,84892.985000,6132.400,.00,6132.400
05/09/2012 11,05/09/2012 15,.000,86686.587000,6125.400,.00,6125.400
05/09/2012 12,05/09/2012 16,.000,87464.876000,6125.500,.00,6125.500
05/09/2012 13,05/09/2012 17,.000,87718.044000,6125.500,.00,6125.500
05/09/2012 14,05/09/2012 18,.000,87945.516000,5950.400,.00,5950.400
05/09/2012 15,05/09/2012 19,.000,87469.451000,5950.400,.00,5950.400
05/09/2012 16,05/09/2012 20,.000,86964.102000,5855.800,.00,5855.800
05/09/2012 17,05/09/2012 21,.000,86736.383000,5950.400,.00,5950.400
05/09/2012 18,05/09/2012 22,.000,86116.283000,5869.400,.00,5869.400
05/09/2012 19,05/09/2012 23,.000,84895.724000,5019.400,.00,5019.400
05/09/2012 20,05/10/2012 00,.000,84358.214000,4978.300,.00,4978.300
05/09/2012 21,05/10/2012 01,.000,85648.186000,4827.400,.00,4827.400
05/09/2012 22,05/10/2012 02,.000,84555.152000,4827.400,.00,4827.400
05/09/2012 23,05/10/2012 03,.000,78676.401000,4490.400,.00,4490.400
05/09/2012 24,05/10/2012 04,.000,71801.888000,4190.400,.00,4190.400
05/10/2012 01,05/10/2012 05,.000,66947.129000,4189.000,.00,4189.000
05/10/2012 02,05/10/2012 06,.000,63869.508000,4186.000,.00,4186.000
05/10/2012 03,05/10/2012 07,.000,62141.132000,4185.000,.00,4185.000
05/10/2012 04,05/10/2012 08,.000,61505.903000,4334.000,.00,4334.000
05/10/2012 05,05/10/2012 09,.000,62312.434000,4290.000,.00,4290.000
05/10/2012 06,05/10/2012 10,.000,66527.595000,4185.000,.00,4185.000
05/10/2012 07,05/10/2012 11,.000,73282.296000,5569.000,.00,5569.000
05/10/2012 08,05/10/2012 12,.000,78324.895000,5869.000,.00,5869.000
05/10/2012 09,05/10/2012 13,.000,80904.103000,5877.000,.00,5877.000
05/10/2012 10,05/10/2012 14,.000,82237.269000,5870.000,.00,5870.000
05/10/2012 11,05/10/2012 15,.000,83504.709000,5869.000,.00,5869.000
05/10/2012 12,05/10/2012 16,.000,84041.810000,5869.000,.00,5869.000
05/10/2012 13,05/10/2012 17,.000,83908.679000,5869.000,.00,5869.000
05/10/2012 14,05/10/2012 18,.000,84094.162000,5869.000,.00,5869.000
05/10/2012 15,05/10/2012 19,.000,83739.507000,5869.000,.00,5869.000
05/10/2012 16,05/10/2012 20,.000,83152.197000,5869.000,.00,5869.000
05/10/2012 17,05/10/2012 21,.000,82928.502000,5869.000,.00,5869.000
05/10/2012 18,05/10/2012 22,.000,82516.483000,5974.000,.00,5974.000
05/10/2012 19,05/10/2012 23,.000,81453.712000,5014.000,.00,5014.000
05/10/2012 20,05/11/2012 00,.000,80883.597000,5014.000,.00,5014.000
05/10/2012 21,05/11/2012 01,.000,82989.706000,4927.000,.00,4927.000
05/10/2012 22,05/11/2012 02,.000,83167.662000,4822.000,.00,4822.000
05/10/2012 23,05/11/2012 03,.000,77682.010000,4485.000,.00,4485.000
05/10/2012 24,05/11/2012 04,.000,71265.289000,4186.000,.00,4186.000
05/11/2012 01,05/11/2012 05,.000,66272.927000,4128.500,.00,4128.500
05/11/2012 02,05/11/2012 06,.000,63569.504000,4281.000,.00,4281.000
05/11/2012 03,05/11/2012 07,.000,62126.588000,4428.400,.00,4428.400
05/11/2012 04,05/11/2012 08,.000,61781.285000,4298.500,.00,4298.500
05/11/2012 05,05/11/2012 09,.000,62889.302000,4231.700,.00,4231.700
05/11/2012 06,05/11/2012 10,.000,67286.704000,4171.600,.00,4171.600
05/11/2012 07,05/11/2012 11,.000,73959.876000,5524.500,.00,5524.500
05/11/2012 08,05/11/2012 12,.000,78998.085000,5755.400,.00,5755.400
05/11/2012 09,05/11/2012 13,.000,81108.122000,5755.400,.00,5755.400
05/11/2012 10,05/11/2012 14,.000,82296.002000,5751.400,.00,5751.400
05/11/2012 11,05/11/2012 15,.000,83343.816000,5831.400,.00,5831.400
05/11/2012 12,05/11/2012 16,.000,83759.309000,5824.500,.00,5824.500
05/11/2012 13,05/11/2012 17,.000,83931.895000,5762.600,.00,5762.600
05/11/2012 14,05/11/2012 18,.000,84034.614000,5755.600,.00,5755.600
05/11/2012 15,05/11/2012 19,.000,83880.384000,5755.800,.00,5755.800
05/11/2012 16,05/11/2012 20,.000,83440.271000,5764.400,.00,5764.400
05/11/2012 17,05/11/2012 21,.000,83347.525000,5756.300,.00,5756.300
05/11/2012 18,05/11/2012 22,.000,82846.205000,5812.500,.00,5812.500
05/11/2012 19,05/11/2012 23,.000,81359.169000,4912.300,.00,4912.300
05/11/2012 20,05/12/2012 00,.000,79822.181000,4518.900,.00,4518.900
05/11/2012 21,05/12/2012 01,.000,80874.005000,4333.400,.00,4333.400
05/11/2012 22,05/12/2012 02,.000,81282.978000,4227.200,.00,4227.200
05/11/2012 23,05/12/2012 03,.000,76537.470000,3896.400,.00,3896.400
05/11/2012 24,05/12/2012 04,.000,70464.551000,4064.600,.00,4064.600
05/12/2012 01,05/12/2012 05,.000,65431.862000,3607.200,.00,3607.200
05/12/2012 02,05/12/2012 06,.000,61977.437000,3607.200,.00,3607.200
05/12/2012 03,05/12/2012 07,.000,60174.743000,3607.200,.00,3607.200
05/12/2012 04,05/12/2012 08,.000,59278.503000,3607.200,.00,3607.200
05/12/2012 05,05/12/2012 09,.000,59238.433000,3607.200,.00,3607.200
05/12/2012 06,05/12/2012 10,.000,60467.934000,3607.200,.00,3607.200
05/12/2012 07,05/12/2012 11,.000,61817.101000,3951.200,.00,3951.200
05/12/2012 08,05/12/2012 12,.000,65247.892000,3951.200,.00,3951.200
05/12/2012 09,05/12/2012 13,.000,69499.704000,3951.200,.00,3951.200
05/12/2012 10,05/12/2012 14,.000,72604.522000,3924.700,.00,3924.700
05/12/2012 11,05/12/2012 15,.000,74347.574000,4251.200,.00,4251.200
05/12/2012 12,05/12/2012 16,.000,75001.763000,4244.200,.00,4244.200
05/12/2012 13,05/12/2012 17,.000,75161.957000,4244.200,.00,4244.200
05/12/2012 14,05/12/2012 18,.000,75041.562000,4212.900,.00,4212.900
05/12/2012 15,05/12/2012 19,.000,75174.753000,4244.200,.00,4244.200
05/12/2012 16,05/12/2012 20,.000,75388.905000,4244.200,.00,4244.200
05/12/2012 17,05/12/2012 21,.000,76021.540000,3828.200,.00,3828.200
05/12/2012 18,05/12/2012 22,.000,76126.706000,3607.200,.00,3607.200
05/12/2012 19,05/12/2012 23,.000,75716.766000,3607.200,.00,3607.200
05/12/2012 20,05/13/2012 00,.000,75038.874000,3607.200,.00,3607.200
05/12/2012 21,05/13/2012 01,.000,77012.899000,3607.200,.00,3607.200
05/12/2012 22,05/13/2012 02,.000,77228.004000,3607.200,.00,3607.200
05/12/2012 23,05/13/2012 03,.000,73366.675000,3607.200,.00,3607.200
05/12/2012 24,05/13/2012 04,.000,68262.208000,3607.200,.00,3607.200
05/13/2012 01,05/13/2012 05,.000,63429.603000,4032.800,.00,4032.800
05/13/2012 02,05/13/2012 06,.000,60312.566000,3993.700,.00,3993.700
05/13/2012 03,05/13/2012 07,.000,58038.629000,4002.700,.00,4002.700
05/13/2012 04,05/13/2012 08,.000,57031.528000,4003.700,.00,4003.700
05/13/2012 05,05/13/2012 09,.000,56505.475000,4003.700,.00,4003.700
05/13/2012 06,05/13/2012 10,.000,57058.917000,4003.700,.00,4003.700
05/13/2012 07,05/13/2012 11,.000,57528.048000,3995.700,.00,3995.700
05/13/2012 08,05/13/2012 12,.000,59990.978000,3957.700,.00,3957.700
05/13/2012 09,05/13/2012 13,.000,64684.091000,4034.700,.00,4034.700
05/13/2012 10,05/13/2012 14,.000,68678.668000,4034.800,.00,4034.800
05/13/2012 11,05/13/2012 15,.000,71312.210000,4262.700,.00,4262.700
05/13/2012 12,05/13/2012 16,.000,72945.426000,4011.500,.00,4011.500
05/13/2012 13,05/13/2012 17,.000,74087.086000,4159.200,.00,4159.200
05/13/2012 14,05/13/2012 18,.000,74768.423000,4260.400,.00,4260.400
05/13/2012 15,05/13/2012 19,.000,75020.644000,4255.700,.00,4255.700
05/13/2012 16,05/13/2012 20,.000,75527.285000,4133.700,.00,4133.700
05/13/2012 17,05/13/2012 21,.000,75964.235000,4154.500,.00,4154.500
05/13/2012 18,05/13/2012 22,.000,76354.391000,3950.200,.00,3950.200
05/13/2012 19,05/13/2012 23,.000,76084.317000,3949.200,.00,3949.200
05/13/2012 20,05/14/2012 00,.000,76853.114000,3950.400,.00,3950.400
05/13/2012 21,05/14/2012 01,.000,79573.369000,3921.500,.00,3921.500
05/13/2012 22,05/14/2012 02,.000,79896.946000,4017.200,.00,4017.200
05/13/2012 23,05/14/2012 03,.000,75618.009000,4007.900,.00,4007.900
05/13/2012 24,05/14/2012 04,.000,70171.093000,4020.700,.00,4020.700
05/14/2012 01,05/14/2012 05,.000,65459.396000,4398.700,.00,4398.700
05/14/2012 02,05/14/2012 06,.000,62866.304000,4349.600,.00,4349.600
05/14/2012 03,05/14/2012 07,.000,61317.880000,4396.400,.00,4396.400
05/14/2012 04,05/14/2012 08,.000,60922.796000,4347.300,.00,4347.300
05/14/2012 05,05/14/2012 09,.000,61937.647000,4679.400,.00,4679.400
05/14/2012 06,05/14/2012 10,.000,66303.699000,4356.100,.00,4356.100
05/14/2012 07,05/14/2012 11,.000,73516.205000,5914.100,.00,5914.100
05/14/2012 08,05/14/2012 12,.000,79393.801000,5964.100,.00,5964.100
05/14/2012 09,05/14/2012 13,.000,82858.823000,5851.900,.00,5851.900
05/14/2012 10,05/14/2012 14,.000,85160.679000,5851.900,.00,5851.900
05/14/2012 11,05/14/2012 15,.000,87232.813000,5818.100,.00,5818.100
05/14/2012 12,05/14/2012 16,.000,88576.368000,5849.700,.00,5849.700
05/14/2012 13,05/14/2012 17,.000,89266.379000,5846.400,.00,5846.400
05/14/2012 14,05/14/2012 18,.000,89700.147000,5848.600,.00,5848.600
05/14/2012 15,05/14/2012 19,.000,89689.610000,5848.600,.00,5848.600
05/14/2012 16,05/14/2012 20,.000,89389.156000,5848.600,.00,5848.600
05/14/2012 17,05/14/2012 21,.000,89333.981000,5282.300,.00,5282.300
05/14/2012 18,05/14/2012 22,.000,89219.217000,5240.600,.00,5240.600
05/14/2012 19,05/14/2012 23,.000,88466.523000,4441.700,.00,4441.700
05/14/2012 20,05/15/2012 00,.000,87835.105000,4441.700,.00,4441.700
05/14/2012 21,05/15/2012 01,.000,88698.392000,4297.800,.00,4297.800
05/14/2012 22,05/15/2012 02,.000,87518.042000,4249.700,.00,4249.700
05/14/2012 23,05/15/2012 03,.000,81229.003000,4077.700,.00,4077.700
05/14/2012 24,05/15/2012 04,.000,74073.788000,3903.800,.00,3903.800
05/15/2012 01,05/15/2012 05,.000,68306.406000,4368.700,.00,4368.700
05/15/2012 02,05/15/2012 06,.000,65116.440000,4399.000,.00,4399.000
05/15/2012 03,05/15/2012 07,.000,63272.993000,4368.800,.00,4368.800
05/15/2012 04,05/15/2012 08,.000,62695.926000,4366.900,.00,4366.900
