Preliminary Day-ahead Scheduling Reserve Summary
Month:,"August, 2010" ,Report Creation Timestamp (EPT):, 11/02/2012 08:25:11 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
08/03/2010 03,08/03/2010 07,.000,70105.019000,7360.000,.00,7360.000
08/03/2010 04,08/03/2010 08,.000,68301.845000,7357.800,.00,7357.800
08/03/2010 05,08/03/2010 09,.000,68236.150000,7342.300,.00,7342.300
08/03/2010 06,08/03/2010 10,.000,71146.112000,7282.000,.00,7282.000
08/03/2010 07,08/03/2010 11,.000,76331.640000,7300.400,.00,7300.400
08/03/2010 08,08/03/2010 12,.010,81954.616000,7508.700,75.10,7508.700
08/03/2010 09,08/03/2010 13,.020,87089.338000,7473.700,149.46,7473.700
08/03/2010 10,08/03/2010 14,.020,91728.240000,7397.500,147.94,7397.500
08/03/2010 11,08/03/2010 15,.020,96520.507000,7383.700,147.66,7383.700
08/03/2010 12,08/03/2010 16,.020,100859.369000,7396.700,147.94,7396.700
08/03/2010 13,08/03/2010 17,.050,104469.281000,7386.900,369.47,7386.900
08/03/2010 14,08/03/2010 18,.500,108106.884000,7355.500,3677.75,7355.500
08/03/2010 15,08/03/2010 19,2.000,110528.188000,7142.199,14284.39,7142.199
08/03/2010 16,08/03/2010 20,5.000,112212.267000,7155.299,35776.50,7155.299
08/03/2010 17,08/03/2010 21,5.000,113669.386000,7155.199,35776.00,7155.199
08/03/2010 18,08/03/2010 22,2.000,113663.808000,7065.099,14130.19,7065.099
08/03/2010 19,08/03/2010 23,.500,111770.890000,7333.800,3666.90,7333.800
08/03/2010 20,08/04/2010 00,.050,108920.988000,7477.700,373.94,7477.700
08/03/2010 21,08/04/2010 01,.020,108093.191000,7226.600,144.51,7226.600
08/03/2010 22,08/04/2010 02,.020,106121.944000,7280.500,145.62,7280.500
08/03/2010 23,08/04/2010 03,.020,99654.393000,7369.600,147.41,7369.600
08/03/2010 24,08/04/2010 04,.020,91392.636000,7338.000,146.75,7338.000
08/04/2010 01,08/04/2010 05,.010,84483.317000,6374.700,63.78,6374.700
08/04/2010 02,08/04/2010 06,.010,79548.281000,6537.500,65.39,6537.500
08/04/2010 03,08/04/2010 07,.000,76435.401000,6552.400,.00,6552.400
08/04/2010 04,08/04/2010 08,.000,74653.232000,6396.000,.00,6396.000
08/04/2010 05,08/04/2010 09,.000,74493.115000,6586.700,.00,6586.700
08/04/2010 06,08/04/2010 10,.000,77241.812000,6601.100,.00,6601.100
08/04/2010 07,08/04/2010 11,.010,82192.335000,6346.800,63.48,6346.800
08/04/2010 08,08/04/2010 12,.020,87683.006000,6776.100,135.52,6776.100
08/04/2010 09,08/04/2010 13,.020,93261.191000,6770.700,135.41,6770.700
08/04/2010 10,08/04/2010 14,.020,99011.049000,6805.900,136.14,6805.900
08/04/2010 11,08/04/2010 15,.020,104792.485000,6769.200,135.38,6769.200
08/04/2010 12,08/04/2010 16,.020,110550.251000,6817.200,136.36,6817.200
08/04/2010 13,08/04/2010 17,.050,115341.127000,6813.400,340.76,6813.400
08/04/2010 14,08/04/2010 18,1.000,119197.444000,6811.200,6811.20,6811.200
08/04/2010 15,08/04/2010 19,3.780,121014.585000,6555.600,24780.16,6555.600
08/04/2010 16,08/04/2010 20,5.000,122010.395000,6634.000,33170.01,6634.000
08/04/2010 17,08/04/2010 21,5.000,122161.618000,6695.500,33477.51,6695.500
08/04/2010 18,08/04/2010 22,5.000,121424.443000,6522.900,32614.51,6522.900
08/04/2010 19,08/04/2010 23,1.000,118819.692000,6434.903,6434.91,6434.903
08/04/2010 20,08/05/2010 00,.040,115486.212000,6659.100,266.41,6659.100
08/04/2010 21,08/05/2010 01,.050,112993.230000,6419.100,321.04,6419.100
08/04/2010 22,08/05/2010 02,.020,109278.054000,6473.100,129.47,6473.100
08/04/2010 23,08/05/2010 03,.040,101509.048000,6305.200,252.20,6305.200
08/04/2010 24,08/05/2010 04,.020,93015.980000,6292.100,125.85,6292.100
08/05/2010 01,08/05/2010 05,.020,85683.463000,7232.800,144.65,7232.800
08/05/2010 02,08/05/2010 06,.020,80204.750000,7399.800,148.00,7399.800
08/05/2010 03,08/05/2010 07,.010,76534.070000,7399.800,74.00,7399.800
08/05/2010 04,08/05/2010 08,.000,74375.403000,7424.600,.00,7424.600
08/05/2010 05,08/05/2010 09,.000,74139.412000,7395.000,.00,7395.000
08/05/2010 06,08/05/2010 10,.010,76742.795000,7325.200,73.26,7325.200
08/05/2010 07,08/05/2010 11,.020,81433.895000,7289.700,145.78,7289.700
08/05/2010 08,08/05/2010 12,.020,86858.366000,7389.700,147.79,7389.700
08/05/2010 09,08/05/2010 13,.020,93231.371000,7353.800,147.08,7353.800
08/05/2010 10,08/05/2010 14,.040,98983.045000,7399.700,295.96,7399.700
08/05/2010 11,08/05/2010 15,.020,105242.055000,7513.900,150.28,7513.900
08/05/2010 12,08/05/2010 16,.020,110851.537000,7575.300,151.53,7575.300
08/05/2010 13,08/05/2010 17,.150,115773.710000,7580.400,1137.10,7580.400
08/05/2010 14,08/05/2010 18,2.000,119479.838000,7177.799,14355.59,7177.799
08/05/2010 15,08/05/2010 19,3.670,121731.654000,7197.100,26413.42,7197.100
08/05/2010 16,08/05/2010 20,5.000,121696.445000,7266.600,36333.00,7266.600
08/05/2010 17,08/05/2010 21,4.820,120187.015000,7218.499,34793.15,7218.499
08/05/2010 18,08/05/2010 22,2.000,118763.860000,6986.199,13972.39,6986.199
08/05/2010 19,08/05/2010 23,.500,114986.120000,6980.000,3490.00,6980.000
08/05/2010 20,08/06/2010 00,.040,110515.152000,6942.900,277.72,6942.900
08/05/2010 21,08/06/2010 01,.020,107539.153000,6714.700,134.31,6714.700
08/05/2010 22,08/06/2010 02,.020,105051.668000,6952.900,139.06,6952.900
08/05/2010 23,08/06/2010 03,.020,97985.679000,7006.800,140.14,7006.800
08/05/2010 24,08/06/2010 04,.020,89858.760000,7113.700,142.27,7113.700
08/06/2010 01,08/06/2010 05,.010,82434.340000,7339.800,73.41,7339.800
08/06/2010 02,08/06/2010 06,.000,77284.663000,7349.600,.00,7349.600
08/06/2010 03,08/06/2010 07,.000,73698.659000,7358.600,.00,7358.600
08/06/2010 04,08/06/2010 08,.000,71497.982000,7301.500,.00,7301.500
08/06/2010 05,08/06/2010 09,.000,70878.544000,7362.300,.00,7362.300
08/06/2010 06,08/06/2010 10,.000,73251.562000,7355.600,.00,7355.600
08/06/2010 07,08/06/2010 11,.010,77232.551000,7293.000,72.98,7293.000
08/06/2010 08,08/06/2010 12,.020,82230.816000,7416.500,148.33,7416.500
08/06/2010 09,08/06/2010 13,.020,88010.031000,7423.600,148.49,7423.600
08/06/2010 10,08/06/2010 14,.020,93862.968000,7407.600,148.14,7407.600
08/06/2010 11,08/06/2010 15,.020,99863.331000,7419.500,148.42,7419.500
08/06/2010 12,08/06/2010 16,.020,104667.230000,7394.600,147.89,7394.600
08/06/2010 13,08/06/2010 17,.050,107959.748000,7397.200,369.93,7397.200
08/06/2010 14,08/06/2010 18,.110,110245.212000,7384.700,812.35,7384.700
08/06/2010 15,08/06/2010 19,.500,111687.485000,7340.900,3670.45,7340.900
08/06/2010 16,08/06/2010 20,.500,112097.091000,7340.900,3670.45,7340.900
08/06/2010 17,08/06/2010 21,.500,111902.097000,7340.700,3670.35,7340.700
08/06/2010 18,08/06/2010 22,.250,110937.268000,7385.000,1846.36,7385.000
08/06/2010 19,08/06/2010 23,.040,107450.190000,7049.700,282.01,7049.700
08/06/2010 20,08/07/2010 00,.020,101758.041000,7054.700,141.11,7054.700
08/06/2010 21,08/07/2010 01,.020,97879.962000,6889.300,137.80,6889.300
08/06/2010 22,08/07/2010 02,.020,94686.813000,6947.000,138.93,6947.000
08/06/2010 23,08/07/2010 03,.020,88479.212000,6880.700,137.62,6880.700
08/06/2010 24,08/07/2010 04,.010,80815.113000,6834.900,68.42,6834.900
08/07/2010 01,08/07/2010 05,.010,73822.036000,5536.900,55.37,5536.900
08/07/2010 02,08/07/2010 06,.000,68631.020000,5749.000,.00,5749.000
08/07/2010 03,08/07/2010 07,.000,65310.118000,5668.000,.00,5668.000
08/07/2010 04,08/07/2010 08,.000,62787.142000,5691.700,.00,5691.700
08/07/2010 05,08/07/2010 09,.000,61699.771000,5712.600,.00,5712.600
08/07/2010 06,08/07/2010 10,.000,61643.310000,5700.600,.00,5700.600
08/07/2010 07,08/07/2010 11,.000,62478.008000,5680.600,.00,5680.600
08/07/2010 08,08/07/2010 12,.000,64776.666000,5726.600,.00,5726.600
08/07/2010 09,08/07/2010 13,.000,70874.210000,5669.100,.00,5669.100
08/07/2010 10,08/07/2010 14,.020,77231.162000,5677.100,113.54,5677.100
08/07/2010 11,08/07/2010 15,.020,82985.564000,5672.100,113.46,5672.100
08/07/2010 12,08/07/2010 16,.020,87461.109000,5672.000,113.45,5672.000
08/07/2010 13,08/07/2010 17,.040,90667.727000,5653.700,226.17,5653.700
08/07/2010 14,08/07/2010 18,.050,93358.277000,5502.100,275.21,5502.100
08/07/2010 15,08/07/2010 19,.050,95541.485000,5573.200,278.77,5573.200
08/07/2010 16,08/07/2010 20,.050,97388.384000,5578.000,279.00,5578.000
08/07/2010 17,08/07/2010 21,.050,98862.250000,5572.500,278.70,5572.500
08/07/2010 18,08/07/2010 22,.050,99351.774000,5578.800,279.03,5578.800
08/07/2010 19,08/07/2010 23,.040,97678.359000,5586.100,223.50,5586.100
08/07/2010 20,08/08/2010 00,.020,94117.407000,5714.700,114.29,5714.700
08/07/2010 21,08/08/2010 01,.020,91634.670000,5756.000,115.12,5756.000
08/07/2010 22,08/08/2010 02,.020,89610.105000,5756.200,115.12,5756.200
08/07/2010 23,08/08/2010 03,.020,84311.998000,5613.200,112.26,5613.200
08/07/2010 24,08/08/2010 04,.000,77922.883000,5705.900,.00,5705.900
08/08/2010 01,08/08/2010 05,.010,71881.912000,6248.300,62.48,6248.300
08/08/2010 02,08/08/2010 06,.000,67605.205000,6306.400,.00,6306.400
08/08/2010 03,08/08/2010 07,.000,64451.271000,6370.200,.00,6370.200
08/08/2010 04,08/08/2010 08,.000,62249.985000,6361.300,.00,6361.300
08/08/2010 05,08/08/2010 09,.000,60970.439000,6364.100,.00,6364.100
08/08/2010 06,08/08/2010 10,.000,60861.441000,6503.300,.00,6503.300
08/08/2010 07,08/08/2010 11,.000,60883.466000,6520.200,.00,6520.200
08/08/2010 08,08/08/2010 12,.000,62732.656000,6435.200,.00,6435.200
08/08/2010 09,08/08/2010 13,.000,68389.068000,6140.300,.00,6140.300
08/08/2010 10,08/08/2010 14,.010,74974.686000,6178.400,61.83,6178.400
08/08/2010 11,08/08/2010 15,.020,81377.407000,6203.700,124.08,6203.700
08/08/2010 12,08/08/2010 16,.020,87126.756000,6473.400,129.48,6473.400
08/08/2010 13,08/08/2010 17,.040,91604.660000,6469.100,258.74,6469.100
08/08/2010 14,08/08/2010 18,.050,94932.499000,6350.900,317.67,6350.900
08/08/2010 15,08/08/2010 19,.080,97777.730000,6346.400,507.69,6346.400
08/08/2010 16,08/08/2010 20,.420,100607.684000,6499.600,2729.80,6499.600
08/08/2010 17,08/08/2010 21,1.000,103261.717000,6480.500,6480.50,6480.500
08/08/2010 18,08/08/2010 22,1.000,104550.735000,6486.201,6486.21,6486.201
08/08/2010 19,08/08/2010 23,.250,103376.043000,6446.400,1611.69,6446.400
08/08/2010 20,08/09/2010 00,.050,100542.286000,6360.800,318.14,6360.800
08/08/2010 21,08/09/2010 01,.050,99228.120000,6350.600,317.64,6350.600
08/08/2010 22,08/09/2010 02,.040,97831.177000,6503.400,260.18,6503.400
08/08/2010 23,08/09/2010 03,.020,92253.415000,6443.500,128.86,6443.500
08/08/2010 24,08/09/2010 04,.020,84968.621000,6365.700,127.32,6365.700
08/09/2010 01,08/09/2010 05,.000,78839.711000,6957.600,.00,6957.600
08/09/2010 02,08/09/2010 06,.000,74321.461000,6936.600,.00,6936.600
08/09/2010 03,08/09/2010 07,.000,71448.425000,7105.900,.00,7105.900
08/09/2010 04,08/09/2010 08,.000,69664.981000,6846.600,.00,6846.600
08/09/2010 05,08/09/2010 09,.000,69781.023000,6875.800,.00,6875.800
08/09/2010 06,08/09/2010 10,.000,72489.585000,7069.200,.00,7069.200
08/09/2010 07,08/09/2010 11,.000,77198.413000,6730.000,.00,6730.000
08/09/2010 08,08/09/2010 12,.010,82846.866000,6948.300,69.51,6948.300
08/09/2010 09,08/09/2010 13,.020,89654.134000,7049.500,141.00,7049.500
08/09/2010 10,08/09/2010 14,.040,96355.320000,6995.800,279.79,6995.800
08/09/2010 11,08/09/2010 15,.020,103499.595000,6929.800,138.61,6929.800
08/09/2010 12,08/09/2010 16,.040,109941.939000,6971.300,278.90,6971.300
08/09/2010 13,08/09/2010 17,.250,115658.225000,7006.900,1751.80,7006.900
08/09/2010 14,08/09/2010 18,1.000,120291.486000,6924.101,6924.11,6924.101
08/09/2010 15,08/09/2010 19,2.000,123595.514000,6952.999,13905.99,6952.999
08/09/2010 16,08/09/2010 20,5.000,125579.908000,6952.899,34764.51,6952.899
08/09/2010 17,08/09/2010 21,5.000,126714.412000,7002.899,35014.51,7002.899
08/09/2010 18,08/09/2010 22,5.000,126352.275000,7006.399,35032.01,7006.399
08/09/2010 19,08/09/2010 23,1.000,123984.131000,6987.701,6987.69,6987.701
08/09/2010 20,08/10/2010 00,.050,119586.828000,6996.700,349.96,6996.700
08/09/2010 21,08/10/2010 01,.050,117344.360000,6866.900,343.43,6866.900
08/09/2010 22,08/10/2010 02,.020,113873.068000,6605.300,132.12,6605.300
08/09/2010 23,08/10/2010 03,.020,105674.267000,6479.800,129.61,6479.800
08/09/2010 24,08/10/2010 04,.010,96479.126000,6374.100,63.78,6374.100
08/10/2010 01,08/10/2010 05,.020,88672.296000,7157.700,143.15,7157.700
08/10/2010 02,08/10/2010 06,.000,83071.479000,7147.800,.00,7147.800
08/10/2010 03,08/10/2010 07,.000,79271.686000,7189.400,.00,7189.400
08/10/2010 04,08/10/2010 08,.000,76951.397000,7100.300,.00,7100.300
08/10/2010 05,08/10/2010 09,.000,76498.382000,7178.300,.00,7178.300
08/10/2010 06,08/10/2010 10,.000,79261.517000,7160.500,.00,7160.500
08/10/2010 07,08/10/2010 11,.000,83643.000000,6818.200,.00,6818.200
08/10/2010 08,08/10/2010 12,.020,89175.069000,7239.300,144.79,7239.300
08/10/2010 09,08/10/2010 13,.020,95606.528000,7278.700,145.60,7278.700
08/10/2010 10,08/10/2010 14,.020,102259.381000,7319.300,146.39,7319.300
08/10/2010 11,08/10/2010 15,.040,109513.443000,7366.900,294.70,7366.900
08/10/2010 12,08/10/2010 16,.050,115919.564000,7124.800,356.31,7124.800
08/10/2010 13,08/10/2010 17,1.000,121066.403000,7005.400,7005.40,7005.400
08/10/2010 14,08/10/2010 18,5.000,125209.638000,7297.999,36490.01,7297.999
08/10/2010 15,08/10/2010 19,5.000,127856.054000,7223.299,36116.51,7223.299
08/10/2010 16,08/10/2010 20,12.000,128857.583000,6822.700,81872.41,6822.700
08/10/2010 17,08/10/2010 21,12.000,129256.336000,6873.400,82480.81,6873.400
08/10/2010 18,08/10/2010 22,7.800,128681.077000,7014.599,54713.89,7014.599
08/10/2010 19,08/10/2010 23,5.000,126649.411000,7098.599,35493.00,7098.599
08/10/2010 20,08/11/2010 00,.050,123073.268000,7256.200,362.87,7256.200
08/10/2010 21,08/11/2010 01,.400,120776.645000,6980.200,2792.08,6980.200
08/10/2010 22,08/11/2010 02,.040,117433.830000,6912.200,276.48,6912.200
08/10/2010 23,08/11/2010 03,.020,109130.624000,6996.500,139.93,6996.500
08/10/2010 24,08/11/2010 04,.020,99895.788000,6697.500,133.96,6697.500
08/11/2010 01,08/11/2010 05,.020,91876.714000,7069.200,141.39,7069.200
08/11/2010 02,08/11/2010 06,.020,86229.647000,7008.600,140.17,7008.600
08/11/2010 03,08/11/2010 07,.010,82319.427000,6955.100,69.55,6955.100
08/11/2010 04,08/11/2010 08,.000,80073.138000,6974.600,.00,6974.600
08/11/2010 05,08/11/2010 09,.000,79367.386000,6988.600,.00,6988.600
08/11/2010 06,08/11/2010 10,.000,81731.971000,6920.100,.00,6920.100
08/11/2010 07,08/11/2010 11,.020,86183.530000,6976.600,139.56,6976.600
08/11/2010 08,08/11/2010 12,.020,91339.559000,7268.500,145.36,7268.500
08/11/2010 09,08/11/2010 13,.020,97664.326000,7276.900,145.55,7276.900
08/11/2010 10,08/11/2010 14,.040,105125.966000,7274.600,290.98,7274.600
08/11/2010 11,08/11/2010 15,.020,112386.766000,7419.000,148.37,7419.000
08/11/2010 12,08/11/2010 16,.050,118155.837000,7420.100,371.14,7420.100
08/11/2010 13,08/11/2010 17,1.000,122640.391000,7233.199,7233.19,7233.199
08/11/2010 14,08/11/2010 18,2.000,125864.107000,7075.100,14150.19,7075.100
08/11/2010 15,08/11/2010 19,5.000,127643.589000,7230.900,36154.50,7230.900
08/11/2010 16,08/11/2010 20,5.000,128454.885000,7215.300,36076.51,7215.300
08/11/2010 17,08/11/2010 21,5.000,128730.607000,7213.399,36067.00,7213.399
08/11/2010 18,08/11/2010 22,5.000,127727.010000,7213.299,36066.50,7213.299
08/11/2010 19,08/11/2010 23,1.000,124791.562000,7097.900,7097.89,7097.900
08/11/2010 20,08/12/2010 00,.040,121005.601000,7383.100,295.30,7383.100
08/11/2010 21,08/12/2010 01,.050,118929.071000,7288.400,364.55,7288.400
08/11/2010 22,08/12/2010 02,.040,115114.167000,7262.000,290.50,7262.000
08/11/2010 23,08/12/2010 03,.020,107302.733000,7075.500,141.52,7075.500
08/11/2010 24,08/12/2010 04,.020,98447.095000,6892.400,137.87,6892.400
08/12/2010 01,08/12/2010 05,.010,90909.356000,6385.200,63.89,6385.200
08/12/2010 02,08/12/2010 06,.010,85373.363000,6509.100,65.10,6509.100
08/12/2010 03,08/12/2010 07,.000,81629.585000,6505.900,.00,6505.900
08/12/2010 04,08/12/2010 08,.000,79264.274000,6708.600,.00,6708.600
08/12/2010 05,08/12/2010 09,.000,79033.231000,6511.000,.00,6511.000
08/12/2010 06,08/12/2010 10,.000,81675.320000,6514.600,.00,6514.600
08/12/2010 07,08/12/2010 11,.010,86744.870000,6353.900,63.59,6353.900
08/12/2010 08,08/12/2010 12,.020,90767.000000,6585.200,131.70,6585.200
08/12/2010 09,08/12/2010 13,.020,95401.829000,6670.700,133.43,6670.700
08/12/2010 10,08/12/2010 14,.020,100684.529000,6681.900,133.63,6681.900
08/12/2010 11,08/12/2010 15,.020,105955.696000,6702.200,134.06,6702.200
08/12/2010 12,08/12/2010 16,.050,111002.422000,6582.200,329.23,6582.200
08/12/2010 13,08/12/2010 17,.530,114813.299000,6700.400,3551.22,6700.400
08/12/2010 14,08/12/2010 18,2.000,117159.778000,6566.199,13132.39,6566.199
08/12/2010 15,08/12/2010 19,5.000,118270.151000,6843.200,34216.00,6843.200
08/12/2010 16,08/12/2010 20,5.000,118122.445000,6843.299,34216.50,6843.299
08/12/2010 17,08/12/2010 21,5.000,117539.962000,6753.399,33767.00,6753.399
08/12/2010 18,08/12/2010 22,3.000,116232.988000,6792.099,20376.29,6792.099
08/12/2010 19,08/12/2010 23,.500,113207.746000,6531.700,3265.85,6531.700
08/12/2010 20,08/13/2010 00,.020,109960.325000,6566.300,131.33,6566.300
08/12/2010 21,08/13/2010 01,.020,107936.323000,6470.400,129.42,6470.400
08/12/2010 22,08/13/2010 02,.020,105128.499000,6387.900,127.77,6387.900
08/12/2010 23,08/13/2010 03,.020,98174.185000,6362.900,127.28,6362.900
08/12/2010 24,08/13/2010 04,.010,90162.039000,6214.200,62.16,6214.200
08/13/2010 01,08/13/2010 05,.000,82945.627000,6772.000,.00,6772.000
08/13/2010 02,08/13/2010 06,.000,77765.266000,6906.500,.00,6906.500
08/13/2010 03,08/13/2010 07,.000,74372.595000,6925.500,.00,6925.500
08/13/2010 04,08/13/2010 08,.000,72466.428000,6985.600,.00,6985.600
08/13/2010 05,08/13/2010 09,.000,72103.387000,6990.600,.00,6990.600
08/13/2010 06,08/13/2010 10,.000,74537.520000,6885.600,.00,6885.600
08/13/2010 07,08/13/2010 11,.000,79134.218000,6749.600,.00,6749.600
08/13/2010 08,08/13/2010 12,.010,83678.946000,7098.600,70.98,7098.600
08/13/2010 09,08/13/2010 13,.010,88706.916000,7068.100,70.68,7068.100
08/13/2010 10,08/13/2010 14,.020,93896.776000,6866.800,137.34,6866.800
08/13/2010 11,08/13/2010 15,.020,98951.988000,7105.900,142.11,7105.900
08/13/2010 12,08/13/2010 16,.020,102953.785000,7108.800,142.19,7108.800
08/13/2010 13,08/13/2010 17,.050,106171.779000,7077.200,353.97,7077.200
08/13/2010 14,08/13/2010 18,.110,108825.280000,7065.700,777.27,7065.700
08/13/2010 15,08/13/2010 19,1.000,110023.873000,6970.100,6970.10,6970.100
08/13/2010 16,08/13/2010 20,1.000,110344.692000,6967.600,6967.60,6967.600
08/13/2010 17,08/13/2010 21,1.000,110162.692000,6955.601,6955.60,6955.601
08/13/2010 18,08/13/2010 22,1.000,108777.719000,7015.700,7015.70,7015.700
08/13/2010 19,08/13/2010 23,.050,105178.458000,6516.300,325.87,6516.300
08/13/2010 20,08/14/2010 00,.020,101147.557000,6551.900,131.04,6551.900
08/13/2010 21,08/14/2010 01,.020,99739.531000,6365.000,127.31,6365.000
08/13/2010 22,08/14/2010 02,.020,96589.958000,6371.800,127.43,6371.800
08/13/2010 23,08/14/2010 03,.010,90242.328000,6259.300,62.61,6259.300
08/13/2010 24,08/14/2010 04,.000,83247.113000,6250.900,.00,6250.900
08/14/2010 01,08/14/2010 05,.010,76900.809000,6461.100,64.64,6461.100
08/14/2010 02,08/14/2010 06,.000,72171.444000,6379.100,.00,6379.100
08/14/2010 03,08/14/2010 07,.000,68803.658000,6342.700,.00,6342.700
08/14/2010 04,08/14/2010 08,.000,66660.121000,6324.800,.00,6324.800
08/14/2010 05,08/14/2010 09,.000,65448.669000,6469.000,.00,6469.000
08/14/2010 06,08/14/2010 10,.000,65756.971000,6520.900,.00,6520.900
08/14/2010 07,08/14/2010 11,.000,66858.232000,6421.800,.00,6421.800
08/14/2010 08,08/14/2010 12,.000,69457.300000,6423.000,.00,6423.000
08/14/2010 09,08/14/2010 13,.000,74905.637000,6445.000,.00,6445.000
08/14/2010 10,08/14/2010 14,.010,80806.656000,6393.500,63.94,6393.500
08/14/2010 11,08/14/2010 15,.020,86080.949000,6521.700,130.45,6521.700
08/14/2010 12,08/14/2010 16,.020,90564.150000,6443.300,128.89,6443.300
08/14/2010 13,08/14/2010 17,.020,94176.222000,6522.100,130.43,6522.100
08/14/2010 14,08/14/2010 18,.050,96528.397000,6522.200,326.21,6522.200
08/14/2010 15,08/14/2010 19,.050,98212.307000,6522.200,326.23,6522.200
08/14/2010 16,08/14/2010 20,.250,99242.237000,6522.000,1630.61,6522.000
08/14/2010 17,08/14/2010 21,.250,99611.806000,6462.200,1615.67,6462.200
08/14/2010 18,08/14/2010 22,.080,98928.650000,6522.100,521.78,6522.100
08/14/2010 19,08/14/2010 23,.050,96810.588000,6522.000,326.16,6522.000
08/14/2010 20,08/15/2010 00,.040,93929.247000,6218.300,248.71,6218.300
