Preliminary Day-ahead Scheduling Reserve Summary
Month:,"December, 2010" ,Report Creation Timestamp (EPT):, 02/02/2012 11:57:28 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
12/05/2010 02,12/05/2010 07,.000,70333.441000,5462.400,.00,5462.400
12/05/2010 03,12/05/2010 08,.000,68903.084000,5477.200,.00,5477.200
12/05/2010 04,12/05/2010 09,.000,68680.646000,5423.700,.00,5423.700
12/05/2010 05,12/05/2010 10,.000,69117.643000,5406.400,.00,5406.400
12/05/2010 06,12/05/2010 11,.000,70662.798000,5417.300,.00,5417.300
12/05/2010 07,12/05/2010 12,.010,73140.637000,5299.000,53.02,5299.000
12/05/2010 08,12/05/2010 13,.010,75956.655000,5359.900,53.61,5359.900
12/05/2010 09,12/05/2010 14,.010,78653.428000,5379.200,53.82,5379.200
12/05/2010 10,12/05/2010 15,.020,80300.585000,5366.800,107.34,5366.800
12/05/2010 11,12/05/2010 16,.010,80478.075000,5378.500,53.81,5378.500
12/05/2010 12,12/05/2010 17,.010,80347.176000,5502.500,55.04,5502.500
12/05/2010 13,12/05/2010 18,.010,80061.171000,5478.600,54.79,5478.600
12/05/2010 14,12/05/2010 19,.010,79820.021000,5477.500,54.76,5477.500
12/05/2010 15,12/05/2010 20,.010,79759.927000,5475.200,54.78,5475.200
12/05/2010 16,12/05/2010 21,.010,80674.105000,5478.300,54.82,5478.300
12/05/2010 17,12/05/2010 22,.020,84503.544000,5507.400,110.16,5507.400
12/05/2010 18,12/05/2010 23,.040,91560.993000,5355.800,214.25,5355.800
12/05/2010 19,12/06/2010 00,.080,93826.403000,5297.600,423.81,5297.600
12/05/2010 20,12/06/2010 01,.050,93877.531000,5296.400,264.85,5296.400
12/05/2010 21,12/06/2010 02,.050,92970.326000,5296.400,264.84,5296.400
12/05/2010 22,12/06/2010 03,.020,89898.084000,5471.100,109.43,5471.100
12/05/2010 23,12/06/2010 04,.020,85253.434000,5403.600,108.10,5403.600
12/05/2010 24,12/06/2010 05,.010,80246.040000,5410.700,54.13,5410.700
12/06/2010 01,12/06/2010 06,.000,76704.690000,6039.600,.00,6039.600
12/06/2010 02,12/06/2010 07,.000,74955.672000,6062.000,.00,6062.000
12/06/2010 03,12/06/2010 08,.000,74404.615000,6040.600,.00,6040.600
12/06/2010 04,12/06/2010 09,.000,74791.951000,6084.600,.00,6084.600
12/06/2010 05,12/06/2010 10,.000,76991.438000,6027.700,.00,6027.700
12/06/2010 06,12/06/2010 11,.010,82216.951000,5901.900,59.03,5901.900
12/06/2010 07,12/06/2010 12,.020,90729.461000,6178.300,123.56,6178.300
12/06/2010 08,12/06/2010 13,.040,95331.346000,5831.800,233.27,5831.800
12/06/2010 09,12/06/2010 14,.040,95202.976000,5921.000,236.81,5921.000
12/06/2010 10,12/06/2010 15,.020,94831.444000,5916.300,118.32,5916.300
12/06/2010 11,12/06/2010 16,.020,94666.402000,6148.700,122.97,6148.700
12/06/2010 12,12/06/2010 17,.020,94077.641000,6026.200,120.54,6026.200
12/06/2010 13,12/06/2010 18,.010,93199.601000,5952.300,59.54,5952.300
12/06/2010 14,12/06/2010 19,.000,92647.430000,5950.100,.00,5950.100
12/06/2010 15,12/06/2010 20,.000,92186.979000,5977.600,.00,5977.600
12/06/2010 16,12/06/2010 21,.000,92864.725000,5943.100,.00,5943.100
12/06/2010 17,12/06/2010 22,.020,96704.752000,6131.800,122.63,6131.800
12/06/2010 18,12/06/2010 23,.050,103786.670000,6136.700,306.93,6136.700
12/06/2010 19,12/07/2010 00,.050,105046.038000,6150.500,307.58,6150.500
12/06/2010 20,12/07/2010 01,.050,104212.218000,6095.500,304.82,6095.500
12/06/2010 21,12/07/2010 02,.050,102791.984000,5987.300,299.38,5987.300
12/06/2010 22,12/07/2010 03,.020,98950.846000,5994.100,119.89,5994.100
12/06/2010 23,12/07/2010 04,.010,93144.923000,5587.200,55.89,5587.200
12/06/2010 24,12/07/2010 05,.000,86797.954000,5464.300,.00,5464.300
12/07/2010 01,12/07/2010 06,.010,82317.090000,5253.100,52.48,5253.100
12/07/2010 02,12/07/2010 07,.010,80046.904000,5383.500,53.85,5383.500
12/07/2010 03,12/07/2010 08,.000,79229.003000,5360.500,.00,5360.500
12/07/2010 04,12/07/2010 09,.000,79332.998000,5198.900,.00,5198.900
12/07/2010 05,12/07/2010 10,.010,81130.674000,5361.200,53.64,5361.200
12/07/2010 06,12/07/2010 11,.010,86205.319000,5589.500,55.92,5589.500
12/07/2010 07,12/07/2010 12,.040,94354.446000,5669.200,226.74,5669.200
12/07/2010 08,12/07/2010 13,.040,98637.390000,5486.600,219.48,5486.600
12/07/2010 09,12/07/2010 14,.040,97962.678000,5575.300,223.02,5575.300
12/07/2010 10,12/07/2010 15,.020,96746.681000,5652.700,113.06,5652.700
12/07/2010 11,12/07/2010 16,.020,95511.567000,5931.500,118.63,5931.500
12/07/2010 12,12/07/2010 17,.020,94232.616000,5893.700,117.88,5893.700
12/07/2010 13,12/07/2010 18,.020,93104.567000,5714.100,114.28,5714.100
12/07/2010 14,12/07/2010 19,.010,92320.527000,5668.400,56.68,5668.400
12/07/2010 15,12/07/2010 20,.010,91882.760000,5621.600,56.27,5621.600
12/07/2010 16,12/07/2010 21,.010,92278.363000,5628.400,56.30,5628.400
12/07/2010 17,12/07/2010 22,.020,95879.651000,5799.000,115.97,5799.000
12/07/2010 18,12/07/2010 23,.050,103123.701000,5729.600,286.50,5729.600
12/07/2010 19,12/08/2010 00,.050,104670.043000,5736.500,286.90,5736.500
12/07/2010 20,12/08/2010 01,.050,104001.509000,5733.200,286.73,5733.200
12/07/2010 21,12/08/2010 02,.050,102532.498000,5635.100,281.78,5635.100
12/07/2010 22,12/08/2010 03,.040,99304.572000,5585.300,223.43,5585.300
12/07/2010 23,12/08/2010 04,.010,93683.523000,5297.000,53.02,5297.000
12/07/2010 24,12/08/2010 05,.000,87395.552000,5302.300,.00,5302.300
12/08/2010 01,12/08/2010 06,.020,83131.849000,5850.800,117.01,5850.800
12/08/2010 02,12/08/2010 07,.010,81049.170000,5654.300,56.56,5654.300
12/08/2010 03,12/08/2010 08,.010,80324.419000,5653.800,56.55,5653.800
12/08/2010 04,12/08/2010 09,.010,80528.013000,5642.800,56.47,5642.800
12/08/2010 05,12/08/2010 10,.010,82442.120000,5647.400,56.51,5647.400
12/08/2010 06,12/08/2010 11,.020,87707.926000,5686.200,113.72,5686.200
12/08/2010 07,12/08/2010 12,.040,96043.503000,6016.600,240.70,6016.600
12/08/2010 08,12/08/2010 13,.050,100156.240000,6356.100,317.94,6356.100
12/08/2010 09,12/08/2010 14,.050,98931.014000,6356.100,317.97,6356.100
12/08/2010 10,12/08/2010 15,.020,96874.271000,6335.700,126.74,6335.700
12/08/2010 11,12/08/2010 16,.020,95182.982000,6104.000,122.08,6104.000
12/08/2010 12,12/08/2010 17,.020,93606.882000,6081.500,121.66,6081.500
12/08/2010 13,12/08/2010 18,.020,92085.005000,6003.300,120.07,6003.300
12/08/2010 14,12/08/2010 19,.020,90969.526000,5820.200,116.42,5820.200
12/08/2010 15,12/08/2010 20,.020,90286.697000,5826.100,116.56,5826.100
12/08/2010 16,12/08/2010 21,.020,90672.949000,5924.000,118.48,5924.000
12/08/2010 17,12/08/2010 22,.040,94481.929000,6187.800,247.49,6187.800
12/08/2010 18,12/08/2010 23,.110,101986.782000,6285.900,691.50,6285.900
12/08/2010 19,12/09/2010 00,.250,103876.025000,6285.600,1571.49,6285.600
12/08/2010 20,12/09/2010 01,.050,103450.852000,6045.500,302.31,6045.500
12/08/2010 21,12/09/2010 02,.050,102311.926000,5957.300,297.91,5957.300
12/08/2010 22,12/09/2010 03,.050,99316.402000,5869.400,293.57,5869.400
12/08/2010 23,12/09/2010 04,.020,93554.524000,5846.900,116.95,5846.900
12/08/2010 24,12/09/2010 05,.010,87496.671000,5880.700,58.84,5880.700
12/09/2010 01,12/09/2010 06,.020,83281.760000,5809.900,116.20,5809.900
12/09/2010 02,12/09/2010 07,.020,81514.408000,5806.900,116.14,5806.900
12/09/2010 03,12/09/2010 08,.020,80888.057000,5807.100,116.15,5807.100
12/09/2010 04,12/09/2010 09,.020,81394.978000,5807.000,116.14,5807.000
12/09/2010 05,12/09/2010 10,.020,83504.588000,5807.100,116.12,5807.100
12/09/2010 06,12/09/2010 11,.020,88776.022000,5777.700,115.56,5777.700
12/09/2010 07,12/09/2010 12,.040,97517.013000,5842.200,233.71,5842.200
12/09/2010 08,12/09/2010 13,.050,101907.190000,5978.300,299.02,5978.300
12/09/2010 09,12/09/2010 14,.020,100486.747000,5954.200,119.10,5954.200
12/09/2010 10,12/09/2010 15,.020,97449.599000,6057.000,121.15,6057.000
12/09/2010 11,12/09/2010 16,.020,95225.763000,6170.200,123.41,6170.200
12/09/2010 12,12/09/2010 17,.040,93220.779000,6133.200,245.36,6133.200
12/09/2010 13,12/09/2010 18,.020,91413.744000,6173.300,123.48,6173.300
12/09/2010 14,12/09/2010 19,.020,90030.818000,6173.100,123.45,6173.100
12/09/2010 15,12/09/2010 20,.010,89025.565000,6162.200,61.65,6162.200
12/09/2010 16,12/09/2010 21,.010,89419.730000,6164.100,61.67,6164.100
12/09/2010 17,12/09/2010 22,.020,93263.934000,6173.000,123.48,6173.000
12/09/2010 18,12/09/2010 23,.050,101244.120000,6113.400,305.74,6113.400
12/09/2010 19,12/10/2010 00,.050,103287.576000,6145.200,307.39,6145.200
12/09/2010 20,12/10/2010 01,.050,102821.769000,6027.100,301.43,6027.100
12/09/2010 21,12/10/2010 02,.050,101940.124000,5752.200,287.66,5752.200
12/09/2010 22,12/10/2010 03,.040,98949.202000,5665.800,226.58,5665.800
12/09/2010 23,12/10/2010 04,.020,93318.856000,5749.400,115.00,5749.400
12/09/2010 24,12/10/2010 05,.010,87139.930000,5569.400,55.68,5569.400
12/10/2010 01,12/10/2010 06,.010,82758.741000,5416.600,54.19,5416.600
12/10/2010 02,12/10/2010 07,.000,80350.382000,5116.500,.00,5116.500
12/10/2010 03,12/10/2010 08,.000,79359.359000,5235.800,.00,5235.800
12/10/2010 04,12/10/2010 09,.000,78932.651000,5308.300,.00,5308.300
12/10/2010 05,12/10/2010 10,.010,80257.500000,5305.400,53.09,5305.400
12/10/2010 06,12/10/2010 11,.010,84835.646000,5089.100,50.91,5089.100
12/10/2010 07,12/10/2010 12,.040,92791.677000,5393.400,215.68,5393.400
12/10/2010 08,12/10/2010 13,.040,97442.161000,5770.600,230.86,5770.600
12/10/2010 09,12/10/2010 14,.040,96809.438000,5835.400,233.44,5835.400
12/10/2010 10,12/10/2010 15,.020,95509.931000,5843.200,116.86,5843.200
12/10/2010 11,12/10/2010 16,.020,94161.805000,6197.000,123.94,6197.000
12/10/2010 12,12/10/2010 17,.020,92455.320000,6021.600,120.44,6021.600
12/10/2010 13,12/10/2010 18,.010,90442.371000,6153.300,61.55,6153.300
12/10/2010 14,12/10/2010 19,.010,88930.645000,6223.400,62.30,6223.400
12/10/2010 15,12/10/2010 20,.000,87684.925000,6227.200,.00,6227.200
12/10/2010 16,12/10/2010 21,.000,87234.129000,5920.000,.00,5920.000
12/10/2010 17,12/10/2010 22,.010,90153.050000,5811.600,58.13,5811.600
12/10/2010 18,12/10/2010 23,.040,95963.245000,5645.800,225.79,5645.800
12/10/2010 19,12/11/2010 00,.040,96554.929000,5673.200,226.92,5673.200
12/10/2010 20,12/11/2010 01,.030,95087.422000,5568.300,167.05,5568.300
12/10/2010 21,12/11/2010 02,.020,93551.970000,5438.000,108.76,5438.000
12/10/2010 22,12/11/2010 03,.020,90989.226000,5440.700,108.82,5440.700
12/10/2010 23,12/11/2010 04,.010,87055.417000,5202.500,52.04,5202.500
12/10/2010 24,12/11/2010 05,.000,81798.426000,5283.200,.00,5283.200
12/11/2010 01,12/11/2010 06,.020,77654.858000,5331.700,106.64,5331.700
12/11/2010 02,12/11/2010 07,.010,75402.381000,5291.900,52.94,5291.900
12/11/2010 03,12/11/2010 08,.010,74495.416000,5260.700,52.65,5260.700
12/11/2010 04,12/11/2010 09,.010,74197.647000,5269.500,52.75,5269.500
12/11/2010 05,12/11/2010 10,.010,74830.418000,5269.100,52.71,5269.100
12/11/2010 06,12/11/2010 11,.010,76752.190000,5254.000,52.56,5254.000
12/11/2010 07,12/11/2010 12,.020,80003.782000,5291.500,105.83,5291.500
12/11/2010 08,12/11/2010 13,.020,83469.830000,5163.600,103.26,5163.600
12/11/2010 09,12/11/2010 14,.020,85750.907000,5151.600,103.03,5151.600
12/11/2010 10,12/11/2010 15,.020,86379.719000,5160.700,103.23,5160.700
12/11/2010 11,12/11/2010 16,.020,85153.694000,5294.800,105.89,5294.800
12/11/2010 12,12/11/2010 17,.020,82741.807000,5069.700,101.39,5069.700
12/11/2010 13,12/11/2010 18,.010,80127.257000,5254.800,52.60,5254.800
12/11/2010 14,12/11/2010 19,.010,78138.265000,5265.700,52.67,5265.700
12/11/2010 15,12/11/2010 20,.010,77124.544000,5094.200,50.99,5094.200
12/11/2010 16,12/11/2010 21,.010,77640.418000,5112.700,51.16,5112.700
12/11/2010 17,12/11/2010 22,.010,81141.177000,5091.200,50.96,5091.200
12/11/2010 18,12/11/2010 23,.030,87162.309000,5112.600,153.40,5112.600
12/11/2010 19,12/12/2010 00,.040,87721.179000,5049.200,201.93,5049.200
12/11/2010 20,12/12/2010 01,.020,86768.846000,5091.300,101.82,5091.300
12/11/2010 21,12/12/2010 02,.020,85188.544000,5146.100,102.93,5146.100
12/11/2010 22,12/12/2010 03,.010,82896.526000,4969.000,49.71,4969.000
12/11/2010 23,12/12/2010 04,.010,79299.660000,5022.800,50.24,5022.800
12/11/2010 24,12/12/2010 05,.000,74533.758000,5213.500,.00,5213.500
12/12/2010 01,12/12/2010 06,.000,70317.893000,5456.500,.00,5456.500
12/12/2010 02,12/12/2010 07,.000,67623.162000,5527.200,.00,5527.200
12/12/2010 03,12/12/2010 08,.000,65924.772000,5500.300,.00,5500.300
12/12/2010 04,12/12/2010 09,.000,65082.800000,5412.300,.00,5412.300
12/12/2010 05,12/12/2010 10,.000,65057.076000,5478.200,.00,5478.200
12/12/2010 06,12/12/2010 11,.000,65839.121000,5350.500,.00,5350.500
12/12/2010 07,12/12/2010 12,.000,67805.506000,5509.300,.00,5509.300
12/12/2010 08,12/12/2010 13,.000,70804.876000,5282.800,.00,5282.800
12/12/2010 09,12/12/2010 14,.010,73839.447000,5262.000,52.61,5262.000
12/12/2010 10,12/12/2010 15,.010,76915.255000,5121.400,51.27,5121.400
12/12/2010 11,12/12/2010 16,.010,78475.518000,5537.300,55.37,5537.300
12/12/2010 12,12/12/2010 17,.010,79214.484000,5537.100,55.35,5537.100
12/12/2010 13,12/12/2010 18,.010,79793.002000,5537.700,55.39,5537.700
12/12/2010 14,12/12/2010 19,.010,79959.425000,5537.500,55.41,5537.500
12/12/2010 15,12/12/2010 20,.000,79874.975000,5537.200,.00,5537.200
12/12/2010 16,12/12/2010 21,.000,80485.952000,5537.200,.00,5537.200
12/12/2010 17,12/12/2010 22,.010,84111.859000,5537.600,55.39,5537.600
12/12/2010 18,12/12/2010 23,.020,89232.869000,5528.700,110.57,5528.700
12/12/2010 19,12/13/2010 00,.040,90693.119000,5422.500,216.90,5422.500
12/12/2010 20,12/13/2010 01,.040,90230.277000,5384.600,215.40,5384.600
12/12/2010 21,12/13/2010 02,.040,88964.944000,5462.200,218.45,5462.200
12/12/2010 22,12/13/2010 03,.020,85864.362000,5517.200,110.35,5517.200
12/12/2010 23,12/13/2010 04,.010,81581.607000,5533.400,55.36,5533.400
12/12/2010 24,12/13/2010 05,.000,76764.439000,5366.300,.00,5366.300
12/13/2010 01,12/13/2010 06,.010,73266.586000,6041.600,60.39,6041.600
12/13/2010 02,12/13/2010 07,.000,71677.189000,6206.600,.00,6206.600
12/13/2010 03,12/13/2010 08,.000,71355.696000,6187.500,.00,6187.500
12/13/2010 04,12/13/2010 09,.000,72138.251000,6189.800,.00,6189.800
12/13/2010 05,12/13/2010 10,.010,74445.068000,6010.200,60.12,6010.200
12/13/2010 06,12/13/2010 11,.010,79561.327000,5790.700,57.94,5790.700
12/13/2010 07,12/13/2010 12,.020,87929.954000,6207.400,124.14,6207.400
12/13/2010 08,12/13/2010 13,.030,94105.048000,6208.400,186.28,6208.400
12/13/2010 09,12/13/2010 14,.020,95375.060000,6203.200,124.07,6203.200
12/13/2010 10,12/13/2010 15,.020,95906.566000,6197.300,123.95,6197.300
12/13/2010 11,12/13/2010 16,.020,95939.704000,6288.300,125.78,6288.300
12/13/2010 12,12/13/2010 17,.020,95737.647000,6288.400,125.77,6288.400
12/13/2010 13,12/13/2010 18,.020,95193.766000,6262.400,125.25,6262.400
12/13/2010 14,12/13/2010 19,.020,94878.821000,6251.900,125.04,6251.900
12/13/2010 15,12/13/2010 20,.020,94880.695000,6255.800,125.12,6255.800
12/13/2010 16,12/13/2010 21,.020,95824.961000,6243.000,124.88,6243.000
12/13/2010 17,12/13/2010 22,.020,100004.819000,6104.600,122.08,6104.600
12/13/2010 18,12/13/2010 23,.300,107750.435000,5856.900,1757.07,5856.900
12/13/2010 19,12/14/2010 00,1.000,109800.591000,5844.000,5844.00,5844.000
12/13/2010 20,12/14/2010 01,.050,109248.418000,5954.200,297.76,5954.200
12/13/2010 21,12/14/2010 02,.050,107993.041000,5954.100,297.73,5954.100
12/13/2010 22,12/14/2010 03,.020,104775.537000,6139.800,122.80,6139.800
12/13/2010 23,12/14/2010 04,.030,99298.374000,6176.300,185.32,6176.300
12/13/2010 24,12/14/2010 05,.020,93325.431000,6175.300,123.50,6175.300
12/14/2010 01,12/14/2010 06,.030,89577.784000,6152.800,184.60,6152.800
12/14/2010 02,12/14/2010 07,.020,87571.837000,6248.300,124.96,6248.300
12/14/2010 03,12/14/2010 08,.030,86620.399000,6248.300,187.48,6248.300
12/14/2010 04,12/14/2010 09,.020,87126.140000,6243.300,124.87,6243.300
12/14/2010 05,12/14/2010 10,.030,88972.722000,6243.100,187.30,6243.100
12/14/2010 06,12/14/2010 11,.020,93806.487000,6273.300,125.47,6273.300
12/14/2010 07,12/14/2010 12,.050,101497.048000,6007.600,300.46,6007.600
12/14/2010 08,12/14/2010 13,.420,106281.627000,5988.700,2515.28,5988.700
12/14/2010 09,12/14/2010 14,.050,106134.218000,6024.500,301.33,6024.500
12/14/2010 10,12/14/2010 15,.040,104913.511000,6339.200,253.59,6339.200
12/14/2010 11,12/14/2010 16,.040,103970.672000,6118.600,244.73,6118.600
12/14/2010 12,12/14/2010 17,.040,102562.111000,6341.100,253.67,6341.100
12/14/2010 13,12/14/2010 18,.050,101096.794000,6000.200,300.09,6000.200
12/14/2010 14,12/14/2010 19,.040,100244.738000,6302.800,252.12,6302.800
12/14/2010 15,12/14/2010 20,.020,99769.974000,6370.400,127.42,6370.400
12/14/2010 16,12/14/2010 21,.030,100088.464000,6370.400,191.13,6370.400
12/14/2010 17,12/14/2010 22,.040,103656.221000,6217.800,248.73,6217.800
