Preliminary Day-ahead Scheduling Reserve Summary
Month:,"June, 2009" ,Report Creation Timestamp (EPT):, 09/05/2012 01:36:00 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
06/05/2009 20,06/06/2009 00,.010,71892.531000,5040.400,50.42,5040.400
06/05/2009 21,06/06/2009 01,.040,71746.902000,5040.400,201.65,5040.400
06/05/2009 22,06/06/2009 02,.010,71365.204000,5040.500,50.43,5040.500
06/05/2009 23,06/06/2009 03,.000,67732.435000,4994.600,.00,4994.600
06/05/2009 24,06/06/2009 04,.000,62259.081000,4976.600,.00,4976.600
06/06/2009 01,06/06/2009 05,.000,57395.786000,4584.500,.00,4584.500
06/06/2009 02,06/06/2009 06,.000,54321.997000,4584.500,.00,4584.500
06/06/2009 03,06/06/2009 07,.000,52289.243000,4584.600,.00,4584.600
06/06/2009 04,06/06/2009 08,.000,51268.359000,4494.500,.00,4494.500
06/06/2009 05,06/06/2009 09,.000,50848.096000,4486.100,.00,4486.100
06/06/2009 06,06/06/2009 10,.000,51437.509000,4494.500,.00,4494.500
06/06/2009 07,06/06/2009 11,.000,52215.143000,4494.300,.00,4494.300
06/06/2009 08,06/06/2009 12,.000,55447.752000,4584.500,.00,4584.500
06/06/2009 09,06/06/2009 13,.010,59987.879000,4724.800,47.27,4724.800
06/06/2009 10,06/06/2009 14,.030,63846.111000,4694.500,140.83,4694.500
06/06/2009 11,06/06/2009 15,.040,66320.767000,4320.900,172.85,4320.900
06/06/2009 12,06/06/2009 16,.040,67706.790000,4704.700,188.18,4704.700
06/06/2009 13,06/06/2009 17,.040,68401.129000,4163.100,166.53,4163.100
06/06/2009 14,06/06/2009 18,.040,68594.814000,4628.000,185.13,4628.000
06/06/2009 15,06/06/2009 19,.040,68972.902000,4378.000,175.10,4378.000
06/06/2009 16,06/06/2009 20,.040,69544.933000,4378.200,175.11,4378.200
06/06/2009 17,06/06/2009 21,.040,70495.930000,4572.600,182.93,4572.600
06/06/2009 18,06/06/2009 22,.040,71088.713000,4222.700,168.89,4222.700
06/06/2009 19,06/06/2009 23,.040,70717.119000,4725.100,189.05,4725.100
06/06/2009 20,06/07/2009 00,.040,69571.677000,4358.600,174.37,4358.600
06/06/2009 21,06/07/2009 01,.040,69385.662000,4725.000,189.00,4725.000
06/06/2009 22,06/07/2009 02,.040,70174.349000,4374.100,174.99,4374.100
06/06/2009 23,06/07/2009 03,.030,66829.043000,4734.400,142.03,4734.400
06/06/2009 24,06/07/2009 04,.010,61936.970000,4704.000,47.05,4704.000
06/07/2009 01,06/07/2009 05,.000,57101.871000,4909.900,.00,4909.900
06/07/2009 02,06/07/2009 06,.000,53594.990000,4909.900,.00,4909.900
06/07/2009 03,06/07/2009 07,.000,51557.579000,4909.900,.00,4909.900
06/07/2009 04,06/07/2009 08,.000,50349.030000,4909.900,.00,4909.900
06/07/2009 05,06/07/2009 09,.000,49856.396000,4909.900,.00,4909.900
06/07/2009 06,06/07/2009 10,.000,49748.603000,4909.900,.00,4909.900
06/07/2009 07,06/07/2009 11,.000,49831.045000,4909.900,.00,4909.900
06/07/2009 08,06/07/2009 12,.000,52800.175000,4909.900,.00,4909.900
06/07/2009 09,06/07/2009 13,.000,57683.041000,4880.300,.00,4880.300
06/07/2009 10,06/07/2009 14,.030,62398.988000,4900.900,147.03,4900.900
06/07/2009 11,06/07/2009 15,.040,66141.811000,4832.300,193.31,4832.300
06/07/2009 12,06/07/2009 16,.040,69275.244000,4809.900,192.45,4809.900
