Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2010" ,Report Creation Timestamp (EPT):, 03/25/2013 11:22:49 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/04/2010 04,04/04/2010 08,.000,48579.445000,3589.400,.00,3589.400
04/04/2010 05,04/04/2010 09,.000,48388.203000,3604.000,.00,3604.000
04/04/2010 06,04/04/2010 10,.000,49402.967000,3445.700,.00,3445.700
04/04/2010 07,04/04/2010 11,.000,51157.470000,3963.300,.00,3963.300
04/04/2010 08,04/04/2010 12,.000,53143.846000,3930.500,.00,3930.500
04/04/2010 09,04/04/2010 13,.000,56652.478000,3922.000,.00,3922.000
04/04/2010 10,04/04/2010 14,.000,59279.087000,3945.400,.00,3945.400
04/04/2010 11,04/04/2010 15,.000,60390.675000,3915.700,.00,3915.700
04/04/2010 12,04/04/2010 16,.000,60444.413000,3831.200,.00,3831.200
04/04/2010 13,04/04/2010 17,.000,60735.383000,3891.200,.00,3891.200
04/04/2010 14,04/04/2010 18,.000,60123.637000,3920.100,.00,3920.100
04/04/2010 15,04/04/2010 19,.000,59347.021000,3919.200,.00,3919.200
04/04/2010 16,04/04/2010 20,.000,59089.418000,3915.500,.00,3915.500
04/04/2010 17,04/04/2010 21,.000,59021.955000,3922.700,.00,3922.700
04/04/2010 18,04/04/2010 22,.000,58904.527000,3922.100,.00,3922.100
04/04/2010 19,04/04/2010 23,.000,59306.781000,3586.400,.00,3586.400
04/04/2010 20,04/05/2010 00,.040,61606.234000,3416.500,136.67,3416.500
04/04/2010 21,04/05/2010 01,.040,65445.161000,3503.100,140.16,3503.100
04/04/2010 22,04/05/2010 02,.020,64328.238000,3496.300,69.94,3496.300
04/04/2010 23,04/05/2010 03,.000,60827.533000,3505.900,.00,3505.900
04/04/2010 24,04/05/2010 04,.000,56668.862000,3452.400,.00,3452.400
04/05/2010 01,04/05/2010 05,.000,53124.838000,4307.800,.00,4307.800
04/05/2010 02,04/05/2010 06,.000,51300.535000,4319.100,.00,4319.100
04/05/2010 03,04/05/2010 07,.000,50088.958000,4317.800,.00,4317.800
04/05/2010 04,04/05/2010 08,.000,50078.884000,4317.700,.00,4317.700
04/05/2010 05,04/05/2010 09,.000,51338.003000,4311.700,.00,4311.700
04/05/2010 06,04/05/2010 10,.000,54992.697000,3780.000,.00,3780.000
04/05/2010 07,04/05/2010 11,.000,61418.596000,4236.400,.00,4236.400
04/05/2010 08,04/05/2010 12,.000,66107.343000,4254.600,.00,4254.600
04/05/2010 09,04/05/2010 13,.000,69170.028000,4220.600,.00,4220.600
04/05/2010 10,04/05/2010 14,.020,71291.434000,4242.800,84.87,4242.800
04/05/2010 11,04/05/2010 15,.040,73224.462000,4066.200,162.63,4066.200
04/05/2010 12,04/05/2010 16,.040,74556.412000,4171.800,166.84,4171.800
04/05/2010 13,04/05/2010 17,.040,75490.838000,4173.500,166.92,4173.500
04/05/2010 14,04/05/2010 18,.040,76141.492000,4249.600,169.94,4249.600
04/05/2010 15,04/05/2010 19,.040,76605.882000,4230.600,169.25,4230.600
04/05/2010 16,04/05/2010 20,.040,76663.492000,4246.000,169.86,4246.000
04/05/2010 17,04/05/2010 21,.040,76727.817000,4256.700,170.29,4256.700
04/05/2010 18,04/05/2010 22,.040,76557.618000,4083.100,163.29,4083.100
04/05/2010 19,04/05/2010 23,.040,75679.797000,3680.800,147.24,3680.800
04/05/2010 20,04/06/2010 00,.040,76269.578000,3680.000,147.22,3680.000
04/05/2010 21,04/06/2010 01,.040,79135.358000,3344.000,133.80,3344.000
04/05/2010 22,04/06/2010 02,.040,76346.952000,3338.100,133.52,3338.100
04/05/2010 23,04/06/2010 03,.000,70399.129000,3299.100,.00,3299.100
04/05/2010 24,04/06/2010 04,.000,64201.448000,3315.300,.00,3315.300
04/06/2010 01,04/06/2010 05,.000,59192.811000,4745.700,.00,4745.700
04/06/2010 02,04/06/2010 06,.000,56120.640000,4915.200,.00,4915.200
04/06/2010 03,04/06/2010 07,.000,54244.544000,4808.800,.00,4808.800
04/06/2010 04,04/06/2010 08,.000,53364.593000,4915.200,.00,4915.200
04/06/2010 05,04/06/2010 09,.000,54156.394000,4911.900,.00,4911.900
04/06/2010 06,04/06/2010 10,.000,57704.283000,4795.400,.00,4795.400
04/06/2010 07,04/06/2010 11,.000,64500.568000,5383.100,.00,5383.100
04/06/2010 08,04/06/2010 12,.000,69365.418000,5566.900,.00,5566.900
04/06/2010 09,04/06/2010 13,.000,72022.997000,5468.000,.00,5468.000
04/06/2010 10,04/06/2010 14,.040,74521.077000,5530.600,221.24,5530.600
04/06/2010 11,04/06/2010 15,.040,76864.708000,5550.300,222.00,5550.300
04/06/2010 12,04/06/2010 16,.050,78828.852000,5549.700,277.59,5549.700
04/06/2010 13,04/06/2010 17,.050,79952.728000,5482.600,274.23,5482.600
04/06/2010 14,04/06/2010 18,.050,81475.326000,5531.500,276.62,5531.500
04/06/2010 15,04/06/2010 19,.050,82409.231000,5508.500,275.49,5508.500
04/06/2010 16,04/06/2010 20,.050,83118.736000,5514.300,275.83,5514.300
04/06/2010 17,04/06/2010 21,.080,83652.021000,5514.400,441.15,5514.400
04/06/2010 18,04/06/2010 22,.080,83413.624000,5043.200,403.42,5043.200
04/06/2010 19,04/06/2010 23,.070,82281.383000,4817.900,337.23,4817.900
04/06/2010 20,04/07/2010 00,.050,81831.431000,4963.100,248.21,4963.100
04/06/2010 21,04/07/2010 01,.050,84328.547000,4404.200,220.31,4404.200
04/06/2010 22,04/07/2010 02,.050,81532.210000,4561.300,228.11,4561.300
04/06/2010 23,04/07/2010 03,.010,75263.865000,4579.500,45.80,4579.500
04/06/2010 24,04/07/2010 04,.000,68211.172000,4429.500,.00,4429.500
04/07/2010 01,04/07/2010 05,.000,62722.053000,4976.900,.00,4976.900
04/07/2010 02,04/07/2010 06,.000,59203.157000,4999.700,.00,4999.700
04/07/2010 03,04/07/2010 07,.000,57131.027000,5015.800,.00,5015.800
04/07/2010 04,04/07/2010 08,.000,55854.341000,4911.900,.00,4911.900
04/07/2010 05,04/07/2010 09,.000,56224.674000,4925.800,.00,4925.800
04/07/2010 06,04/07/2010 10,.000,59512.965000,4907.800,.00,4907.800
04/07/2010 07,04/07/2010 11,.000,66159.918000,5511.500,.00,5511.500
04/07/2010 08,04/07/2010 12,.010,70537.301000,5542.200,55.44,5542.200
04/07/2010 09,04/07/2010 13,.040,74005.295000,5512.100,220.46,5512.100
04/07/2010 10,04/07/2010 14,.040,77008.790000,5479.500,219.19,5479.500
04/07/2010 11,04/07/2010 15,.040,79911.928000,5352.700,214.13,5352.700
04/07/2010 12,04/07/2010 16,.040,82168.095000,5420.600,216.80,5420.600
04/07/2010 13,04/07/2010 17,.050,83793.459000,5424.900,271.30,5424.900
04/07/2010 14,04/07/2010 18,.220,85444.977000,5513.400,1212.98,5513.400
04/07/2010 15,04/07/2010 19,.420,86291.629000,5513.400,2315.63,5513.400
04/07/2010 16,04/07/2010 20,.420,86640.300000,5513.601,2315.71,5513.601
04/07/2010 17,04/07/2010 21,.110,86670.489000,5189.700,570.88,5189.700
04/07/2010 18,04/07/2010 22,.110,86128.190000,5016.600,551.81,5016.600
04/07/2010 19,04/07/2010 23,.080,84321.539000,4961.500,396.93,4961.500
04/07/2010 20,04/08/2010 00,.050,83990.405000,4990.000,249.62,4990.000
04/07/2010 21,04/08/2010 01,.070,85943.491000,4510.900,315.75,4510.900
04/07/2010 22,04/08/2010 02,.040,82424.725000,4466.100,178.66,4466.100
04/07/2010 23,04/08/2010 03,.010,76110.798000,4660.600,46.62,4660.600
04/07/2010 24,04/08/2010 04,.000,69372.356000,4642.800,.00,4642.800
04/08/2010 01,04/08/2010 05,.000,63745.945000,4875.600,.00,4875.600
04/08/2010 02,04/08/2010 06,.000,60254.733000,4905.800,.00,4905.800
04/08/2010 03,04/08/2010 07,.000,58375.739000,4904.400,.00,4904.400
04/08/2010 04,04/08/2010 08,.000,57044.114000,5096.800,.00,5096.800
04/08/2010 05,04/08/2010 09,.000,57536.932000,4917.100,.00,4917.100
04/08/2010 06,04/08/2010 10,.000,60741.550000,4900.600,.00,4900.600
04/08/2010 07,04/08/2010 11,.000,67310.941000,5579.300,.00,5579.300
04/08/2010 08,04/08/2010 12,.010,72043.170000,5581.700,55.88,5581.700
04/08/2010 09,04/08/2010 13,.010,75139.058000,5485.600,54.88,5485.600
04/08/2010 10,04/08/2010 14,.010,77872.170000,5391.300,53.93,5391.300
04/08/2010 11,04/08/2010 15,.010,80213.575000,5390.000,53.93,5390.000
04/08/2010 12,04/08/2010 16,.010,81831.825000,5477.900,54.81,5477.900
04/08/2010 13,04/08/2010 17,.010,82920.493000,5497.000,55.00,5497.000
04/08/2010 14,04/08/2010 18,.040,83869.265000,5513.800,220.56,5513.800
04/08/2010 15,04/08/2010 19,.040,83951.001000,5515.100,220.63,5515.100
04/08/2010 16,04/08/2010 20,.040,83875.581000,5515.800,220.63,5515.800
04/08/2010 17,04/08/2010 21,.040,83277.105000,5515.600,220.62,5515.600
