Preliminary Day-ahead Scheduling Reserve Summary
Month:,"February, 2012" ,Report Creation Timestamp (EPT):, 11/05/2012 11:26:03 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
02/07/2012 09,02/07/2012 14,.000,98427.788000,6327.000,.00,6327.000
02/07/2012 10,02/07/2012 15,.000,96584.564000,6397.000,.00,6397.000
02/07/2012 11,02/07/2012 16,.000,95265.451000,6323.000,.00,6323.000
02/07/2012 12,02/07/2012 17,.000,93748.274000,6407.000,.00,6407.000
02/07/2012 13,02/07/2012 18,.000,92419.250000,6111.700,.00,6111.700
02/07/2012 14,02/07/2012 19,.000,91307.138000,6407.000,.00,6407.000
02/07/2012 15,02/07/2012 20,.000,90100.721000,6344.000,.00,6344.000
02/07/2012 16,02/07/2012 21,.000,89426.464000,6418.500,.00,6418.500
02/07/2012 17,02/07/2012 22,.000,92020.616000,5734.600,.00,5734.600
02/07/2012 18,02/07/2012 23,.000,95196.728000,5728.800,.00,5728.800
02/07/2012 19,02/08/2012 00,.000,100075.011000,4834.000,.00,4834.000
02/07/2012 20,02/08/2012 01,.000,100156.697000,4932.800,.00,4932.800
02/07/2012 21,02/08/2012 02,.000,98909.593000,4844.100,.00,4844.100
02/07/2012 22,02/08/2012 03,.000,95590.896000,4974.000,.00,4974.000
02/07/2012 23,02/08/2012 04,.000,90240.582000,4484.100,.00,4484.100
02/07/2012 24,02/08/2012 05,.000,84849.965000,4184.100,.00,4184.100
02/08/2012 01,02/08/2012 06,.000,81123.397000,5172.300,.00,5172.300
02/08/2012 02,02/08/2012 07,.000,79048.712000,5252.300,.00,5252.300
02/08/2012 03,02/08/2012 08,.000,78371.510000,5252.300,.00,5252.300
02/08/2012 04,02/08/2012 09,.000,78868.547000,5689.700,.00,5689.700
02/08/2012 05,02/08/2012 10,.000,80870.863000,5207.300,.00,5207.300
02/08/2012 06,02/08/2012 11,.000,86335.481000,5218.200,.00,5218.200
02/08/2012 07,02/08/2012 12,.000,95929.227000,6628.300,.00,6628.300
02/08/2012 08,02/08/2012 13,.010,101032.631000,6942.800,69.48,6942.800
02/08/2012 09,02/08/2012 14,.000,100632.056000,6947.100,.00,6947.100
02/08/2012 10,02/08/2012 15,.000,99972.492000,6947.100,.00,6947.100
02/08/2012 11,02/08/2012 16,.000,99563.816000,6953.200,.00,6953.200
02/08/2012 12,02/08/2012 17,.000,98926.779000,6947.100,.00,6947.100
02/08/2012 13,02/08/2012 18,.000,98213.669000,6947.300,.00,6947.300
02/08/2012 14,02/08/2012 19,.000,97955.549000,6947.300,.00,6947.300
02/08/2012 15,02/08/2012 20,.000,97539.361000,6845.900,.00,6845.900
02/08/2012 16,02/08/2012 21,.000,97388.553000,6835.300,.00,6835.300
02/08/2012 17,02/08/2012 22,.000,98690.231000,6384.300,.00,6384.300
02/08/2012 18,02/08/2012 23,.010,102230.627000,6264.700,62.68,6264.700
02/08/2012 19,02/09/2012 00,.010,105857.766000,5327.900,53.34,5327.900
02/08/2012 20,02/09/2012 01,.010,105542.332000,5352.700,53.61,5352.700
02/08/2012 21,02/09/2012 02,.010,103812.781000,5358.700,53.69,5358.700
02/08/2012 22,02/09/2012 03,.000,100152.290000,5528.900,.00,5528.900
02/08/2012 23,02/09/2012 04,.000,94191.325000,4920.300,.00,4920.300
02/08/2012 24,02/09/2012 05,.000,88119.580000,4720.300,.00,4720.300
02/09/2012 01,02/09/2012 06,.000,84311.872000,5448.200,.00,5448.200
02/09/2012 02,02/09/2012 07,.000,82065.031000,5403.200,.00,5403.200
02/09/2012 03,02/09/2012 08,.000,81444.118000,5924.300,.00,5924.300
02/09/2012 04,02/09/2012 09,.000,81618.262000,5403.300,.00,5403.300
02/09/2012 05,02/09/2012 10,.000,83877.588000,5448.500,.00,5448.500
02/09/2012 06,02/09/2012 11,.000,89744.383000,5444.500,.00,5444.500
02/09/2012 07,02/09/2012 12,.010,99410.832000,6799.501,68.06,6799.501
02/09/2012 08,02/09/2012 13,.010,104455.312000,7223.800,72.25,7223.800
02/09/2012 09,02/09/2012 14,.010,102915.028000,7090.600,70.99,7090.600
02/09/2012 10,02/09/2012 15,.000,101022.279000,7076.400,.00,7076.400
02/09/2012 11,02/09/2012 16,.000,99429.452000,7059.800,.00,7059.800
02/09/2012 12,02/09/2012 17,.000,97424.201000,6999.400,.00,6999.400
02/09/2012 13,02/09/2012 18,.000,95457.333000,7177.000,.00,7177.000
02/09/2012 14,02/09/2012 19,.000,94015.005000,7172.600,.00,7172.600
02/09/2012 15,02/09/2012 20,.000,92379.560000,7242.000,.00,7242.000
02/09/2012 16,02/09/2012 21,.000,91630.015000,7089.800,.00,7089.800
02/09/2012 17,02/09/2012 22,.000,92589.594000,6639.400,.00,6639.400
02/09/2012 18,02/09/2012 23,.000,97049.378000,6446.100,.00,6446.100
02/09/2012 19,02/10/2012 00,.010,103096.010000,5486.100,54.87,5486.100
02/09/2012 20,02/10/2012 01,.010,103746.034000,5539.400,55.44,5539.400
02/09/2012 21,02/10/2012 02,.000,102825.610000,5537.600,.00,5537.600
02/09/2012 22,02/10/2012 03,.000,99575.405000,5457.600,.00,5457.600
02/09/2012 23,02/10/2012 04,.000,94163.437000,5049.200,.00,5049.200
02/09/2012 24,02/10/2012 05,.000,88253.101000,4886.200,.00,4886.200
02/10/2012 01,02/10/2012 06,.000,84225.524000,5246.000,.00,5246.000
02/10/2012 02,02/10/2012 07,.000,82124.397000,5245.900,.00,5245.900
02/10/2012 03,02/10/2012 08,.000,81445.284000,5246.000,.00,5246.000
02/10/2012 04,02/10/2012 09,.000,81630.721000,5240.100,.00,5240.100
02/10/2012 05,02/10/2012 10,.000,83662.682000,5246.000,.00,5246.000
02/10/2012 06,02/10/2012 11,.000,89157.455000,5240.000,.00,5240.000
02/10/2012 07,02/10/2012 12,.000,98534.129000,6636.100,.00,6636.100
02/10/2012 08,02/10/2012 13,.010,103389.568000,6812.900,68.19,6812.900
02/10/2012 09,02/10/2012 14,.000,102335.031000,6830.000,.00,6830.000
02/10/2012 10,02/10/2012 15,.000,100303.042000,6825.000,.00,6825.000
02/10/2012 11,02/10/2012 16,.000,98839.886000,6794.900,.00,6794.900
02/10/2012 12,02/10/2012 17,.000,97343.267000,6624.000,.00,6624.000
02/10/2012 13,02/10/2012 18,.000,95860.446000,6771.000,.00,6771.000
02/10/2012 14,02/10/2012 19,.000,94950.017000,6836.000,.00,6836.000
02/10/2012 15,02/10/2012 20,.000,94356.013000,6836.000,.00,6836.000
02/10/2012 16,02/10/2012 21,.000,94240.405000,6686.000,.00,6686.000
02/10/2012 17,02/10/2012 22,.000,95853.441000,6599.300,.00,6599.300
02/10/2012 18,02/10/2012 23,.000,99130.715000,6770.900,.00,6770.900
02/10/2012 19,02/11/2012 00,.000,101733.768000,5900.600,.00,5900.600
02/10/2012 20,02/11/2012 01,.000,100537.845000,5783.000,.00,5783.000
02/10/2012 21,02/11/2012 02,.000,98614.817000,5653.900,.00,5653.900
02/10/2012 22,02/11/2012 03,.000,95615.598000,5851.000,.00,5851.000
02/10/2012 23,02/11/2012 04,.000,91320.055000,5304.700,.00,5304.700
02/10/2012 24,02/11/2012 05,.000,86024.580000,5146.100,.00,5146.100
02/11/2012 01,02/11/2012 06,.000,81798.563000,4572.800,.00,4572.800
02/11/2012 02,02/11/2012 07,.000,79529.680000,4864.300,.00,4864.300
02/11/2012 03,02/11/2012 08,.000,78502.060000,4824.200,.00,4824.200
02/11/2012 04,02/11/2012 09,.000,78351.248000,4717.300,.00,4717.300
02/11/2012 05,02/11/2012 10,.000,79092.444000,4674.200,.00,4674.200
02/11/2012 06,02/11/2012 11,.000,81636.421000,4739.200,.00,4739.200
02/11/2012 07,02/11/2012 12,.000,85194.554000,5456.800,.00,5456.800
02/11/2012 08,02/11/2012 13,.000,89158.905000,4793.300,.00,4793.300
02/11/2012 09,02/11/2012 14,.000,92675.603000,4793.200,.00,4793.200
02/11/2012 10,02/11/2012 15,.000,95761.114000,4793.400,.00,4793.400
02/11/2012 11,02/11/2012 16,.000,96649.353000,5139.300,.00,5139.300
02/11/2012 12,02/11/2012 17,.000,96251.180000,5157.900,.00,5157.900
02/11/2012 13,02/11/2012 18,.000,95293.193000,5093.300,.00,5093.300
02/11/2012 14,02/11/2012 19,.000,94092.572000,5252.500,.00,5252.500
02/11/2012 15,02/11/2012 20,.000,93169.577000,4760.100,.00,4760.100
02/11/2012 16,02/11/2012 21,.000,93397.991000,4563.200,.00,4563.200
02/11/2012 17,02/11/2012 22,.000,95213.528000,4748.800,.00,4748.800
02/11/2012 18,02/11/2012 23,.000,99110.211000,4597.300,.00,4597.300
02/11/2012 19,02/12/2012 00,.010,104368.191000,4537.000,45.46,4537.000
02/11/2012 20,02/12/2012 01,.000,105025.168000,4591.600,.00,4591.600
02/11/2012 21,02/12/2012 02,.000,104107.259000,4602.100,.00,4602.100
02/11/2012 22,02/12/2012 03,.000,102134.548000,4602.100,.00,4602.100
02/11/2012 23,02/12/2012 04,.000,98925.396000,4760.400,.00,4760.400
02/11/2012 24,02/12/2012 05,.000,95211.657000,4688.000,.00,4688.000
02/12/2012 01,02/12/2012 06,.000,92341.734000,4839.000,.00,4839.000
02/12/2012 02,02/12/2012 07,.000,90567.996000,4689.600,.00,4689.600
02/12/2012 03,02/12/2012 08,.000,89847.935000,4847.200,.00,4847.200
02/12/2012 04,02/12/2012 09,.000,89646.957000,4827.100,.00,4827.100
02/12/2012 05,02/12/2012 10,.000,90228.602000,4850.900,.00,4850.900
02/12/2012 06,02/12/2012 11,.000,91640.383000,4805.300,.00,4805.300
02/12/2012 07,02/12/2012 12,.000,94122.962000,4941.300,.00,4941.300
02/12/2012 08,02/12/2012 13,.000,96499.948000,4678.700,.00,4678.700
02/12/2012 09,02/12/2012 14,.000,98181.967000,4666.900,.00,4666.900
02/12/2012 10,02/12/2012 15,.000,99276.402000,4590.600,.00,4590.600
02/12/2012 11,02/12/2012 16,.000,98859.898000,4627.900,.00,4627.900
02/12/2012 12,02/12/2012 17,.000,97934.315000,4670.100,.00,4670.100
02/12/2012 13,02/12/2012 18,.000,96721.396000,4666.100,.00,4666.100
02/12/2012 14,02/12/2012 19,.000,94931.473000,4871.900,.00,4871.900
02/12/2012 15,02/12/2012 20,.000,93299.653000,5283.100,.00,5283.100
02/12/2012 16,02/12/2012 21,.000,92640.211000,5345.300,.00,5345.300
02/12/2012 17,02/12/2012 22,.000,93953.204000,5069.800,.00,5069.800
02/12/2012 18,02/12/2012 23,.000,98314.754000,5288.000,.00,5288.000
02/12/2012 19,02/13/2012 00,.010,104626.146000,5114.800,51.17,5114.800
02/12/2012 20,02/13/2012 01,.010,105991.143000,5118.600,51.23,5118.600
02/12/2012 21,02/13/2012 02,.010,104745.737000,5121.100,51.25,5121.100
02/12/2012 22,02/13/2012 03,.000,101423.837000,5157.500,.00,5157.500
02/12/2012 23,02/13/2012 04,.000,97018.867000,4821.200,.00,4821.200
02/12/2012 24,02/13/2012 05,.000,92852.038000,4907.300,.00,4907.300
02/13/2012 01,02/13/2012 06,.000,89595.646000,5672.400,.00,5672.400
02/13/2012 02,02/13/2012 07,.000,87956.113000,5557.500,.00,5557.500
02/13/2012 03,02/13/2012 08,.000,87697.087000,5557.500,.00,5557.500
02/13/2012 04,02/13/2012 09,.000,89135.999000,5557.500,.00,5557.500
02/13/2012 05,02/13/2012 10,.000,91121.611000,4945.600,.00,4945.600
02/13/2012 06,02/13/2012 11,.000,97047.730000,4994.500,.00,4994.500
02/13/2012 07,02/13/2012 12,.000,106621.139000,6169.500,.00,6169.500
02/13/2012 08,02/13/2012 13,.010,111114.480000,6752.500,67.55,6752.500
02/13/2012 09,02/13/2012 14,.010,109219.155000,6763.600,67.66,6763.600
02/13/2012 10,02/13/2012 15,.000,106270.060000,6765.600,.00,6765.600
02/13/2012 11,02/13/2012 16,.000,103838.559000,7095.500,.00,7095.500
02/13/2012 12,02/13/2012 17,.000,101177.615000,6976.400,.00,6976.400
02/13/2012 13,02/13/2012 18,.000,99015.334000,7247.500,.00,7247.500
02/13/2012 14,02/13/2012 19,.000,97044.112000,7247.600,.00,7247.600
02/13/2012 15,02/13/2012 20,.000,95316.027000,7247.500,.00,7247.500
02/13/2012 16,02/13/2012 21,.000,94235.705000,7112.500,.00,7112.500
02/13/2012 17,02/13/2012 22,.000,95263.175000,6949.500,.00,6949.500
02/13/2012 18,02/13/2012 23,.000,99404.578000,7168.600,.00,7168.600
02/13/2012 19,02/14/2012 00,.000,104835.296000,6021.500,.00,6021.500
02/13/2012 20,02/14/2012 01,.000,105100.348000,5520.000,.00,5520.000
02/13/2012 21,02/14/2012 02,.000,103656.721000,5577.300,.00,5577.300
02/13/2012 22,02/14/2012 03,.000,100064.141000,5601.500,.00,5601.500
02/13/2012 23,02/14/2012 04,.000,94131.675000,5255.100,.00,5255.100
02/13/2012 24,02/14/2012 05,.000,88331.029000,4929.500,.00,4929.500
02/14/2012 01,02/14/2012 06,.000,83728.884000,5338.400,.00,5338.400
02/14/2012 02,02/14/2012 07,.000,81373.283000,5368.400,.00,5368.400
02/14/2012 03,02/14/2012 08,.000,80139.344000,5368.400,.00,5368.400
02/14/2012 04,02/14/2012 09,.000,79877.712000,5368.500,.00,5368.500
02/14/2012 05,02/14/2012 10,.000,81784.415000,5368.400,.00,5368.400
02/14/2012 06,02/14/2012 11,.000,87233.442000,5256.900,.00,5256.900
02/14/2012 07,02/14/2012 12,.000,96319.806000,6706.100,.00,6706.100
02/14/2012 08,02/14/2012 13,.000,101147.091000,6685.500,.00,6685.500
02/14/2012 09,02/14/2012 14,.000,100751.900000,6697.400,.00,6697.400
02/14/2012 10,02/14/2012 15,.000,99968.188000,6786.700,.00,6786.700
02/14/2012 11,02/14/2012 16,.000,99297.632000,7020.400,.00,7020.400
02/14/2012 12,02/14/2012 17,.000,97291.158000,7053.400,.00,7053.400
02/14/2012 13,02/14/2012 18,.000,95391.230000,6883.000,.00,6883.000
02/14/2012 14,02/14/2012 19,.000,94180.606000,6909.400,.00,6909.400
02/14/2012 15,02/14/2012 20,.000,93021.275000,7053.500,.00,7053.500
02/14/2012 16,02/14/2012 21,.000,92795.423000,7053.400,.00,7053.400
02/14/2012 17,02/14/2012 22,.000,94017.424000,6823.400,.00,6823.400
02/14/2012 18,02/14/2012 23,.000,97220.191000,6652.700,.00,6652.700
02/14/2012 19,02/15/2012 00,.000,100717.150000,5497.400,.00,5497.400
02/14/2012 20,02/15/2012 01,.000,100001.366000,5480.400,.00,5480.400
02/14/2012 21,02/15/2012 02,.000,98290.450000,5522.600,.00,5522.600
02/14/2012 22,02/15/2012 03,.000,94632.530000,5523.600,.00,5523.600
02/14/2012 23,02/15/2012 04,.000,88815.757000,5044.400,.00,5044.400
02/14/2012 24,02/15/2012 05,.000,83069.686000,4805.400,.00,4805.400
02/15/2012 01,02/15/2012 06,.000,79079.526000,5269.400,.00,5269.400
02/15/2012 02,02/15/2012 07,.000,76952.328000,5269.400,.00,5269.400
02/15/2012 03,02/15/2012 08,.000,75930.608000,5269.400,.00,5269.400
02/15/2012 04,02/15/2012 09,.000,75914.562000,5269.400,.00,5269.400
