Preliminary Day-ahead Scheduling Reserve Summary
Month:,"December, 2012" ,Report Creation Timestamp (EPT):, 03/26/2013 11:44:32 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
12/03/2012 22,12/04/2012 03,.000,86279.904000,5448.600,.00,5448.600
12/03/2012 23,12/04/2012 04,.000,80099.345000,5072.600,.00,5072.600
12/03/2012 24,12/04/2012 05,.000,73290.868000,5072.600,.00,5072.600
12/04/2012 01,12/04/2012 06,.000,68797.007000,5643.500,.00,5643.500
12/04/2012 02,12/04/2012 07,.000,65892.277000,5643.500,.00,5643.500
12/04/2012 03,12/04/2012 08,.000,64510.551000,5643.500,.00,5643.500
12/04/2012 04,12/04/2012 09,.000,64376.363000,5679.800,.00,5679.800
12/04/2012 05,12/04/2012 10,.000,66036.593000,5643.500,.00,5643.500
12/04/2012 06,12/04/2012 11,.000,70934.604000,5621.500,.00,5621.500
12/04/2012 07,12/04/2012 12,.000,79999.539000,6019.500,.00,6019.500
12/04/2012 08,12/04/2012 13,.000,85349.297000,6019.500,.00,6019.500
12/04/2012 09,12/04/2012 14,.000,85670.095000,6019.500,.00,6019.500
12/04/2012 10,12/04/2012 15,.000,85341.766000,6019.500,.00,6019.500
12/04/2012 11,12/04/2012 16,.000,85136.817000,6184.500,.00,6184.500
12/04/2012 12,12/04/2012 17,.000,84831.476000,6184.500,.00,6184.500
12/04/2012 13,12/04/2012 18,.000,84520.023000,6184.600,.00,6184.600
12/04/2012 14,12/04/2012 19,.000,84515.947000,6184.500,.00,6184.500
12/04/2012 15,12/04/2012 20,.000,84127.184000,6184.500,.00,6184.500
12/04/2012 16,12/04/2012 21,.000,84035.718000,6184.500,.00,6184.500
12/04/2012 17,12/04/2012 22,.000,86484.934000,6184.500,.00,6184.500
12/04/2012 18,12/04/2012 23,.000,92939.384000,5633.500,.00,5633.500
12/04/2012 19,12/05/2012 00,.000,93964.918000,5456.500,.00,5456.500
12/04/2012 20,12/05/2012 01,.000,93046.460000,5506.500,.00,5506.500
12/04/2012 21,12/05/2012 02,.000,91136.128000,5456.500,.00,5456.500
12/04/2012 22,12/05/2012 03,.000,87348.004000,5456.500,.00,5456.500
12/04/2012 23,12/05/2012 04,.000,81047.665000,5080.500,.00,5080.500
12/04/2012 24,12/05/2012 05,.000,74488.500000,5080.500,.00,5080.500
12/05/2012 01,12/05/2012 06,.000,69565.203000,5644.300,.00,5644.300
12/05/2012 02,12/05/2012 07,.000,66919.823000,5644.300,.00,5644.300
12/05/2012 03,12/05/2012 08,.000,65599.280000,5644.300,.00,5644.300
12/05/2012 04,12/05/2012 09,.000,65312.442000,5644.300,.00,5644.300
12/05/2012 05,12/05/2012 10,.000,67116.120000,5388.300,.00,5388.300
12/05/2012 06,12/05/2012 11,.000,72158.256000,5388.300,.00,5388.300
12/05/2012 07,12/05/2012 12,.000,81381.473000,5923.300,.00,5923.300
12/05/2012 08,12/05/2012 13,.000,87231.998000,6290.300,.00,6290.300
12/05/2012 09,12/05/2012 14,.000,87865.025000,6291.300,.00,6291.300
12/05/2012 10,12/05/2012 15,.000,87692.677000,6327.300,.00,6327.300
12/05/2012 11,12/05/2012 16,.000,87559.218000,6492.300,.00,6492.300
12/05/2012 12,12/05/2012 17,.000,87108.967000,6492.300,.00,6492.300
12/05/2012 13,12/05/2012 18,.000,86186.041000,6492.300,.00,6492.300
12/05/2012 14,12/05/2012 19,.000,85802.046000,6470.400,.00,6470.400
12/05/2012 15,12/05/2012 20,.000,85329.806000,6492.300,.00,6492.300
12/05/2012 16,12/05/2012 21,.000,85312.532000,6396.600,.00,6396.600
12/05/2012 17,12/05/2012 22,.000,88701.092000,6492.300,.00,6492.300
12/05/2012 18,12/05/2012 23,.010,97117.917000,6056.600,60.55,6056.600
12/05/2012 19,12/06/2012 00,.000,99462.170000,5405.300,.00,5405.300
12/05/2012 20,12/06/2012 01,.000,99274.171000,5659.300,.00,5659.300
12/05/2012 21,12/06/2012 02,.000,97985.834000,5700.700,.00,5700.700
12/05/2012 22,12/06/2012 03,.000,94899.655000,5634.300,.00,5634.300
12/05/2012 23,12/06/2012 04,.000,89250.943000,5388.300,.00,5388.300
12/05/2012 24,12/06/2012 05,.000,83014.673000,5388.300,.00,5388.300
12/06/2012 01,12/06/2012 06,.000,78460.561000,5377.700,.00,5377.700
12/06/2012 02,12/06/2012 07,.000,76372.453000,5377.700,.00,5377.700
12/06/2012 03,12/06/2012 08,.000,75783.647000,5377.700,.00,5377.700
12/06/2012 04,12/06/2012 09,.000,76228.648000,5377.700,.00,5377.700
12/06/2012 05,12/06/2012 10,.000,78663.634000,5268.100,.00,5268.100
12/06/2012 06,12/06/2012 11,.000,84730.261000,5382.800,.00,5382.800
12/06/2012 07,12/06/2012 12,.000,94399.853000,5683.800,.00,5683.800
12/06/2012 08,12/06/2012 13,.000,99863.376000,6307.600,.00,6307.600
