Preliminary Day-ahead Scheduling Reserve Summary
Month:,"February, 2011" ,Report Creation Timestamp (EPT):, 11/03/2012 02:56:58 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
02/03/2011 15,02/03/2011 20,.000,88099.290000,6261.300,.00,6261.300
02/03/2011 16,02/03/2011 21,.000,87618.975000,6162.800,.00,6162.800
02/03/2011 17,02/03/2011 22,.000,89142.025000,5652.400,.00,5652.400
02/03/2011 18,02/03/2011 23,.040,94010.431000,5775.200,231.04,5775.200
02/03/2011 19,02/04/2011 00,.050,98848.352000,5877.900,293.98,5877.900
02/03/2011 20,02/04/2011 01,.050,99420.551000,5923.900,296.27,5923.900
02/03/2011 21,02/04/2011 02,.050,98342.325000,5798.200,290.00,5798.200
02/03/2011 22,02/04/2011 03,.020,95628.115000,5767.700,115.38,5767.700
02/03/2011 23,02/04/2011 04,.020,90588.860000,5627.600,112.56,5627.600
02/03/2011 24,02/04/2011 05,.000,85476.304000,5508.500,.00,5508.500
02/04/2011 01,02/04/2011 06,.000,81795.953000,6008.800,.00,6008.800
02/04/2011 02,02/04/2011 07,.000,80029.840000,6291.600,.00,6291.600
02/04/2011 03,02/04/2011 08,.000,79592.126000,6304.000,.00,6304.000
02/04/2011 04,02/04/2011 09,.000,79871.220000,6343.900,.00,6343.900
02/04/2011 05,02/04/2011 10,.000,81780.970000,6445.300,.00,6445.300
02/04/2011 06,02/04/2011 11,.020,86706.832000,6077.300,121.55,6077.300
02/04/2011 07,02/04/2011 12,.050,94839.829000,6122.200,306.18,6122.200
02/04/2011 08,02/04/2011 13,.050,99249.601000,5942.100,297.22,5942.100
02/04/2011 09,02/04/2011 14,.050,98729.648000,5880.200,294.08,5880.200
02/04/2011 10,02/04/2011 15,.020,97000.760000,6040.400,120.81,6040.400
02/04/2011 11,02/04/2011 16,.020,95104.906000,6398.300,127.97,6398.300
02/04/2011 12,02/04/2011 17,.020,92898.843000,6192.700,123.86,6192.700
02/04/2011 13,02/04/2011 18,.010,90768.978000,6212.400,62.12,6212.400
02/04/2011 14,02/04/2011 19,.010,88950.815000,6463.400,64.66,6463.400
02/04/2011 15,02/04/2011 20,.000,87484.692000,6426.700,.00,6426.700
02/04/2011 16,02/04/2011 21,.000,86263.191000,6432.800,.00,6432.800
02/04/2011 17,02/04/2011 22,.000,87059.744000,5934.000,.00,5934.000
02/04/2011 18,02/04/2011 23,.020,90559.038000,5908.200,118.19,5908.200
02/04/2011 19,02/05/2011 00,.040,93836.161000,5836.100,233.46,5836.100
02/04/2011 20,02/05/2011 01,.020,93019.366000,5908.100,118.18,5908.100
02/04/2011 21,02/05/2011 02,.020,91584.663000,5825.000,116.50,5825.000
02/04/2011 22,02/05/2011 03,.010,89079.285000,5950.100,59.53,5950.100
02/04/2011 23,02/05/2011 04,.000,84931.267000,5977.400,.00,5977.400
02/04/2011 24,02/05/2011 05,.000,80359.979000,6037.900,.00,6037.900
02/05/2011 01,02/05/2011 06,.020,76236.985000,5468.900,109.38,5468.900
02/05/2011 02,02/05/2011 07,.010,73932.520000,5417.800,54.21,5417.800
02/05/2011 03,02/05/2011 08,.010,72480.362000,5375.000,53.79,5375.000
02/05/2011 04,02/05/2011 09,.010,72085.610000,5304.000,53.01,5304.000
02/05/2011 05,02/05/2011 10,.010,72384.009000,5358.000,53.59,5358.000
02/05/2011 06,02/05/2011 11,.010,73928.840000,5356.000,53.59,5356.000
02/05/2011 07,02/05/2011 12,.020,76885.402000,5348.000,106.96,5348.000
02/05/2011 08,02/05/2011 13,.020,80279.585000,5178.300,103.56,5178.300
02/05/2011 09,02/05/2011 14,.040,83282.353000,5381.800,215.26,5381.800
02/05/2011 10,02/05/2011 15,.050,85901.397000,5290.000,264.60,5290.000
02/05/2011 11,02/05/2011 16,.050,87047.305000,5418.000,270.97,5418.000
02/05/2011 12,02/05/2011 17,.020,86515.291000,5574.600,111.49,5574.600
02/05/2011 13,02/05/2011 18,.020,85225.129000,5550.700,111.01,5550.700
02/05/2011 14,02/05/2011 19,.020,83557.616000,5550.800,111.01,5550.800
02/05/2011 15,02/05/2011 20,.010,82040.058000,5618.200,56.18,5618.200
02/05/2011 16,02/05/2011 21,.010,81229.569000,5618.200,56.18,5618.200
02/05/2011 17,02/05/2011 22,.010,81868.829000,5619.400,56.25,5619.400
02/05/2011 18,02/05/2011 23,.020,84888.987000,5610.700,112.22,5610.700
02/05/2011 19,02/06/2011 00,.050,87588.516000,5428.900,271.55,5428.900
02/05/2011 20,02/06/2011 01,.020,86826.194000,5610.500,112.20,5610.500
02/05/2011 21,02/06/2011 02,.020,85229.104000,5610.600,112.21,5610.600
02/05/2011 22,02/06/2011 03,.020,82926.292000,5610.700,112.21,5610.700
02/05/2011 23,02/06/2011 04,.020,79229.751000,5610.700,112.22,5610.700
02/05/2011 24,02/06/2011 05,.010,75400.023000,5614.500,56.14,5614.500
02/06/2011 01,02/06/2011 06,.020,71999.545000,5541.300,110.83,5541.300
02/06/2011 02,02/06/2011 07,.010,69716.530000,5603.800,56.05,5603.800
02/06/2011 03,02/06/2011 08,.010,68568.096000,5588.800,55.89,5588.800
02/06/2011 04,02/06/2011 09,.010,68153.243000,5590.600,55.91,5590.600
02/06/2011 05,02/06/2011 10,.010,68558.144000,5588.900,55.93,5588.900
02/06/2011 06,02/06/2011 11,.010,69944.746000,5458.900,54.58,5458.900
02/06/2011 07,02/06/2011 12,.020,72417.717000,5403.600,108.07,5403.600
02/06/2011 08,02/06/2011 13,.020,74912.988000,5452.900,109.05,5452.900
02/06/2011 09,02/06/2011 14,.020,77080.137000,5615.600,112.31,5615.600
02/06/2011 10,02/06/2011 15,.020,77951.283000,5621.500,112.44,5621.500
02/06/2011 11,02/06/2011 16,.020,77785.545000,5608.100,112.17,5608.100
02/06/2011 12,02/06/2011 17,.020,77217.408000,5628.500,112.57,5628.500
02/06/2011 13,02/06/2011 18,.010,76518.783000,5628.700,56.32,5628.700
02/06/2011 14,02/06/2011 19,.010,75409.085000,5598.800,56.00,5598.800
02/06/2011 15,02/06/2011 20,.010,74490.358000,5599.700,55.97,5599.700
02/06/2011 16,02/06/2011 21,.010,74487.657000,5599.400,56.01,5599.400
02/06/2011 17,02/06/2011 22,.010,75830.500000,5601.700,56.02,5601.700
02/06/2011 18,02/06/2011 23,.020,79944.147000,5629.200,112.60,5629.200
02/06/2011 19,02/07/2011 00,.050,83116.186000,5429.800,271.56,5429.800
02/06/2011 20,02/07/2011 01,.050,81993.071000,5447.900,272.45,5447.900
02/06/2011 21,02/07/2011 02,.040,81573.998000,5526.400,221.07,5526.400
02/06/2011 22,02/07/2011 03,.020,80119.712000,5629.300,112.59,5629.300
02/06/2011 23,02/07/2011 04,.020,78299.553000,5610.400,112.22,5610.400
02/06/2011 24,02/07/2011 05,.010,75096.462000,5503.300,55.07,5503.300
02/07/2011 01,02/07/2011 06,.000,71641.794000,6044.700,.00,6044.700
02/07/2011 02,02/07/2011 07,.000,70204.184000,6028.600,.00,6028.600
02/07/2011 03,02/07/2011 08,.000,69766.083000,6032.100,.00,6032.100
02/07/2011 04,02/07/2011 09,.000,70349.634000,6050.100,.00,6050.100
02/07/2011 05,02/07/2011 10,.000,72544.309000,5998.500,.00,5998.500
02/07/2011 06,02/07/2011 11,.010,77681.587000,5982.600,59.81,5982.600
02/07/2011 07,02/07/2011 12,.010,86381.394000,6069.900,60.73,6069.900
02/07/2011 08,02/07/2011 13,.040,91371.882000,6107.000,244.31,6107.000
02/07/2011 09,02/07/2011 14,.040,90596.691000,6095.300,243.81,6095.300
02/07/2011 10,02/07/2011 15,.020,88774.752000,6132.500,122.66,6132.500
02/07/2011 11,02/07/2011 16,.020,87022.754000,6265.500,125.32,6265.500
02/07/2011 12,02/07/2011 17,.020,85352.356000,6250.400,125.01,6250.400
02/07/2011 13,02/07/2011 18,.010,83946.549000,6064.100,60.69,6064.100
02/07/2011 14,02/07/2011 19,.010,83111.449000,6257.900,62.58,6257.900
02/07/2011 15,02/07/2011 20,.000,82807.183000,6263.900,.00,6263.900
02/07/2011 16,02/07/2011 21,.000,83104.324000,6268.400,.00,6268.400
02/07/2011 17,02/07/2011 22,.000,84754.411000,5711.100,.00,5711.100
02/07/2011 18,02/07/2011 23,.020,88907.469000,5701.600,114.05,5701.600
02/07/2011 19,02/08/2011 00,.050,92031.132000,5517.800,275.91,5517.800
02/07/2011 20,02/08/2011 01,.040,91675.550000,5574.800,223.00,5574.800
02/07/2011 21,02/08/2011 02,.020,89912.731000,5593.500,111.88,5593.500
02/07/2011 22,02/08/2011 03,.010,86658.510000,5593.500,55.96,5593.500
02/07/2011 23,02/08/2011 04,.000,81544.567000,5617.800,.00,5617.800
02/07/2011 24,02/08/2011 05,.000,76265.860000,5607.900,.00,5607.900
02/08/2011 01,02/08/2011 06,.000,72409.727000,6453.600,.00,6453.600
02/08/2011 02,02/08/2011 07,.000,70557.766000,6534.100,.00,6534.100
02/08/2011 03,02/08/2011 08,.000,69979.078000,6399.600,.00,6399.600
02/08/2011 04,02/08/2011 09,.000,70252.762000,6392.900,.00,6392.900
02/08/2011 05,02/08/2011 10,.000,72182.541000,6404.000,.00,6404.000
02/08/2011 06,02/08/2011 11,.000,77406.746000,6229.000,.00,6229.000
02/08/2011 07,02/08/2011 12,.010,85915.609000,6607.800,66.08,6607.800
02/08/2011 08,02/08/2011 13,.020,90915.416000,6555.300,131.11,6555.300
02/08/2011 09,02/08/2011 14,.020,91172.949000,6586.700,131.75,6586.700
02/08/2011 10,02/08/2011 15,.020,90752.163000,6528.000,130.57,6528.000
02/08/2011 11,02/08/2011 16,.020,90358.411000,6603.500,132.08,6603.500
02/08/2011 12,02/08/2011 17,.020,89892.009000,6494.600,129.90,6494.600
02/08/2011 13,02/08/2011 18,.010,89277.042000,6331.400,63.34,6331.400
02/08/2011 14,02/08/2011 19,.010,88646.676000,6279.200,62.83,6279.200
02/08/2011 15,02/08/2011 20,.010,88404.268000,6263.400,62.68,6263.400
02/08/2011 16,02/08/2011 21,.000,88606.269000,6276.300,.00,6276.300
02/08/2011 17,02/08/2011 22,.010,90278.363000,6485.000,64.89,6485.000
02/08/2011 18,02/08/2011 23,.020,95168.015000,6541.400,130.82,6541.400
02/08/2011 19,02/09/2011 00,.250,100863.224000,5954.800,1488.77,5954.800
02/08/2011 20,02/09/2011 01,.050,101882.519000,6021.800,301.17,6021.800
02/08/2011 21,02/09/2011 02,.050,101114.016000,5802.500,290.19,5802.500
02/08/2011 22,02/09/2011 03,.020,98620.586000,5833.700,116.67,5833.700
02/08/2011 23,02/09/2011 04,.020,93747.908000,5943.000,118.87,5943.000
02/08/2011 24,02/09/2011 05,.010,88949.017000,5705.500,57.06,5705.500
02/09/2011 01,02/09/2011 06,.020,85771.614000,6422.700,128.46,6422.700
02/09/2011 02,02/09/2011 07,.020,84390.117000,6454.100,129.09,6454.100
02/09/2011 03,02/09/2011 08,.020,84288.845000,6442.200,128.85,6442.200
02/09/2011 04,02/09/2011 09,.010,84742.274000,6454.000,64.58,6454.000
02/09/2011 05,02/09/2011 10,.020,86799.599000,6550.200,131.03,6550.200
02/09/2011 06,02/09/2011 11,.020,91736.961000,6528.900,130.58,6528.900
02/09/2011 07,02/09/2011 12,.050,100026.478000,6343.800,317.34,6343.800
02/09/2011 08,02/09/2011 13,.090,103999.068000,6378.200,574.07,6378.200
02/09/2011 09,02/09/2011 14,.050,102642.025000,6331.900,316.69,6331.900
02/09/2011 10,02/09/2011 15,.020,100355.376000,6533.400,130.66,6533.400
02/09/2011 11,02/09/2011 16,.020,98313.944000,6687.900,133.74,6687.900
02/09/2011 12,02/09/2011 17,.020,96242.049000,6649.700,133.02,6649.700
02/09/2011 13,02/09/2011 18,.020,94231.409000,6643.000,132.87,6643.000
02/09/2011 14,02/09/2011 19,.010,93108.462000,6355.700,63.59,6355.700
02/09/2011 15,02/09/2011 20,.000,92714.994000,6498.400,.00,6498.400
02/09/2011 16,02/09/2011 21,.000,92999.907000,6522.700,.00,6522.700
02/09/2011 17,02/09/2011 22,.010,94684.762000,6085.900,60.89,6085.900
02/09/2011 18,02/09/2011 23,.050,98806.941000,5877.700,293.98,5877.700
02/09/2011 19,02/10/2011 00,.050,102481.818000,5882.600,294.28,5882.600
02/09/2011 20,02/10/2011 01,.050,102269.480000,5856.700,292.96,5856.700
02/09/2011 21,02/10/2011 02,.050,100549.974000,5738.600,287.02,5738.600
02/09/2011 22,02/10/2011 03,.020,97250.940000,5907.000,118.12,5907.000
02/09/2011 23,02/10/2011 04,.040,92011.849000,5889.100,235.56,5889.100
02/09/2011 24,02/10/2011 05,.020,86612.080000,5937.300,118.76,5937.300
02/10/2011 01,02/10/2011 06,.020,82869.200000,6954.800,139.09,6954.800
02/10/2011 02,02/10/2011 07,.020,81364.911000,6982.900,139.68,6982.900
02/10/2011 03,02/10/2011 08,.020,80821.768000,6982.700,139.66,6982.700
02/10/2011 04,02/10/2011 09,.020,81383.097000,6937.700,138.75,6937.700
02/10/2011 05,02/10/2011 10,.020,83375.432000,6952.700,139.07,6952.700
02/10/2011 06,02/10/2011 11,.040,88548.327000,6848.400,273.92,6848.400
02/10/2011 07,02/10/2011 12,.050,96922.478000,6804.700,340.31,6804.700
02/10/2011 08,02/10/2011 13,.080,101729.734000,6820.500,545.66,6820.500
02/10/2011 09,02/10/2011 14,.080,101477.259000,6820.400,545.62,6820.400
02/10/2011 10,02/10/2011 15,.020,99461.579000,7007.400,140.15,7007.400
02/10/2011 11,02/10/2011 16,.020,97461.957000,7044.600,140.89,7044.600
02/10/2011 12,02/10/2011 17,.020,95522.930000,6945.200,138.91,6945.200
02/10/2011 13,02/10/2011 18,.020,93616.215000,6982.600,139.67,6982.600
02/10/2011 14,02/10/2011 19,.020,91894.158000,6950.900,139.01,6950.900
02/10/2011 15,02/10/2011 20,.020,90317.517000,6950.800,139.03,6950.800
02/10/2011 16,02/10/2011 21,.010,89368.155000,6920.700,69.21,6920.700
02/10/2011 17,02/10/2011 22,.020,90331.922000,6460.800,129.24,6460.800
02/10/2011 18,02/10/2011 23,.050,95047.401000,6378.900,319.06,6378.900
02/10/2011 19,02/11/2011 00,.050,101337.355000,6393.000,319.73,6393.000
02/10/2011 20,02/11/2011 01,.050,102603.066000,6377.600,318.93,6377.600
02/10/2011 21,02/11/2011 02,.050,101964.625000,6291.000,314.60,6291.000
02/10/2011 22,02/11/2011 03,.040,99469.551000,6329.500,253.18,6329.500
02/10/2011 23,02/11/2011 04,.020,94722.531000,6385.500,127.70,6385.500
02/10/2011 24,02/11/2011 05,.020,90043.491000,6150.000,123.01,6150.000
02/11/2011 01,02/11/2011 06,.020,86893.547000,6368.000,127.35,6368.000
02/11/2011 02,02/11/2011 07,.020,85613.623000,6368.000,127.36,6368.000
02/11/2011 03,02/11/2011 08,.020,85308.312000,6367.900,127.36,6367.900
02/11/2011 04,02/11/2011 09,.020,86275.725000,6337.700,126.76,6337.700
02/11/2011 05,02/11/2011 10,.020,88283.769000,6438.000,128.76,6438.000
02/11/2011 06,02/11/2011 11,.020,93472.615000,6478.600,129.58,6478.600
02/11/2011 07,02/11/2011 12,.050,101758.749000,6518.000,326.01,6518.000
02/11/2011 08,02/11/2011 13,.050,105446.104000,6443.600,322.24,6443.600
02/11/2011 09,02/11/2011 14,.040,103031.489000,6550.800,262.02,6550.800
02/11/2011 10,02/11/2011 15,.020,99548.190000,6671.900,133.42,6671.900
02/11/2011 11,02/11/2011 16,.020,95775.710000,6738.000,134.78,6738.000
02/11/2011 12,02/11/2011 17,.020,92779.696000,6668.800,133.38,6668.800
02/11/2011 13,02/11/2011 18,.000,89655.598000,6664.300,.00,6664.300
02/11/2011 14,02/11/2011 19,.000,87457.428000,6652.700,.00,6652.700
02/11/2011 15,02/11/2011 20,.000,85651.771000,6751.400,.00,6751.400
02/11/2011 16,02/11/2011 21,.000,84537.084000,6614.800,.00,6614.800
02/11/2011 17,02/11/2011 22,.000,85141.950000,6755.000,.00,6755.000
02/11/2011 18,02/11/2011 23,.010,88678.954000,6139.900,61.41,6139.900
02/11/2011 19,02/12/2011 00,.040,93466.047000,6051.800,242.06,6051.800
02/11/2011 20,02/12/2011 01,.020,93679.526000,6270.900,125.42,6270.900
02/11/2011 21,02/12/2011 02,.020,92786.293000,6169.000,123.40,6169.000
02/11/2011 22,02/12/2011 03,.020,90781.970000,6223.900,124.47,6223.900
02/11/2011 23,02/12/2011 04,.010,87329.836000,6223.700,62.25,6223.700
02/11/2011 24,02/12/2011 05,.000,83019.948000,6187.400,.00,6187.400
02/12/2011 01,02/12/2011 06,.020,79866.952000,5232.500,104.66,5232.500
02/12/2011 02,02/12/2011 07,.020,78085.389000,5314.700,106.30,5314.700
02/12/2011 03,02/12/2011 08,.020,77354.453000,5158.700,103.18,5158.700
02/12/2011 04,02/12/2011 09,.010,77235.390000,5021.900,50.24,5021.900
02/12/2011 05,02/12/2011 10,.010,78000.542000,5164.600,51.64,5164.600
02/12/2011 06,02/12/2011 11,.020,79675.192000,5308.600,106.19,5308.600
02/12/2011 07,02/12/2011 12,.040,82499.764000,5412.800,216.53,5412.800
02/12/2011 08,02/12/2011 13,.050,84666.431000,5304.800,265.33,5304.800
02/12/2011 09,02/12/2011 14,.050,86807.722000,5382.701,269.20,5382.701
02/12/2011 10,02/12/2011 15,.040,86962.563000,5480.400,219.26,5480.400
02/12/2011 11,02/12/2011 16,.020,85849.387000,5592.600,111.87,5592.600
02/12/2011 12,02/12/2011 17,.020,84136.110000,5607.600,112.17,5607.600
02/12/2011 13,02/12/2011 18,.020,82006.862000,5548.500,110.98,5548.500
02/12/2011 14,02/12/2011 19,.000,79366.467000,5405.600,.00,5405.600
02/12/2011 15,02/12/2011 20,.000,77498.933000,5451.500,.00,5451.500
02/12/2011 16,02/12/2011 21,.000,76472.490000,5426.000,.00,5426.000
02/12/2011 17,02/12/2011 22,.010,77305.644000,5564.400,55.61,5564.400
02/12/2011 18,02/12/2011 23,.020,80677.333000,5569.700,111.40,5569.700
02/12/2011 19,02/13/2011 00,.040,85729.287000,5493.600,219.75,5493.600
02/12/2011 20,02/13/2011 01,.020,85944.211000,5632.500,112.67,5632.500
02/12/2011 21,02/13/2011 02,.020,85083.027000,5632.700,112.66,5632.700
02/12/2011 22,02/13/2011 03,.020,83346.246000,5626.400,112.55,5626.400
02/12/2011 23,02/13/2011 04,.010,80219.762000,5440.300,54.41,5440.300
02/12/2011 24,02/13/2011 05,.000,76695.483000,5401.600,.00,5401.600
02/13/2011 01,02/13/2011 06,.010,73645.028000,5358.000,53.61,5358.000
02/13/2011 02,02/13/2011 07,.010,71777.939000,5410.400,54.11,5410.400
02/13/2011 03,02/13/2011 08,.010,70904.351000,5410.500,54.09,5410.500
02/13/2011 04,02/13/2011 09,.010,70672.370000,5410.900,54.16,5410.900
02/13/2011 05,02/13/2011 10,.010,70924.003000,5471.000,54.72,5471.000
02/13/2011 06,02/13/2011 11,.010,72107.376000,5470.500,54.69,5470.500
02/13/2011 07,02/13/2011 12,.020,74333.218000,5376.500,107.54,5376.500
02/13/2011 08,02/13/2011 13,.020,76422.819000,5332.500,106.66,5332.500
02/13/2011 09,02/13/2011 14,.020,78292.862000,5435.700,108.72,5435.700
02/13/2011 10,02/13/2011 15,.020,78782.442000,5332.600,106.66,5332.600
02/13/2011 11,02/13/2011 16,.020,77541.085000,5470.500,109.43,5470.500
02/13/2011 12,02/13/2011 17,.010,75896.083000,5470.300,54.69,5470.300
02/13/2011 13,02/13/2011 18,.010,74174.974000,5470.900,54.67,5470.900
02/13/2011 14,02/13/2011 19,.010,72912.968000,5410.600,54.21,5410.600
02/13/2011 15,02/13/2011 20,.000,71481.773000,5421.700,.00,5421.700
02/13/2011 16,02/13/2011 21,.000,71133.787000,5409.400,.00,5409.400
02/13/2011 17,02/13/2011 22,.010,71989.292000,5409.700,54.14,5409.700
02/13/2011 18,02/13/2011 23,.020,75368.278000,5409.200,108.19,5409.200
02/13/2011 19,02/14/2011 00,.050,80692.774000,5229.800,261.57,5229.800
02/13/2011 20,02/14/2011 01,.020,81879.685000,5409.300,108.20,5409.300
02/13/2011 21,02/14/2011 02,.020,81005.381000,5409.300,108.20,5409.300
02/13/2011 22,02/14/2011 03,.020,78533.889000,5409.300,108.19,5409.300
02/13/2011 23,02/14/2011 04,.010,74494.755000,5469.000,54.78,5469.000
02/13/2011 24,02/14/2011 05,.010,70453.626000,5432.800,54.32,5432.800
02/14/2011 01,02/14/2011 06,.000,67078.186000,5982.600,.00,5982.600
02/14/2011 02,02/14/2011 07,.000,65341.675000,5941.100,.00,5941.100
02/14/2011 03,02/14/2011 08,.000,64785.311000,6044.200,.00,6044.200
02/14/2011 04,02/14/2011 09,.000,65136.122000,5963.700,.00,5963.700
02/14/2011 05,02/14/2011 10,.000,66906.339000,5901.700,.00,5901.700
02/14/2011 06,02/14/2011 11,.000,71879.442000,5904.100,.00,5904.100
02/14/2011 07,02/14/2011 12,.010,80227.531000,5875.800,58.72,5875.800
02/14/2011 08,02/14/2011 13,.040,84217.865000,6079.000,243.19,6079.000
02/14/2011 09,02/14/2011 14,.010,83900.491000,5916.200,59.16,5916.200
02/14/2011 10,02/14/2011 15,.020,82933.370000,6017.000,120.35,6017.000
02/14/2011 11,02/14/2011 16,.020,82181.619000,6001.100,120.03,6001.100
02/14/2011 12,02/14/2011 17,.010,80703.114000,5985.800,59.86,5985.800
02/14/2011 13,02/14/2011 18,.010,79833.416000,5911.100,59.12,5911.100
02/14/2011 14,02/14/2011 19,.000,79009.438000,5918.400,.00,5918.400
02/14/2011 15,02/14/2011 20,.000,78153.366000,5924.900,.00,5924.900
02/14/2011 16,02/14/2011 21,.000,77732.620000,5984.200,.00,5984.200
02/14/2011 17,02/14/2011 22,.000,78568.781000,5983.300,.00,5983.300
02/14/2011 18,02/14/2011 23,.020,81664.330000,6023.200,120.46,6023.200
02/14/2011 19,02/15/2011 00,.050,86265.779000,5898.301,295.00,5898.301
02/14/2011 20,02/15/2011 01,.050,86878.224000,5423.600,271.25,5423.600
02/14/2011 21,02/15/2011 02,.020,85618.988000,5354.700,107.10,5354.700
02/14/2011 22,02/15/2011 03,.020,83031.911000,5231.100,104.63,5231.100
02/14/2011 23,02/15/2011 04,.000,78441.410000,5239.600,.00,5239.600
