Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2011" ,Report Creation Timestamp (EPT):, 11/03/2012 05:12:49 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/03/2011 16,09/03/2011 20,.800,110484.218000,6308.400,5046.72,6308.400
09/03/2011 17,09/03/2011 21,1.000,110617.202000,6304.099,6304.10,6304.099
09/03/2011 18,09/03/2011 22,.500,109481.467000,6172.300,3086.15,6172.300
09/03/2011 19,09/03/2011 23,.050,106735.128000,6092.100,304.75,6092.100
09/03/2011 20,09/04/2011 00,.050,104003.993000,6123.200,306.28,6123.200
09/03/2011 21,09/04/2011 01,.050,103508.396000,6131.401,306.75,6131.401
09/03/2011 22,09/04/2011 02,.020,99363.902000,6176.700,123.55,6176.700
09/03/2011 23,09/04/2011 03,.010,93041.530000,6202.800,62.07,6202.800
09/03/2011 24,09/04/2011 04,.000,86139.925000,6435.100,.00,6435.100
09/04/2011 01,09/04/2011 05,.000,79696.640000,5839.400,.00,5839.400
09/04/2011 02,09/04/2011 06,.000,74821.795000,5810.200,.00,5810.200
09/04/2011 03,09/04/2011 07,.000,71336.444000,5842.900,.00,5842.900
09/04/2011 04,09/04/2011 08,.000,68941.066000,5920.500,.00,5920.500
09/04/2011 05,09/04/2011 09,.000,67600.422000,6044.500,.00,6044.500
09/04/2011 06,09/04/2011 10,.000,67386.550000,6000.500,.00,6000.500
09/04/2011 07,09/04/2011 11,.000,68157.239000,5930.500,.00,5930.500
09/04/2011 08,09/04/2011 12,.000,69378.870000,5829.800,.00,5829.800
09/04/2011 09,09/04/2011 13,.000,73881.119000,5726.700,.00,5726.700
09/04/2011 10,09/04/2011 14,.000,79618.597000,5740.400,.00,5740.400
09/04/2011 11,09/04/2011 15,.010,85071.387000,5731.600,57.33,5731.600
09/04/2011 12,09/04/2011 16,.020,89984.108000,5782.500,115.66,5782.500
09/04/2011 13,09/04/2011 17,.040,94658.800000,5745.300,229.84,5745.300
09/04/2011 14,09/04/2011 18,.050,97638.135000,5547.100,277.50,5547.100
09/04/2011 15,09/04/2011 19,.050,99171.242000,5514.200,275.86,5514.200
09/04/2011 16,09/04/2011 20,.050,99598.507000,5428.100,271.49,5428.100
09/04/2011 17,09/04/2011 21,.050,99424.413000,5483.200,274.22,5483.200
09/04/2011 18,09/04/2011 22,.050,98529.496000,5461.000,273.15,5461.000
09/04/2011 19,09/04/2011 23,.040,96046.764000,5616.200,224.62,5616.200
09/04/2011 20,09/05/2011 00,.020,94138.167000,5789.600,115.80,5789.600
09/04/2011 21,09/05/2011 01,.020,94111.217000,5789.500,115.79,5789.500
09/04/2011 22,09/05/2011 02,.010,90833.570000,5714.700,57.25,5714.700
09/04/2011 23,09/05/2011 03,.000,85700.874000,5694.100,.00,5694.100
09/04/2011 24,09/05/2011 04,.000,79567.523000,5944.100,.00,5944.100
09/05/2011 01,09/05/2011 05,.000,73956.072000,4683.300,.00,4683.300
09/05/2011 02,09/05/2011 06,.000,69642.094000,4771.600,.00,4771.600
09/05/2011 03,09/05/2011 07,.000,66852.856000,4771.500,.00,4771.500
09/05/2011 04,09/05/2011 08,.000,64972.657000,4771.500,.00,4771.500
09/05/2011 05,09/05/2011 09,.000,64451.066000,4763.800,.00,4763.800
09/05/2011 06,09/05/2011 10,.000,65103.012000,4776.500,.00,4776.500
09/05/2011 07,09/05/2011 11,.000,66513.181000,4775.500,.00,4775.500
09/05/2011 08,09/05/2011 12,.000,67739.167000,4773.900,.00,4773.900
09/05/2011 09,09/05/2011 13,.000,71859.505000,4785.500,.00,4785.500
09/05/2011 10,09/05/2011 14,.000,77613.996000,4696.700,.00,4696.700
09/05/2011 11,09/05/2011 15,.000,82492.969000,4719.000,.00,4719.000
09/05/2011 12,09/05/2011 16,.000,85799.777000,4726.400,.00,4726.400
09/05/2011 13,09/05/2011 17,.000,87471.812000,4799.900,.00,4799.900
09/05/2011 14,09/05/2011 18,.010,87891.190000,4682.400,46.85,4682.400
09/05/2011 15,09/05/2011 19,.010,88182.794000,4688.100,46.88,4688.100
09/05/2011 16,09/05/2011 20,.010,88159.928000,4690.800,46.93,4690.800
09/05/2011 17,09/05/2011 21,.010,88220.638000,4696.600,46.99,4696.600
09/05/2011 18,09/05/2011 22,.010,88033.518000,4704.300,47.06,4704.300
09/05/2011 19,09/05/2011 23,.000,87281.183000,4707.900,.00,4707.900
09/05/2011 20,09/06/2011 00,.000,87977.391000,4757.400,.00,4757.400
09/05/2011 21,09/06/2011 01,.000,89195.137000,4719.600,.00,4719.600
09/05/2011 22,09/06/2011 02,.000,85861.386000,4767.000,.00,4767.000
09/05/2011 23,09/06/2011 03,.000,79827.271000,4773.700,.00,4773.700
09/05/2011 24,09/06/2011 04,.000,73210.447000,4772.800,.00,4772.800
09/06/2011 01,09/06/2011 05,.000,68189.445000,5082.800,.00,5082.800
09/06/2011 02,09/06/2011 06,.000,64910.204000,5093.400,.00,5093.400
09/06/2011 03,09/06/2011 07,.000,62994.516000,5093.400,.00,5093.400
09/06/2011 04,09/06/2011 08,.000,62130.212000,5093.400,.00,5093.400
09/06/2011 05,09/06/2011 09,.000,62763.946000,5089.700,.00,5089.700
09/06/2011 06,09/06/2011 10,.000,66704.037000,5178.400,.00,5178.400
09/06/2011 07,09/06/2011 11,.000,74836.187000,6018.400,.00,6018.400
09/06/2011 08,09/06/2011 12,.000,80133.532000,6172.500,.00,6172.500
09/06/2011 09,09/06/2011 13,.000,82768.174000,6091.100,.00,6091.100
09/06/2011 10,09/06/2011 14,.000,84814.960000,6201.400,.00,6201.400
09/06/2011 11,09/06/2011 15,.000,86787.573000,6104.500,.00,6104.500
09/06/2011 12,09/06/2011 16,.000,87771.163000,6163.200,.00,6163.200
09/06/2011 13,09/06/2011 17,.000,88216.888000,6010.000,.00,6010.000
09/06/2011 14,09/06/2011 18,.000,88444.932000,6080.300,.00,6080.300
09/06/2011 15,09/06/2011 19,.000,88143.699000,6050.100,.00,6050.100
09/06/2011 16,09/06/2011 20,.000,87461.535000,6084.200,.00,6084.200
09/06/2011 17,09/06/2011 21,.000,87067.799000,6090.900,.00,6090.900
09/06/2011 18,09/06/2011 22,.000,86835.982000,6062.500,.00,6062.500
09/06/2011 19,09/06/2011 23,.000,86307.768000,5248.800,.00,5248.800
09/06/2011 20,09/07/2011 00,.000,86829.170000,4866.200,.00,4866.200
09/06/2011 21,09/07/2011 01,.000,87492.485000,4690.600,.00,4690.600
09/06/2011 22,09/07/2011 02,.000,84129.105000,4590.200,.00,4590.200
09/06/2011 23,09/07/2011 03,.000,78187.846000,4513.400,.00,4513.400
09/06/2011 24,09/07/2011 04,.000,72053.928000,4513.400,.00,4513.400
09/07/2011 01,09/07/2011 05,.000,67558.612000,5249.900,.00,5249.900
09/07/2011 02,09/07/2011 06,.000,64715.542000,5280.900,.00,5280.900
09/07/2011 03,09/07/2011 07,.000,63207.430000,5280.500,.00,5280.500
09/07/2011 04,09/07/2011 08,.000,62605.177000,5349.800,.00,5349.800
09/07/2011 05,09/07/2011 09,.000,63451.108000,5285.100,.00,5285.100
09/07/2011 06,09/07/2011 10,.000,67591.739000,5349.800,.00,5349.800
09/07/2011 07,09/07/2011 11,.000,75721.904000,6193.100,.00,6193.100
09/07/2011 08,09/07/2011 12,.000,81002.952000,6470.500,.00,6470.500
09/07/2011 09,09/07/2011 13,.000,84008.874000,6167.500,.00,6167.500
09/07/2011 10,09/07/2011 14,.000,86712.668000,6359.200,.00,6359.200
09/07/2011 11,09/07/2011 15,.000,89009.686000,6323.400,.00,6323.400
09/07/2011 12,09/07/2011 16,.000,90738.418000,6351.700,.00,6351.700
09/07/2011 13,09/07/2011 17,.010,91657.954000,6335.800,63.37,6335.800
09/07/2011 14,09/07/2011 18,.010,92344.003000,6326.600,63.34,6326.600
09/07/2011 15,09/07/2011 19,.010,92618.221000,6342.700,63.49,6342.700
09/07/2011 16,09/07/2011 20,.010,92594.528000,6332.500,63.37,6332.500
09/07/2011 17,09/07/2011 21,.010,92783.190000,6331.600,63.36,6331.600
09/07/2011 18,09/07/2011 22,.010,92711.819000,6328.900,63.34,6328.900
09/07/2011 19,09/07/2011 23,.010,91741.437000,5489.900,54.95,5489.900
09/07/2011 20,09/08/2011 00,.010,92276.060000,5021.600,50.29,5021.600
09/07/2011 21,09/08/2011 01,.010,93314.080000,4828.900,48.35,4828.900
09/07/2011 22,09/08/2011 02,.000,89664.518000,4981.600,.00,4981.600
09/07/2011 23,09/08/2011 03,.000,83355.428000,4941.900,.00,4941.900
09/07/2011 24,09/08/2011 04,.000,76702.781000,4979.800,.00,4979.800
09/08/2011 01,09/08/2011 05,.000,71384.593000,5792.400,.00,5792.400
09/08/2011 02,09/08/2011 06,.000,67975.222000,5626.300,.00,5626.300
09/08/2011 03,09/08/2011 07,.000,66123.171000,5633.200,.00,5633.200
09/08/2011 04,09/08/2011 08,.000,65157.622000,5608.200,.00,5608.200
09/08/2011 05,09/08/2011 09,.000,65954.000000,5633.200,.00,5633.200
09/08/2011 06,09/08/2011 10,.000,69863.663000,5620.900,.00,5620.900
09/08/2011 07,09/08/2011 11,.000,78037.263000,6304.300,.00,6304.300
09/08/2011 08,09/08/2011 12,.000,82990.304000,6662.200,.00,6662.200
09/08/2011 09,09/08/2011 13,.000,85768.477000,6639.500,.00,6639.500
09/08/2011 10,09/08/2011 14,.000,88194.312000,6588.700,.00,6588.700
09/08/2011 11,09/08/2011 15,.000,90250.816000,6529.000,.00,6529.000
09/08/2011 12,09/08/2011 16,.000,91896.326000,6509.400,.00,6509.400
09/08/2011 13,09/08/2011 17,.010,93123.692000,6456.100,64.61,6456.100
09/08/2011 14,09/08/2011 18,.020,94243.488000,6501.000,130.04,6501.000
09/08/2011 15,09/08/2011 19,.020,94443.089000,6501.000,130.04,6501.000
09/08/2011 16,09/08/2011 20,.020,94345.514000,6501.000,130.04,6501.000
09/08/2011 17,09/08/2011 21,.020,94641.284000,6507.000,130.16,6507.000
09/08/2011 18,09/08/2011 22,.020,94333.454000,6026.600,120.54,6026.600
09/08/2011 19,09/08/2011 23,.010,93415.392000,5175.500,51.78,5175.500
09/08/2011 20,09/09/2011 00,.010,93987.721000,5206.200,52.08,5206.200
09/08/2011 21,09/09/2011 01,.000,95426.774000,5020.600,.00,5020.600
09/08/2011 22,09/09/2011 02,.000,91655.725000,5118.400,.00,5118.400
09/08/2011 23,09/09/2011 03,.000,85410.363000,5488.300,.00,5488.300
09/08/2011 24,09/09/2011 04,.000,78558.897000,5095.300,.00,5095.300
09/09/2011 01,09/09/2011 05,.000,72881.872000,5571.400,.00,5571.400
09/09/2011 02,09/09/2011 06,.000,69213.911000,5807.100,.00,5807.100
09/09/2011 03,09/09/2011 07,.000,67322.022000,5568.900,.00,5568.900
09/09/2011 04,09/09/2011 08,.000,66053.459000,5571.400,.00,5571.400
09/09/2011 05,09/09/2011 09,.000,66738.847000,5571.400,.00,5571.400
09/09/2011 06,09/09/2011 10,.000,70502.692000,5567.800,.00,5567.800
09/09/2011 07,09/09/2011 11,.000,78377.553000,6392.200,.00,6392.200
09/09/2011 08,09/09/2011 12,.000,83707.882000,6549.200,.00,6549.200
09/09/2011 09,09/09/2011 13,.000,86924.966000,6539.400,.00,6539.400
09/09/2011 10,09/09/2011 14,.000,89619.168000,6521.000,.00,6521.000
09/09/2011 11,09/09/2011 15,.000,92368.512000,6478.900,.00,6478.900
09/09/2011 12,09/09/2011 16,.010,94612.062000,6491.900,64.94,6491.900
09/09/2011 13,09/09/2011 17,.020,96613.831000,6460.200,129.21,6460.200
09/09/2011 14,09/09/2011 18,.020,98681.157000,6456.600,129.12,6456.600
09/09/2011 15,09/09/2011 19,.020,100270.355000,6461.700,129.23,6461.700
09/09/2011 16,09/09/2011 20,.020,101140.438000,6461.700,129.22,6461.700
09/09/2011 17,09/09/2011 21,.020,101777.152000,6491.700,129.83,6491.700
09/09/2011 18,09/09/2011 22,.020,100846.455000,6041.600,120.83,6041.600
09/09/2011 19,09/09/2011 23,.010,97869.749000,5081.900,50.84,5081.900
09/09/2011 20,09/10/2011 00,.010,95768.544000,5182.000,51.86,5182.000
09/09/2011 21,09/10/2011 01,.010,96030.859000,5031.900,50.37,5031.900
09/09/2011 22,09/10/2011 02,.000,92365.025000,5002.400,.00,5002.400
09/09/2011 23,09/10/2011 03,.000,86610.109000,5103.300,.00,5103.300
09/09/2011 24,09/10/2011 04,.000,79854.985000,5096.700,.00,5096.700
09/10/2011 01,09/10/2011 05,.000,73710.338000,5467.100,.00,5467.100
09/10/2011 02,09/10/2011 06,.000,69432.080000,5216.500,.00,5216.500
09/10/2011 03,09/10/2011 07,.000,66740.229000,5215.400,.00,5215.400
09/10/2011 04,09/10/2011 08,.000,65033.626000,5216.100,.00,5216.100
09/10/2011 05,09/10/2011 09,.000,64380.284000,5468.700,.00,5468.700
09/10/2011 06,09/10/2011 10,.000,65166.208000,5204.400,.00,5204.400
09/10/2011 07,09/10/2011 11,.000,67184.867000,5471.600,.00,5471.600
09/10/2011 08,09/10/2011 12,.000,69909.688000,5208.900,.00,5208.900
09/10/2011 09,09/10/2011 13,.000,74958.297000,5195.800,.00,5195.800
09/10/2011 10,09/10/2011 14,.000,80527.007000,5195.100,.00,5195.100
09/10/2011 11,09/10/2011 15,.010,84940.392000,5166.100,51.69,5166.100
09/10/2011 12,09/10/2011 16,.020,88456.239000,5146.800,102.97,5146.800
09/10/2011 13,09/10/2011 17,.020,90919.885000,5156.700,103.17,5156.700
09/10/2011 14,09/10/2011 18,.040,92540.055000,5109.400,204.39,5109.400
09/10/2011 15,09/10/2011 19,.020,93588.256000,5160.700,103.26,5160.700
09/10/2011 16,09/10/2011 20,.020,94130.810000,5160.600,103.26,5160.600
09/10/2011 17,09/10/2011 21,.020,94492.778000,5160.700,103.26,5160.700
09/10/2011 18,09/10/2011 22,.040,93849.437000,5124.000,204.93,5124.000
09/10/2011 19,09/10/2011 23,.010,91659.600000,5100.800,51.02,5100.800
09/10/2011 20,09/11/2011 00,.020,90480.488000,5150.700,103.06,5150.700
09/10/2011 21,09/11/2011 01,.020,90748.287000,5150.800,103.05,5150.800
09/10/2011 22,09/11/2011 02,.000,87250.432000,5131.500,.00,5131.500
09/10/2011 23,09/11/2011 03,.000,81942.759000,5231.300,.00,5231.300
09/10/2011 24,09/11/2011 04,.000,75767.846000,5106.500,.00,5106.500
09/11/2011 01,09/11/2011 05,.000,70279.771000,4973.800,.00,4973.800
09/11/2011 02,09/11/2011 06,.000,66343.840000,4973.400,.00,4973.400
09/11/2011 03,09/11/2011 07,.000,63524.425000,4966.000,.00,4966.000
09/11/2011 04,09/11/2011 08,.000,61877.729000,4918.100,.00,4918.100
09/11/2011 05,09/11/2011 09,.000,61059.886000,4885.000,.00,4885.000
09/11/2011 06,09/11/2011 10,.000,61340.212000,4975.100,.00,4975.100
09/11/2011 07,09/11/2011 11,.000,62368.197000,4963.900,.00,4963.900
09/11/2011 08,09/11/2011 12,.000,63991.240000,4974.700,.00,4974.700
09/11/2011 09,09/11/2011 13,.000,68281.750000,4988.800,.00,4988.800
09/11/2011 10,09/11/2011 14,.000,73559.296000,4976.000,.00,4976.000
09/11/2011 11,09/11/2011 15,.000,78116.457000,4979.400,.00,4979.400
09/11/2011 12,09/11/2011 16,.000,82063.275000,5084.800,.00,5084.800
09/11/2011 13,09/11/2011 17,.000,85564.700000,5070.900,.00,5070.900
09/11/2011 14,09/11/2011 18,.000,87965.126000,4871.700,.00,4871.700
09/11/2011 15,09/11/2011 19,.000,89638.979000,4919.800,.00,4919.800
09/11/2011 16,09/11/2011 20,.010,90388.167000,4898.700,48.98,4898.700
09/11/2011 17,09/11/2011 21,.010,91133.210000,4899.300,48.98,4899.300
09/11/2011 18,09/11/2011 22,.010,91445.111000,4902.700,49.08,4902.700
09/11/2011 19,09/11/2011 23,.000,90252.917000,5007.500,.00,5007.500
09/11/2011 20,09/12/2011 00,.010,90067.418000,4867.800,48.68,4867.800
09/11/2011 21,09/12/2011 01,.020,91018.255000,4884.300,97.70,4884.300
09/11/2011 22,09/12/2011 02,.000,87121.588000,4972.400,.00,4972.400
09/11/2011 23,09/12/2011 03,.000,81263.803000,4967.400,.00,4967.400
09/11/2011 24,09/12/2011 04,.000,74742.105000,4975.000,.00,4975.000
09/12/2011 01,09/12/2011 05,.000,69506.296000,5737.500,.00,5737.500
09/12/2011 02,09/12/2011 06,.000,65848.243000,5737.500,.00,5737.500
09/12/2011 03,09/12/2011 07,.000,64055.665000,5737.500,.00,5737.500
09/12/2011 04,09/12/2011 08,.000,63165.092000,5737.500,.00,5737.500
09/12/2011 05,09/12/2011 09,.000,63959.773000,5737.500,.00,5737.500
09/12/2011 06,09/12/2011 10,.000,67924.765000,5737.600,.00,5737.600
09/12/2011 07,09/12/2011 11,.000,76176.177000,6445.200,.00,6445.200
09/12/2011 08,09/12/2011 12,.000,80862.919000,6678.000,.00,6678.000
09/12/2011 09,09/12/2011 13,.010,84506.302000,6674.100,66.76,6674.100
09/12/2011 10,09/12/2011 14,.040,88589.443000,6657.600,266.28,6657.600
09/12/2011 11,09/12/2011 15,.040,93150.351000,6570.300,262.75,6570.300
09/12/2011 12,09/12/2011 16,.040,96857.536000,6479.000,259.11,6479.000
09/12/2011 13,09/12/2011 17,.040,100328.562000,6558.300,262.28,6558.300
09/12/2011 14,09/12/2011 18,.080,104114.164000,6485.200,518.79,6485.200
09/12/2011 15,09/12/2011 19,.400,106448.274000,6540.300,2616.12,6540.300
09/12/2011 16,09/12/2011 20,1.000,107799.936000,6499.699,6499.71,6499.699
09/12/2011 17,09/12/2011 21,1.000,108708.585000,6478.600,6478.59,6478.600
09/12/2011 18,09/12/2011 22,.080,107807.574000,6432.400,514.67,6432.400
09/12/2011 19,09/12/2011 23,.050,104779.725000,6048.900,302.51,6048.900
09/12/2011 20,09/13/2011 00,.050,102980.526000,6032.000,301.76,6032.000
09/12/2011 21,09/13/2011 01,.050,103073.760000,5869.000,293.58,5869.000
09/12/2011 22,09/13/2011 02,.050,97597.838000,5874.000,293.86,5874.000
09/12/2011 23,09/13/2011 03,.000,89191.691000,6005.900,.00,6005.900
09/12/2011 24,09/13/2011 04,.000,81018.614000,5900.200,.00,5900.200
09/13/2011 01,09/13/2011 05,.000,74302.811000,6540.800,.00,6540.800
09/13/2011 02,09/13/2011 06,.000,70258.835000,6894.700,.00,6894.700
09/13/2011 03,09/13/2011 07,.000,67587.151000,6932.000,.00,6932.000
09/13/2011 04,09/13/2011 08,.000,66245.617000,6855.000,.00,6855.000
09/13/2011 05,09/13/2011 09,.000,66658.250000,6890.600,.00,6890.600
09/13/2011 06,09/13/2011 10,.000,70389.243000,6864.100,.00,6864.100
09/13/2011 07,09/13/2011 11,.000,78351.702000,6837.400,.00,6837.400
09/13/2011 08,09/13/2011 12,.000,82919.800000,7040.500,.00,7040.500
09/13/2011 09,09/13/2011 13,.010,86481.090000,7048.900,70.54,7048.900
09/13/2011 10,09/13/2011 14,.020,90620.379000,7041.800,140.82,7041.800
09/13/2011 11,09/13/2011 15,.020,95167.124000,6878.300,137.56,6878.300
09/13/2011 12,09/13/2011 16,.020,98941.624000,6870.800,137.41,6870.800
09/13/2011 13,09/13/2011 17,.080,102603.274000,6913.700,553.13,6913.700
09/13/2011 14,09/13/2011 18,.800,105885.012000,6850.400,5480.32,6850.400
09/13/2011 15,09/13/2011 19,1.000,108287.567000,6688.699,6688.70,6688.699
09/13/2011 16,09/13/2011 20,1.000,109865.781000,6562.499,6562.50,6562.499
09/13/2011 17,09/13/2011 21,1.000,110721.984000,6630.699,6630.71,6630.699
09/13/2011 18,09/13/2011 22,1.000,109521.048000,6415.899,6415.90,6415.899
09/13/2011 19,09/13/2011 23,.050,105883.194000,6333.600,316.84,6333.600
09/13/2011 20,09/14/2011 00,.080,103768.733000,6438.300,515.05,6438.300
09/13/2011 21,09/14/2011 01,.050,103873.975000,6199.600,310.12,6199.600
09/13/2011 22,09/14/2011 02,.020,98144.175000,6317.300,126.33,6317.300
09/13/2011 23,09/14/2011 03,.010,89709.187000,6307.700,63.13,6307.700
09/13/2011 24,09/14/2011 04,.000,81537.131000,6330.200,.00,6330.200
09/14/2011 01,09/14/2011 05,.000,74820.784000,6683.700,.00,6683.700
09/14/2011 02,09/14/2011 06,.000,70771.230000,6703.200,.00,6703.200
09/14/2011 03,09/14/2011 07,.000,68110.437000,6722.900,.00,6722.900
09/14/2011 04,09/14/2011 08,.000,66553.218000,6703.100,.00,6703.100
09/14/2011 05,09/14/2011 09,.000,66745.267000,6656.500,.00,6656.500
09/14/2011 06,09/14/2011 10,.000,70532.847000,6642.600,.00,6642.600
09/14/2011 07,09/14/2011 11,.000,78432.905000,6167.600,.00,6167.600
09/14/2011 08,09/14/2011 12,.000,82902.548000,6606.700,.00,6606.700
09/14/2011 09,09/14/2011 13,.010,86305.302000,6764.300,67.69,6764.300
09/14/2011 10,09/14/2011 14,.010,90217.403000,6724.100,67.27,6724.100
09/14/2011 11,09/14/2011 15,.040,94343.074000,6559.300,262.33,6559.300
09/14/2011 12,09/14/2011 16,.040,97896.604000,6769.700,270.77,6769.700
09/14/2011 13,09/14/2011 17,.040,100908.731000,6799.100,271.96,6799.100
09/14/2011 14,09/14/2011 18,.050,104154.907000,6772.400,338.75,6772.400
09/14/2011 15,09/14/2011 19,.250,106365.657000,6690.600,1672.75,6690.600
09/14/2011 16,09/14/2011 20,.250,107387.119000,6701.100,1675.43,6701.100
09/14/2011 17,09/14/2011 21,.500,107587.274000,6260.900,3130.45,6260.900
09/14/2011 18,09/14/2011 22,.040,106133.008000,6299.300,251.92,6299.300
09/14/2011 19,09/14/2011 23,.020,102929.353000,6182.500,123.65,6182.500
09/14/2011 20,09/15/2011 00,.040,102076.997000,6119.700,244.78,6119.700
09/14/2011 21,09/15/2011 01,.020,101245.345000,6160.400,123.20,6160.400
09/14/2011 22,09/15/2011 02,.000,95786.648000,6151.000,.00,6151.000
09/14/2011 23,09/15/2011 03,.000,87826.168000,6396.600,.00,6396.600
09/14/2011 24,09/15/2011 04,.000,79939.038000,6193.300,.00,6193.300
