Preliminary Day-ahead Scheduling Reserve Summary
Month:,"October, 2010" ,Report Creation Timestamp (EPT):, 12/04/2011 04:38:43 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
10/04/2010 04,10/04/2010 08,.000,52325.040000,5046.200,.00,5046.200
10/04/2010 05,10/04/2010 09,.000,53420.103000,5040.300,.00,5040.300
10/04/2010 06,10/04/2010 10,.000,57366.100000,5033.400,.00,5033.400
10/04/2010 07,10/04/2010 11,.000,65155.846000,5223.100,.00,5223.100
10/04/2010 08,10/04/2010 12,.000,70710.555000,5241.800,.00,5241.800
10/04/2010 09,10/04/2010 13,.000,72385.935000,5229.500,.00,5229.500
10/04/2010 10,10/04/2010 14,.000,73511.360000,5222.100,.00,5222.100
10/04/2010 11,10/04/2010 15,.000,74659.812000,5216.400,.00,5216.400
10/04/2010 12,10/04/2010 16,.000,74875.367000,5212.500,.00,5212.500
10/04/2010 13,10/04/2010 17,.000,74834.498000,5194.600,.00,5194.600
10/04/2010 14,10/04/2010 18,.000,74499.256000,5231.800,.00,5231.800
10/04/2010 15,10/04/2010 19,.000,74014.883000,5213.400,.00,5213.400
10/04/2010 16,10/04/2010 20,.000,73489.159000,5190.900,.00,5190.900
10/04/2010 17,10/04/2010 21,.000,73754.159000,5228.700,.00,5228.700
10/04/2010 18,10/04/2010 22,.000,74248.248000,4743.700,.00,4743.700
10/04/2010 19,10/04/2010 23,.000,75362.650000,4621.400,.00,4621.400
10/04/2010 20,10/05/2010 00,.000,77736.579000,4638.200,.00,4638.200
10/04/2010 21,10/05/2010 01,.000,77381.348000,4422.200,.00,4422.200
10/04/2010 22,10/05/2010 02,.000,73703.983000,4459.700,.00,4459.700
10/04/2010 23,10/05/2010 03,.000,68478.407000,4292.800,.00,4292.800
10/04/2010 24,10/05/2010 04,.000,62721.032000,4468.900,.00,4468.900
10/05/2010 01,10/05/2010 05,.000,58756.290000,4941.200,.00,4941.200
10/05/2010 02,10/05/2010 06,.000,56303.100000,4977.200,.00,4977.200
10/05/2010 03,10/05/2010 07,.000,55079.532000,4923.500,.00,4923.500
10/05/2010 04,10/05/2010 08,.000,54617.712000,4941.200,.00,4941.200
10/05/2010 05,10/05/2010 09,.000,55751.926000,5000.900,.00,5000.900
10/05/2010 06,10/05/2010 10,.000,59716.431000,4923.500,.00,4923.500
10/05/2010 07,10/05/2010 11,.000,67916.701000,5200.100,.00,5200.100
10/05/2010 08,10/05/2010 12,.000,73085.572000,5188.600,.00,5188.600
10/05/2010 09,10/05/2010 13,.000,73875.651000,4889.200,.00,4889.200
10/05/2010 10,10/05/2010 14,.000,74555.875000,5189.200,.00,5189.200
10/05/2010 11,10/05/2010 15,.000,75094.109000,5158.200,.00,5158.200
10/05/2010 12,10/05/2010 16,.000,75050.350000,5205.300,.00,5205.300
10/05/2010 13,10/05/2010 17,.000,74999.143000,5115.600,.00,5115.600
10/05/2010 14,10/05/2010 18,.000,74844.405000,5113.600,.00,5113.600
10/05/2010 15,10/05/2010 19,.000,74444.086000,5143.400,.00,5143.400
10/05/2010 16,10/05/2010 20,.000,73957.821000,5189.900,.00,5189.900
10/05/2010 17,10/05/2010 21,.000,74125.245000,5129.900,.00,5129.900
10/05/2010 18,10/05/2010 22,.000,74611.901000,5079.100,.00,5079.100
10/05/2010 19,10/05/2010 23,.000,75612.723000,4496.000,.00,4496.000
10/05/2010 20,10/06/2010 00,.010,78175.683000,4619.300,46.20,4619.300
10/05/2010 21,10/06/2010 01,.000,77635.397000,4405.600,.00,4405.600
10/05/2010 22,10/06/2010 02,.000,74263.338000,4407.400,.00,4407.400
10/05/2010 23,10/06/2010 03,.000,68915.190000,4330.300,.00,4330.300
10/05/2010 24,10/06/2010 04,.000,63361.053000,4321.200,.00,4321.200
10/06/2010 01,10/06/2010 05,.000,59152.307000,5004.400,.00,5004.400
10/06/2010 02,10/06/2010 06,.000,56785.713000,5022.400,.00,5022.400
10/06/2010 03,10/06/2010 07,.000,55521.184000,5010.700,.00,5010.700
10/06/2010 04,10/06/2010 08,.000,55053.493000,5019.000,.00,5019.000
10/06/2010 05,10/06/2010 09,.000,55955.871000,5022.400,.00,5022.400
10/06/2010 06,10/06/2010 10,.000,60094.441000,5051.000,.00,5051.000
10/06/2010 07,10/06/2010 11,.000,67821.845000,5194.400,.00,5194.400
10/06/2010 08,10/06/2010 12,.000,72715.316000,5188.800,.00,5188.800
10/06/2010 09,10/06/2010 13,.000,73441.675000,5126.700,.00,5126.700
10/06/2010 10,10/06/2010 14,.000,73937.774000,5222.300,.00,5222.300
10/06/2010 11,10/06/2010 15,.000,74561.217000,5029.400,.00,5029.400
10/06/2010 12,10/06/2010 16,.000,74741.570000,5142.200,.00,5142.200
10/06/2010 13,10/06/2010 17,.000,74628.217000,5176.000,.00,5176.000
10/06/2010 14,10/06/2010 18,.000,74543.781000,5224.400,.00,5224.400
10/06/2010 15,10/06/2010 19,.000,74191.324000,5112.200,.00,5112.200
10/06/2010 16,10/06/2010 20,.000,73808.458000,5199.400,.00,5199.400
10/06/2010 17,10/06/2010 21,.000,73815.226000,5189.600,.00,5189.600
10/06/2010 18,10/06/2010 22,.000,74109.562000,5191.700,.00,5191.700
10/06/2010 19,10/06/2010 23,.000,75087.605000,5202.900,.00,5202.900
10/06/2010 20,10/07/2010 00,.000,77642.816000,4640.000,.00,4640.000
10/06/2010 21,10/07/2010 01,.000,77210.033000,4416.600,.00,4416.600
10/06/2010 22,10/07/2010 02,.000,73903.251000,4566.200,.00,4566.200
