Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2011" ,Report Creation Timestamp (EPT):, 12/03/2012 01:36:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/04/2011 03,04/04/2011 07,.000,56072.695000,5045.200,.00,5045.200
04/04/2011 04,04/04/2011 08,.000,56297.757000,5074.800,.00,5074.800
04/04/2011 05,04/04/2011 09,.000,57919.899000,5186.300,.00,5186.300
04/04/2011 06,04/04/2011 10,.000,62337.164000,5077.500,.00,5077.500
04/04/2011 07,04/04/2011 11,.000,70319.130000,5341.300,.00,5341.300
04/04/2011 08,04/04/2011 12,.010,74943.683000,5333.800,53.37,5333.800
04/04/2011 09,04/04/2011 13,.010,75743.678000,5333.900,53.35,5333.900
04/04/2011 10,04/04/2011 14,.010,75619.830000,5159.900,51.61,5159.900
04/04/2011 11,04/04/2011 15,.010,75693.955000,5160.300,51.66,5160.300
04/04/2011 12,04/04/2011 16,.010,75444.480000,5334.200,53.36,5334.200
04/04/2011 13,04/04/2011 17,.000,75082.886000,5143.100,.00,5143.100
04/04/2011 14,04/04/2011 18,.000,75068.245000,5334.000,.00,5334.000
04/04/2011 15,04/04/2011 19,.010,74545.216000,5279.000,52.82,5279.000
04/04/2011 16,04/04/2011 20,.000,74379.211000,5290.000,.00,5290.000
04/04/2011 17,04/04/2011 21,.000,74214.040000,4587.000,.00,4587.000
04/04/2011 18,04/04/2011 22,.000,74444.072000,4681.000,.00,4681.000
04/04/2011 19,04/04/2011 23,.000,74353.500000,4771.000,.00,4771.000
04/04/2011 20,04/05/2011 00,.010,75999.403000,4657.000,46.59,4657.000
04/04/2011 21,04/05/2011 01,.030,78210.039000,4508.300,135.25,4508.300
04/04/2011 22,04/05/2011 02,.000,75387.890000,4953.600,.00,4953.600
04/04/2011 23,04/05/2011 03,.000,70207.355000,4982.000,.00,4982.000
04/04/2011 24,04/05/2011 04,.000,64748.924000,4982.500,.00,4982.500
04/05/2011 01,04/05/2011 05,.000,60330.403000,5283.100,.00,5283.100
04/05/2011 02,04/05/2011 06,.000,57820.639000,5326.600,.00,5326.600
04/05/2011 03,04/05/2011 07,.000,56496.646000,5354.800,.00,5354.800
04/05/2011 04,04/05/2011 08,.000,56100.912000,5329.200,.00,5329.200
04/05/2011 05,04/05/2011 09,.000,57168.523000,5366.200,.00,5366.200
04/05/2011 06,04/05/2011 10,.000,60967.681000,5394.300,.00,5394.300
04/05/2011 07,04/05/2011 11,.000,68821.040000,5428.500,.00,5428.500
04/05/2011 08,04/05/2011 12,.010,73782.568000,5399.300,54.02,5399.300
04/05/2011 09,04/05/2011 13,.010,75428.776000,5378.400,53.82,5378.400
04/05/2011 10,04/05/2011 14,.020,76103.285000,5384.000,107.68,5384.000
04/05/2011 11,04/05/2011 15,.030,76923.605000,5385.600,161.58,5385.600
04/05/2011 12,04/05/2011 16,.030,77015.598000,5338.900,160.17,5338.900
04/05/2011 13,04/05/2011 17,.010,76749.606000,5339.400,53.43,5339.400
04/05/2011 14,04/05/2011 18,.010,76544.557000,5310.600,53.13,5310.600
04/05/2011 15,04/05/2011 19,.010,75805.516000,5307.300,53.10,5307.300
04/05/2011 16,04/05/2011 20,.000,74991.520000,5307.600,.00,5307.600
04/05/2011 17,04/05/2011 21,.000,74900.538000,5329.200,.00,5329.200
04/05/2011 18,04/05/2011 22,.000,75017.859000,5332.700,.00,5332.700
04/05/2011 19,04/05/2011 23,.010,75261.268000,5264.000,52.67,5264.000
04/05/2011 20,04/06/2011 00,.020,77530.366000,4654.000,93.09,4654.000
04/05/2011 21,04/06/2011 01,.030,80826.949000,4460.700,133.83,4460.700
04/05/2011 22,04/06/2011 02,.010,79141.133000,4661.100,46.63,4661.100
04/05/2011 23,04/06/2011 03,.000,74270.267000,4703.600,.00,4703.600
04/05/2011 24,04/06/2011 04,.000,69033.358000,4672.800,.00,4672.800
04/06/2011 01,04/06/2011 05,.000,65377.577000,5320.300,.00,5320.300
04/06/2011 02,04/06/2011 06,.000,63414.880000,5407.000,.00,5407.000
04/06/2011 03,04/06/2011 07,.000,62728.833000,5404.900,.00,5404.900
04/06/2011 04,04/06/2011 08,.000,62853.767000,5425.700,.00,5425.700
04/06/2011 05,04/06/2011 09,.000,64532.367000,5399.200,.00,5399.200
04/06/2011 06,04/06/2011 10,.010,69571.683000,5217.600,52.24,5217.600
04/06/2011 07,04/06/2011 11,.040,78005.776000,5083.300,203.32,5083.300
04/06/2011 08,04/06/2011 12,.040,82073.947000,5402.100,216.08,5402.100
04/06/2011 09,04/06/2011 13,.040,81175.124000,5427.200,217.11,5427.200
04/06/2011 10,04/06/2011 14,.030,79617.785000,5461.400,163.85,5461.400
04/06/2011 11,04/06/2011 15,.020,78562.790000,5468.000,109.36,5468.000
04/06/2011 12,04/06/2011 16,.010,77368.523000,5452.900,54.56,5452.900
04/06/2011 13,04/06/2011 17,.010,76191.178000,5395.500,54.02,5395.500
04/06/2011 14,04/06/2011 18,.000,75474.946000,5449.500,.00,5449.500
04/06/2011 15,04/06/2011 19,.000,74484.207000,5444.300,.00,5444.300
04/06/2011 16,04/06/2011 20,.000,73730.599000,5438.200,.00,5438.200
04/06/2011 17,04/06/2011 21,.000,73210.065000,5438.900,.00,5438.900
04/06/2011 18,04/06/2011 22,.000,73240.558000,5495.800,.00,5495.800
04/06/2011 19,04/06/2011 23,.000,73110.455000,5410.400,.00,5410.400
04/06/2011 20,04/07/2011 00,.000,74668.503000,4699.500,.00,4699.500
04/06/2011 21,04/07/2011 01,.040,77647.769000,4357.000,174.29,4357.000
04/06/2011 22,04/07/2011 02,.010,75922.422000,4659.100,46.63,4659.100
04/06/2011 23,04/07/2011 03,.000,70970.034000,4750.300,.00,4750.300
04/06/2011 24,04/07/2011 04,.000,65600.593000,4798.900,.00,4798.900
04/07/2011 01,04/07/2011 05,.000,61508.069000,5263.900,.00,5263.900
04/07/2011 02,04/07/2011 06,.000,59528.593000,5264.400,.00,5264.400
04/07/2011 03,04/07/2011 07,.000,58487.356000,5258.600,.00,5258.600
04/07/2011 04,04/07/2011 08,.000,58438.964000,5277.400,.00,5277.400
04/07/2011 05,04/07/2011 09,.000,59840.722000,5247.400,.00,5247.400
04/07/2011 06,04/07/2011 10,.000,64437.711000,5274.200,.00,5274.200
04/07/2011 07,04/07/2011 11,.010,72683.274000,5103.200,51.09,5103.200
04/07/2011 08,04/07/2011 12,.010,77017.437000,5091.400,50.94,5091.400
04/07/2011 09,04/07/2011 13,.010,77581.011000,5151.600,51.54,5151.600
04/07/2011 10,04/07/2011 14,.010,77266.513000,5123.200,51.26,5123.200
04/07/2011 11,04/07/2011 15,.010,76880.798000,5155.000,51.59,5155.000
04/07/2011 12,04/07/2011 16,.010,75979.499000,5154.700,51.58,5154.700
04/07/2011 13,04/07/2011 17,.000,75070.332000,5163.800,.00,5163.800
04/07/2011 14,04/07/2011 18,.010,74588.854000,5157.500,51.62,5157.500
04/07/2011 15,04/07/2011 19,.000,73860.299000,5167.200,.00,5167.200
04/07/2011 16,04/07/2011 20,.000,73036.996000,5278.000,.00,5278.000
04/07/2011 17,04/07/2011 21,.000,72791.935000,5271.200,.00,5271.200
04/07/2011 18,04/07/2011 22,.000,72568.090000,4691.400,.00,4691.400
04/07/2011 19,04/07/2011 23,.000,72572.970000,4841.400,.00,4841.400
04/07/2011 20,04/08/2011 00,.010,74636.178000,4653.800,46.56,4653.800
04/07/2011 21,04/08/2011 01,.030,77605.516000,4507.700,135.24,4507.700
04/07/2011 22,04/08/2011 02,.000,75399.445000,4694.200,.00,4694.200
04/07/2011 23,04/08/2011 03,.000,70388.426000,4711.400,.00,4711.400
04/07/2011 24,04/08/2011 04,.000,64839.965000,4587.100,.00,4587.100
04/08/2011 01,04/08/2011 05,.000,60659.765000,4887.600,.00,4887.600
04/08/2011 02,04/08/2011 06,.000,58293.954000,4874.700,.00,4874.700
04/08/2011 03,04/08/2011 07,.000,57290.190000,4882.400,.00,4882.400
