Preliminary Day-ahead Scheduling Reserve Summary
Month:,"February, 2010" ,Report Creation Timestamp (EPT):, 03/30/2012 09:56:30 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
02/14/2010 11,02/14/2010 16,.040,82796.933000,5876.500,235.07,5876.500
02/14/2010 12,02/14/2010 17,.040,81301.166000,5885.400,235.40,5885.400
02/14/2010 13,02/14/2010 18,.040,79934.576000,5830.700,233.19,5830.700
02/14/2010 14,02/14/2010 19,.000,78347.288000,5785.900,.00,5785.900
02/14/2010 15,02/14/2010 20,.000,76949.134000,5785.900,.00,5785.900
02/14/2010 16,02/14/2010 21,.000,76499.821000,5856.100,.00,5856.100
02/14/2010 17,02/14/2010 22,.000,77579.629000,5793.900,.00,5793.900
02/14/2010 18,02/14/2010 23,.020,81850.847000,5827.601,116.56,5827.601
02/14/2010 19,02/15/2010 00,.070,87858.501000,5704.800,399.39,5704.800
02/14/2010 20,02/15/2010 01,.050,88828.622000,5567.700,278.47,5567.700
02/14/2010 21,02/15/2010 02,.050,88478.226000,5462.000,273.18,5462.000
02/14/2010 22,02/15/2010 03,.050,86542.934000,5566.800,278.43,5566.800
02/14/2010 23,02/15/2010 04,.040,83569.190000,5753.300,230.12,5753.300
02/14/2010 24,02/15/2010 05,.040,80193.012000,5773.900,230.97,5773.900
02/15/2010 01,02/15/2010 06,.000,77448.458000,5664.300,.00,5664.300
02/15/2010 02,02/15/2010 07,.000,76585.593000,5662.700,.00,5662.700
02/15/2010 03,02/15/2010 08,.000,76313.611000,5673.400,.00,5673.400
02/15/2010 04,02/15/2010 09,.000,77152.763000,5697.400,.00,5697.400
02/15/2010 05,02/15/2010 10,.000,79184.692000,5661.200,.00,5661.200
02/15/2010 06,02/15/2010 11,.000,83543.521000,5684.800,.00,5684.800
02/15/2010 07,02/15/2010 12,.050,89753.859000,5659.200,283.05,5659.200
02/15/2010 08,02/15/2010 13,.050,93497.006000,5514.700,275.91,5514.700
02/15/2010 09,02/15/2010 14,.050,94014.101000,5443.100,272.21,5443.100
02/15/2010 10,02/15/2010 15,.050,93564.583000,5516.800,275.99,5516.800
02/15/2010 11,02/15/2010 16,.050,92592.755000,5704.900,285.34,5704.900
02/15/2010 12,02/15/2010 17,.040,91867.371000,5628.700,225.16,5628.700
02/15/2010 13,02/15/2010 18,.040,90750.770000,5494.400,219.81,5494.400
02/15/2010 14,02/15/2010 19,.020,89885.917000,5480.200,109.63,5480.200
02/15/2010 15,02/15/2010 20,.000,89329.088000,5699.100,.00,5699.100
02/15/2010 16,02/15/2010 21,.000,89242.239000,5682.100,.00,5682.100
02/15/2010 17,02/15/2010 22,.000,90539.441000,5759.300,.00,5759.300
02/15/2010 18,02/15/2010 23,.040,93972.954000,5756.000,230.21,5756.000
02/15/2010 19,02/16/2010 00,.080,97978.437000,5741.500,459.32,5741.500
02/15/2010 20,02/16/2010 01,.070,97612.469000,5548.400,388.38,5548.400
02/15/2010 21,02/16/2010 02,.070,95593.392000,5517.500,386.22,5517.500
02/15/2010 22,02/16/2010 03,.040,91903.465000,5433.000,217.33,5433.000
02/15/2010 23,02/16/2010 04,.000,86939.205000,5748.900,.00,5748.900
02/15/2010 24,02/16/2010 05,.000,81873.062000,5793.300,.00,5793.300
02/16/2010 01,02/16/2010 06,.000,78239.829000,6191.100,.00,6191.100
02/16/2010 02,02/16/2010 07,.000,76567.965000,6187.900,.00,6187.900
02/16/2010 03,02/16/2010 08,.000,76047.351000,6173.100,.00,6173.100
02/16/2010 04,02/16/2010 09,.000,76281.971000,5913.000,.00,5913.000
02/16/2010 05,02/16/2010 10,.000,77982.912000,5986.800,.00,5986.800
02/16/2010 06,02/16/2010 11,.000,83012.392000,5845.000,.00,5845.000
