Preliminary Day-ahead Scheduling Reserve Summary
Month:,"January, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 10:56:59 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
01/05/2011 02,01/05/2011 07,.000,75687.663000,6152.600,.00,6152.600
01/05/2011 03,01/05/2011 08,.000,75067.625000,6162.300,.00,6162.300
01/05/2011 04,01/05/2011 09,.000,75380.383000,6184.700,.00,6184.700
01/05/2011 05,01/05/2011 10,.000,77070.805000,6049.200,.00,6049.200
01/05/2011 06,01/05/2011 11,.000,82227.508000,6053.200,.00,6053.200
01/05/2011 07,01/05/2011 12,.030,90542.549000,6123.800,183.73,6123.800
01/05/2011 08,01/05/2011 13,.040,95591.370000,6155.100,246.21,6155.100
01/05/2011 09,01/05/2011 14,.020,95030.856000,6223.300,124.47,6223.300
01/05/2011 10,01/05/2011 15,.020,93141.932000,6184.400,123.69,6184.400
01/05/2011 11,01/05/2011 16,.020,91633.635000,6201.200,124.05,6201.200
01/05/2011 12,01/05/2011 17,.010,89714.676000,6181.800,61.87,6181.800
01/05/2011 13,01/05/2011 18,.000,88173.721000,6216.200,.00,6216.200
01/05/2011 14,01/05/2011 19,.000,86976.797000,6239.400,.00,6239.400
01/05/2011 15,01/05/2011 20,.000,86007.957000,6327.400,.00,6327.400
01/05/2011 16,01/05/2011 21,.000,85909.699000,6255.700,.00,6255.700
01/05/2011 17,01/05/2011 22,.010,88527.581000,5678.100,56.78,5678.100
01/05/2011 18,01/05/2011 23,.040,95439.253000,5617.300,224.72,5617.300
01/05/2011 19,01/06/2011 00,.040,97983.259000,5695.300,227.80,5695.300
01/05/2011 20,01/06/2011 01,.030,97417.721000,5787.200,173.64,5787.200
01/05/2011 21,01/06/2011 02,.030,96124.554000,5679.100,170.42,5679.100
01/05/2011 22,01/06/2011 03,.020,93111.202000,5509.200,110.19,5509.200
01/05/2011 23,01/06/2011 04,.000,87853.676000,5346.600,.00,5346.600
01/05/2011 24,01/06/2011 05,.000,82711.006000,5568.900,.00,5568.900
01/06/2011 01,01/06/2011 06,.000,78824.212000,6068.000,.00,6068.000
01/06/2011 02,01/06/2011 07,.000,76845.861000,6145.700,.00,6145.700
01/06/2011 03,01/06/2011 08,.000,76296.361000,6093.300,.00,6093.300
01/06/2011 04,01/06/2011 09,.000,76688.983000,6135.500,.00,6135.500
01/06/2011 05,01/06/2011 10,.000,78280.098000,6094.100,.00,6094.100
01/06/2011 06,01/06/2011 11,.010,83196.763000,6080.600,60.83,6080.600
01/06/2011 07,01/06/2011 12,.040,91293.587000,6131.800,245.24,6131.800
01/06/2011 08,01/06/2011 13,.040,96394.987000,6115.400,244.63,6115.400
01/06/2011 09,01/06/2011 14,.030,96105.145000,6188.600,185.67,6188.600
01/06/2011 10,01/06/2011 15,.020,94187.676000,6188.800,123.76,6188.800
01/06/2011 11,01/06/2011 16,.020,92676.320000,6218.900,124.35,6218.900
01/06/2011 12,01/06/2011 17,.020,90896.946000,6146.800,122.94,6146.800
01/06/2011 13,01/06/2011 18,.020,89426.313000,6248.900,124.99,6248.900
01/06/2011 14,01/06/2011 19,.010,88126.457000,6250.400,62.57,6250.400
01/06/2011 15,01/06/2011 20,.000,87151.284000,6252.500,.00,6252.500
01/06/2011 16,01/06/2011 21,.000,87036.775000,6252.800,.00,6252.800
01/06/2011 17,01/06/2011 22,.010,89743.092000,6249.100,62.51,6249.100
01/06/2011 18,01/06/2011 23,.040,96289.582000,6065.300,242.62,6065.300
01/06/2011 19,01/07/2011 00,.040,98731.442000,6104.100,244.18,6104.100
01/06/2011 20,01/07/2011 01,.020,97989.325000,5774.800,115.49,5774.800
01/06/2011 21,01/07/2011 02,.030,96755.169000,5666.800,170.02,5666.800
01/06/2011 22,01/07/2011 03,.020,93405.652000,5666.800,113.34,5666.800
01/06/2011 23,01/07/2011 04,.000,88010.314000,5731.900,.00,5731.900
01/06/2011 24,01/07/2011 05,.000,82336.797000,5742.100,.00,5742.100
01/07/2011 01,01/07/2011 06,.000,78289.485000,6327.100,.00,6327.100
01/07/2011 02,01/07/2011 07,.000,76428.884000,6318.500,.00,6318.500
01/07/2011 03,01/07/2011 08,.000,75318.360000,6322.200,.00,6322.200
01/07/2011 04,01/07/2011 09,.000,75342.672000,6325.500,.00,6325.500
01/07/2011 05,01/07/2011 10,.000,76927.505000,6358.300,.00,6358.300
01/07/2011 06,01/07/2011 11,.000,81449.123000,6322.000,.00,6322.000
01/07/2011 07,01/07/2011 12,.020,89348.601000,6232.000,124.64,6232.000
01/07/2011 08,01/07/2011 13,.040,94503.530000,5973.500,238.92,5973.500
01/07/2011 09,01/07/2011 14,.020,94845.058000,6081.000,121.63,6081.000
01/07/2011 10,01/07/2011 15,.030,94312.015000,6081.100,182.46,6081.100
01/07/2011 11,01/07/2011 16,.030,93878.415000,6478.800,194.37,6478.800
01/07/2011 12,01/07/2011 17,.020,92963.077000,6478.800,129.59,6478.800
01/07/2011 13,01/07/2011 18,.020,91749.418000,6321.700,126.43,6321.700
01/07/2011 14,01/07/2011 19,.020,90927.536000,6206.000,124.12,6206.000
01/07/2011 15,01/07/2011 20,.010,90117.518000,6017.600,60.17,6017.600
01/07/2011 16,01/07/2011 21,.010,90019.782000,5988.100,59.86,5988.100
01/07/2011 17,01/07/2011 22,.020,91992.722000,6462.900,129.28,6462.900
01/07/2011 18,01/07/2011 23,.040,97402.715000,6307.000,252.29,6307.000
01/07/2011 19,01/08/2011 00,.040,98540.165000,6292.600,251.69,6292.600
01/07/2011 20,01/08/2011 01,.040,97270.589000,6422.100,256.90,6422.100
01/07/2011 21,01/08/2011 02,.030,95521.979000,6370.900,191.15,6370.900
01/07/2011 22,01/08/2011 03,.020,92572.855000,6371.000,127.43,6371.000
01/07/2011 23,01/08/2011 04,.020,88671.086000,6384.100,127.69,6384.100
01/07/2011 24,01/08/2011 05,.010,83998.949000,6305.400,63.12,6305.400
01/08/2011 01,01/08/2011 06,.010,80302.442000,5719.800,57.17,5719.800
01/08/2011 02,01/08/2011 07,.010,77763.042000,6005.600,60.06,6005.600
01/08/2011 03,01/08/2011 08,.010,76626.553000,6071.600,60.76,6071.600
01/08/2011 04,01/08/2011 09,.010,76374.869000,6026.900,60.26,6026.900
01/08/2011 05,01/08/2011 10,.010,76979.030000,6027.200,60.29,6027.200
01/08/2011 06,01/08/2011 11,.010,78899.929000,5936.300,59.37,5936.300
01/08/2011 07,01/08/2011 12,.020,81810.223000,5981.500,119.63,5981.500
01/08/2011 08,01/08/2011 13,.020,85389.752000,6036.500,120.73,6036.500
01/08/2011 09,01/08/2011 14,.050,88225.771000,5845.700,292.30,5845.700
01/08/2011 10,01/08/2011 15,.050,90312.748000,5861.600,293.14,5861.600
01/08/2011 11,01/08/2011 16,.040,91105.993000,5907.900,236.32,5907.900
01/08/2011 12,01/08/2011 17,.030,90825.829000,5947.600,178.46,5947.600
01/08/2011 13,01/08/2011 18,.020,89532.475000,5729.100,114.57,5729.100
01/08/2011 14,01/08/2011 19,.020,88310.193000,6001.600,120.04,6001.600
01/08/2011 15,01/08/2011 20,.020,87255.901000,6001.500,120.04,6001.500
01/08/2011 16,01/08/2011 21,.020,87589.627000,6046.600,120.95,6046.600
01/08/2011 17,01/08/2011 22,.020,90043.945000,6046.600,120.93,6046.600
01/08/2011 18,01/08/2011 23,.050,95972.664000,5835.700,291.80,5835.700
01/08/2011 19,01/09/2011 00,.050,98401.915000,5856.600,292.88,5856.600
01/08/2011 20,01/09/2011 01,.050,97752.760000,5871.500,293.63,5871.500
01/08/2011 21,01/09/2011 02,.050,96849.185000,5871.600,293.64,5871.600
01/08/2011 22,01/09/2011 03,.040,94787.569000,5758.100,230.33,5758.100
01/08/2011 23,01/09/2011 04,.030,91490.941000,6056.600,181.71,6056.600
01/08/2011 24,01/09/2011 05,.020,87790.078000,6026.600,120.55,6026.600
01/09/2011 01,01/09/2011 06,.020,84560.211000,6085.000,121.70,6085.000
01/09/2011 02,01/09/2011 07,.020,82541.227000,6165.000,123.29,6165.000
01/09/2011 03,01/09/2011 08,.020,81476.152000,6164.900,123.31,6164.900
01/09/2011 04,01/09/2011 09,.020,81568.399000,6164.900,123.32,6164.900
01/09/2011 05,01/09/2011 10,.020,81959.658000,6140.000,122.77,6140.000
01/09/2011 06,01/09/2011 11,.020,83565.807000,6020.200,120.39,6020.200
01/09/2011 07,01/09/2011 12,.020,86024.386000,5962.000,119.23,5962.000
01/09/2011 08,01/09/2011 13,.020,88655.044000,6145.000,122.90,6145.000
01/09/2011 09,01/09/2011 14,.050,90347.797000,5982.100,299.13,5982.100
01/09/2011 10,01/09/2011 15,.040,90526.237000,6006.800,240.24,6006.800
01/09/2011 11,01/09/2011 16,.030,89520.311000,6150.600,184.53,6150.600
01/09/2011 12,01/09/2011 17,.020,87888.358000,6086.900,121.74,6086.900
01/09/2011 13,01/09/2011 18,.030,86639.151000,5984.000,179.57,5984.000
01/09/2011 14,01/09/2011 19,.020,85090.056000,6066.200,121.32,6066.200
01/09/2011 15,01/09/2011 20,.010,83834.411000,5891.700,58.93,5891.700
01/09/2011 16,01/09/2011 21,.010,83766.304000,5891.200,58.95,5891.200
01/09/2011 17,01/09/2011 22,.020,86935.197000,5981.100,119.62,5981.100
01/09/2011 18,01/09/2011 23,.420,93889.208000,5837.000,2451.57,5837.000
01/09/2011 19,01/10/2011 00,.750,97392.935000,5863.100,4397.39,5863.100
01/09/2011 20,01/10/2011 01,.110,97208.014000,5863.000,644.95,5863.000
01/09/2011 21,01/10/2011 02,.050,96506.470000,5863.000,293.21,5863.000
01/09/2011 22,01/10/2011 03,.040,93671.815000,6015.800,240.63,6015.800
01/09/2011 23,01/10/2011 04,.040,89378.283000,5937.800,237.48,5937.800
01/09/2011 24,01/10/2011 05,.020,85283.931000,6066.000,121.33,6066.000
01/10/2011 01,01/10/2011 06,.020,82245.752000,6624.900,132.48,6624.900
01/10/2011 02,01/10/2011 07,.010,80923.747000,6571.900,65.75,6571.900
01/10/2011 03,01/10/2011 08,.010,80766.572000,6533.300,65.33,6533.300
01/10/2011 04,01/10/2011 09,.010,81150.798000,6547.100,65.49,6547.100
01/10/2011 05,01/10/2011 10,.010,83264.021000,6555.800,65.58,6555.800
01/10/2011 06,01/10/2011 11,.020,88093.352000,6501.600,130.03,6501.600
01/10/2011 07,01/10/2011 12,.050,96256.833000,6463.400,323.26,6463.400
01/10/2011 08,01/10/2011 13,.050,101360.352000,6286.600,314.41,6286.600
01/10/2011 09,01/10/2011 14,.050,101004.116000,6321.600,316.12,6321.600
01/10/2011 10,01/10/2011 15,.050,99748.770000,6310.600,315.64,6310.600
01/10/2011 11,01/10/2011 16,.040,98472.517000,6561.600,262.44,6561.600
01/10/2011 12,01/10/2011 17,.020,96750.418000,6543.300,130.86,6543.300
